,State,LSTM-RMSE,OBS
0,Chiapas_2016-2017.csv,1.031508429001771,52
1,Guerrero_2016-2017.csv,0.9526774159698993,52
2,NuevoLeon_2016-2017.csv,3.435222604890644,52
3,Veracruz_2016-2017.csv,10.52408135553028,52
4,Yucatan_2016-2017.csv,1.0805271656647752,52
