Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,75,1.0,0.05499610401426791,-0.9450038959857321,0.0,-1.0
06/02/2016,100,1.0,0.22702176782169378,-0.7729782321783062,1.0,0.0
13/02/2016,97,1.0,0.6629275031026453,-0.33707249689735475,1.0,0.0
20/02/2016,29,2.0,0.9653791190265865,-1.0346208809734136,1.0,-1.0
27/02/2016,48,2.0,1.2522007968362048,-0.7477992031637952,2.0,0.0
05/03/2016,46,0.0,1.7092101470312104,1.7092101470312104,2.0,2.0
12/03/2016,82,2.0,1.2712145210591703,-0.7287854789408297,0.0,-2.0
19/03/2016,27,0.0,1.0344709822739289,1.0344709822739289,2.0,2.0
26/03/2016,38,0.0,0.5662992050975747,0.5662992050975747,0.0,0.0
02/04/2016,18,2.0,0.47598408085041677,-1.5240159191495832,0.0,-2.0
09/04/2016,33,2.0,0.42169947370691224,-1.5783005262930878,2.0,0.0
16/04/2016,23,1.0,1.5066524828095733,0.5066524828095733,2.0,1.0
23/04/2016,7,1.0,1.7270924325817822,0.7270924325817822,1.0,0.0
30/04/2016,31,1.0,1.0992318941396475,0.0992318941396475,1.0,0.0
07/05/2016,30,6.999999999999999,0.788912001496572,-6.211087998503427,1.0,-5.999999999999999
14/05/2016,25,2.0,3.1373522899017483,1.1373522899017483,6.999999999999999,4.999999999999999
21/05/2016,72,1.0,4.14951368658036,3.1495136865803603,2.0,1.0
28/05/2016,60,12.0,3.189868366000354,-8.810131633999646,1.0,-11.0
04/06/2016,42,0.0,4.734902365430444,4.734902365430444,12.0,12.0
11/06/2016,72,5.0,5.730187740943133,0.7301877409431334,0.0,-5.0
18/06/2016,69,60.0,4.634245916726142,-55.365754083273856,5.0,-55.0
25/06/2016,90,36.0,20.289366833812593,-15.710633166187407,60.0,24.0
02/07/2016,100,33.0,32.012467745682,-0.9875322543179976,36.0,3.0
09/07/2016,100,55.0,37.12355899105906,-17.876441008940937,33.0,-22.0
16/07/2016,85,70.99999999999999,39.413317086361644,-31.58668291363834,55.0,-15.999999999999986
23/07/2016,100,51.0,51.674102505936624,0.6741025059366237,70.99999999999999,19.999999999999986
30/07/2016,97,73.0,54.73626730016232,-18.263732699837682,51.0,-22.0
06/08/2016,89,33.0,60.162893572821616,27.162893572821616,73.0,40.0
13/08/2016,76,104.99999999999999,54.2017396590364,-50.79826034096359,33.0,-71.99999999999999
20/08/2016,31,54.0,61.80241718002081,7.802417180020811,104.99999999999999,50.999999999999986
27/08/2016,52,35.0,65.85570750939131,30.85570750939131,54.0,19.0
03/09/2016,62,19.0,56.31263672791481,37.31263672791481,35.0,16.0
10/09/2016,29,5.0,29.69590471520543,24.69590471520543,19.0,14.0
17/09/2016,35,22.999999999999996,16.031553037920297,-6.9684469620797,5.0,-17.999999999999996
24/09/2016,39,10.0,13.257076927848459,3.257076927848459,22.999999999999996,12.999999999999996
01/10/2016,17,44.0,14.370216725184918,-29.629783274815082,10.0,-34.0
08/10/2016,20,15.0,22.774094609620573,7.7740946096205725,44.0,29.0
15/10/2016,13,1.0,25.987681594602467,24.987681594602467,15.0,14.0
22/10/2016,31,2.0,17.092244413820506,15.092244413820506,1.0,-1.0
29/10/2016,36,1.0,1.903068264066577,0.903068264066577,2.0,1.0
05/11/2016,68,9.0,0.5764304907853529,-8.423569509214648,1.0,-8.0
12/11/2016,50,5.0,4.062898344415873,-0.9371016555841267,9.0,4.0
