Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
20/02/2016,1.0,0.0,0.21260215585515835,0.21260215585515835,0.0,0.0
27/02/2016,1.0,0.0,0.46883271987643094,0.46883271987643094,0.9999999999999999,0.9999999999999999
05/03/2016,0.41,0.0,0.04261228374089114,0.04261228374089114,0.0,0.0
12/03/2016,0.85,0.0,3.4294769865348935,3.4294769865348935,0.0,0.0
19/03/2016,0.19,0.0,0.2589328983456362,0.2589328983456362,0.0,0.0
26/03/2016,0.1,0.0,0.1467984654272441,0.1467984654272441,0.0,0.0
02/04/2016,0.45,0.0,6.2075468290001155,6.2075468290001155,0.0,0.0
09/04/2016,0.39,0.0,8.657798701241612,8.657798701241612,0.0,0.0
16/04/2016,0.26,0.0,2.9367190823927523,2.9367190823927523,0.0,0.0
23/04/2016,0.14,0.0,-0.02228899444639683,-0.02228899444639683,0.0,0.0
30/04/2016,0.4,0.0,0.16677595014800317,0.16677595014800317,0.0,0.0
07/05/2016,0.18,0.0,0.2068578741068486,0.2068578741068486,0.0,0.0
14/05/2016,0.15,0.0,0.2049051964415703,0.2049051964415703,0.0,0.0
21/05/2016,0.09,0.0,0.05370265927677974,0.05370265927677974,0.0,0.0
28/05/2016,0.3,0.9999999999999999,0.043616982259554786,-0.9563830177404451,0.0,-0.9999999999999999
04/06/2016,0.29,3.0,0.19732003512908705,-2.802679964870913,0.0,-3.0
11/06/2016,0.16,0.0,0.14391581662534736,0.14391581662534736,0.0,0.0
18/06/2016,0.18,0.0,0.09731163363601081,0.09731163363601081,0.0,0.0
25/06/2016,0.18,0.9999999999999999,0.5769217959288507,-0.42307820407114916,0.9999999999999999,0.0
02/07/2016,0.1,0.0,3.0770587465167045,3.0770587465167045,3.0,3.0
09/07/2016,0.09,1.9999999999999998,0.5880660587744787,-1.411933941225521,0.0,-1.9999999999999998
16/07/2016,0.07,0.9999999999999999,0.10699787267879583,-0.8930021273212041,0.0,-0.9999999999999999
23/07/2016,0.14,5.0,0.1993199398748111,-4.800680060125189,0.9999999999999999,-4.0
30/07/2016,0.24,10.999999999999998,0.8688162471745163,-10.131183752825482,0.0,-10.999999999999998
06/08/2016,0.3,7.0,4.297253691058606,-2.7027463089413937,1.9999999999999998,-5.0
13/08/2016,0.34,7.999999999999999,3.0178855975568295,-4.98211440244317,0.9999999999999999,-6.999999999999999
20/08/2016,0.44,7.999999999999999,9.56723742517829,1.5672374251782903,5.0,-2.999999999999999
27/08/2016,0.5,12.0,21.073113611668347,9.073113611668347,10.999999999999998,-1.0000000000000018
03/09/2016,0.5,19.0,25.459911722272633,6.459911722272633,7.0,-12.0
10/09/2016,0.66,30.0,16.493978391677143,-13.506021608322857,7.999999999999999,-22.0
17/09/2016,1.0,0.9999999999999999,13.17517824395001,12.17517824395001,7.999999999999999,6.999999999999999
24/09/2016,0.73,168.0,17.03935937294364,-150.96064062705636,12.0,-156.0
01/10/2016,0.7,101.0,17.572391468778253,-83.42760853122175,19.0,-82.0
08/10/2016,0.83,73.0,15.185010286048055,-57.814989713951945,30.0,-43.0
15/10/2016,0.67,0.0,10.70100610937178,10.70100610937178,0.9999999999999999,0.9999999999999999
22/10/2016,1.0,188.0,33.236237006276845,-154.76376299372316,168.0,-20.0
29/10/2016,0.89,7.999999999999999,24.646727803975345,16.646727803975345,101.0,93.0
05/11/2016,0.99,31.999999999999996,4.710016655385494,-27.2899833446145,73.0,41.0
12/11/2016,1.0,75.0,4.268411187238991,-70.731588812761,0.0,-75.0
19/11/2016,1.0,0.0,10.633811622440815,10.633811622440815,188.0,188.0
26/11/2016,0.64,1.9999999999999998,2.1349284140467644,0.1349284140467646,7.999999999999999,5.999999999999999
03/12/2016,0.5,15.0,2.498910530887544,-12.501089469112456,31.999999999999996,16.999999999999996
10/12/2016,1.0,26.0,4.352783362559975,-21.647216637440025,75.0,49.0
17/12/2016,1.0,7.999999999999999,9.934447702422737,1.9344477024227382,0.0,-7.999999999999999
24/12/2016,0.71,15.999999999999998,27.294099338054657,11.294099338054659,1.9999999999999998,-13.999999999999998
31/12/2016,0.21,0.9999999999999999,0.9106671749092639,-0.08933282509073603,15.0,14.0
07/01/2017,0.4,0.0,23.86707675343752,23.86707675343752,26.0,26.0
14/01/2017,0.44,0.0,24.35994465878606,24.35994465878606,7.999999999999999,7.999999999999999
21/01/2017,0.19,1.9999999999999998,22.47099894246459,20.47099894246459,15.999999999999998,13.999999999999998
28/01/2017,0.39,0.9999999999999999,27.735121674805878,26.735121674805878,0.9999999999999999,0.0
04/02/2017,0.46,0.9999999999999999,23.086525693029166,22.086525693029166,0.0,-0.9999999999999999
11/02/2017,0.3,0.0,0.28235503021930347,0.28235503021930347,0.0,0.0
18/02/2017,0.29,1.9999999999999998,0.22982703226269222,-1.7701729677373075,1.9999999999999998,0.0
25/02/2017,0.85,0.0,-0.11754287113971076,-0.11754287113971076,0.9999999999999999,0.9999999999999999
04/03/2017,0.15,0.9999999999999999,0.09068849459290504,-0.9093115054070948,0.9999999999999999,0.0
11/03/2017,0.22,0.0,0.20539727215073073,0.20539727215073073,0.0,0.0
18/03/2017,0.86,1.9999999999999998,0.06182175222621299,-1.9381782477737868,1.9999999999999998,0.0
25/03/2017,0.49,0.0,-0.06775711028883234,-0.06775711028883234,0.0,0.0
01/04/2017,0.09,1.9999999999999998,0.2034059612492565,-1.7965940387507433,0.9999999999999999,-0.9999999999999999
08/04/2017,0.17,0.0,-0.054183396970969626,-0.054183396970969626,0.0,0.0
15/04/2017,0.0,0.0,0.21393373295874335,0.21393373295874335,1.9999999999999998,1.9999999999999998
22/04/2017,0.36,0.0,0.7195810948675498,0.7195810948675498,0.0,0.0
