Date,Predicted,Observed,error
2016-01-10,14.91184610411717,0,14.91184610411717
2016-01-16,5.918230349423177,0,5.918230349423177
2016-01-23,7.570130132905065,0,7.570130132905065
2016-01-30,7.215932268779807,0,7.215932268779807
2016-02-01,0.9295496542441786,0,0.9295496542441786
2016-02-04,0.5971414493501053,0,0.5971414493501053
2016-02-07,12.765564606740043,0,12.765564606740043
2016-02-13,6.0820006982458885,0,6.0820006982458885
2016-02-20,3.7824960329439126,0,3.7824960329439126
2016-02-27,3.549879853035695,0,3.549879853035695
2016-03-09,12.02784232110448,0,12.02784232110448
2016-03-12,7.218424479376455,0,7.218424479376455
2016-03-19,4.4933839852005555,0,4.4933839852005555
2016-03-26,1.8291343288590616,0,1.8291343288590616
2016-04-06,9.152070934428224,0,9.152070934428224
2016-04-16,3.319756056734886,0,3.319756056734886
2016-04-23,4.242165830658127,0,4.242165830658127
2016-04-30,6.867669611738402,0,6.867669611738402
2016-05-03,1.7457889494034209,0,1.7457889494034209
2016-05-11,12.489956477929574,0,12.489956477929574
2016-05-14,3.911914070095062,0,3.911914070095062
2016-05-21,2.586013392452072,0,2.586013392452072
2016-05-28,3.6309553892269677,0,3.6309553892269677
2016-06-02,2.72718230940887,2,0.7271823094088701
2016-06-08,8.949288069759639,1,7.949288069759639
2016-06-18,3.422285314799432,0,3.422285314799432
2016-06-25,3.3729922374279955,0,3.3729922374279955
2016-07-05,1.423732913287191,0,1.423732913287191
2016-07-16,1.3405970536611873,0,1.3405970536611873
2016-07-23,2.99344744163958,1,1.9934474416395802
2016-07-30,4.950252018624375,0,4.950252018624375
2016-08-10,11.84914649666943,6,5.84914649666943
2016-08-13,3.939803309585982,3,0.9398033095859821
2016-08-20,2.7962751581136653,6,-3.2037248418863347
2016-08-27,4.631498062682489,16,-11.368501937317511
2016-09-01,-1.4394962189990022,17,-18.439496218999004
2016-09-04,11.945151093011436,52,-40.05484890698857
2016-09-07,6.849498010606149,22,-15.15050198939385
2016-09-17,4.7267821047418535,30,-25.273217895258146
2016-09-24,3.8872080882744933,40,-36.11279191172551
2016-10-09,15.224554034791879,36,-20.77544596520812
2016-10-12,9.156247542291958,14,-4.843752457708042
2016-10-15,2.827466109827079,41,-38.17253389017292
2016-10-22,3.8116172153990657,24,-20.188382784600932
2016-10-29,4.187859932821218,10,-5.812140067178782
2016-11-06,13.203656330508192,10,3.203656330508192
2016-11-19,3.310490437473578,8,-4.689509562526422
2016-11-26,5.3888766098678555,5,0.38887660986785555
2016-12-03,2.847159109006533,3,-0.15284089099346687
2016-12-11,13.017981420907144,9,4.0179814209071445
2016-12-17,4.511507107483538,3,1.5115071074835376
2016-12-24,3.611142231734499,4,-0.3888577682655008
2016-12-31,5.142410868214638,0,5.142410868214638
2017-01-04,6.0115145932593,0,6.0115145932593
2017-01-07,2.7222750468637247,1,1.7222750468637247
2017-01-14,5.043824574373264,0,5.043824574373264
2017-01-21,4.994531427445626,0,4.994531427445626
2017-01-28,1.6625330464660522,1,0.6625330464660522
2017-02-09,-1.4182125358397872,0,-1.4182125358397872
2017-02-12,9.413219557440312,0,9.413219557440312
2017-02-18,1.9401894869970375,0,1.9401894869970375
2017-02-25,4.748065717715194,0,4.748065717715194
2017-03-06,1.8777392884798834,1,0.8777392884798834
2017-03-18,4.600186278432316,0,4.600186278432316
2017-03-25,2.8487496732257713,0,2.8487496732257713
2017-04-02,14.600133772846535,0,14.600133772846535
2017-04-03,0.7687041348321406,0,0.7687041348321406
2017-04-11,-1.2166913930514545,0,-1.2166913930514545
2017-04-15,4.403013689682137,0,4.403013689682137
2017-04-22,4.353720541772506,0,4.353720541772506
2017-04-29,4.304427402648621,0,4.304427402648621
2017-05-08,-1.5446500700502868,0,-1.5446500700502868
2017-05-13,3.841096097590109,0,3.841096097590109
2017-05-20,2.575986208958107,1,1.5759862089581071
2017-05-27,-0.20889462481452226,0,-0.20889462481452226
2017-06-05,2.209581852584235,0,2.209581852584235
2017-06-17,3.959375461305127,1,2.959375461305127
2017-06-24,3.059010599189277,0,3.059010599189277
2017-07-01,3.860789195649491,1,2.860789195649491
2017-07-10,-2.292242457991145,0,-2.292242457991145
2017-07-15,1.9384777927204366,0,1.9384777927204366
2017-07-22,-0.6640305322631952,0,-0.6640305322631952
2017-07-29,-0.4701603181822338,0,-0.4701603181822338
2017-08-04,1.147441514312621,0,1.147441514312621
2017-08-07,-0.4225265233984907,0,-0.4225265233984907
2017-08-19,-1.6514839775017793,0,-1.6514839775017793
2017-08-26,0.4269022068158379,0,0.4269022068158379
2017-09-09,-0.03642909776211756,0,-0.03642909776211756
2017-09-12,-2.118767894006733,0,-2.118767894006733
2017-09-16,-1.6054931818218066,0,-1.6054931818218066
2017-09-23,-1.9587405097279778,0,-1.9587405097279778
2017-09-30,-1.4609161083461162,1,-2.460916108346116
2017-10-06,3.439390965665896,0,3.439390965665896
2017-10-14,-2.471364953194929,0,-2.471364953194929
2017-10-21,-2.581448929877488,0,-2.581448929877488
2017-10-28,-2.569951230937466,0,-2.569951230937466
2017-11-02,-1.9539534050219682,0,-1.9539534050219682
2017-11-03,3.242218410151053,0,3.242218410151053
2017-11-11,-2.8509100221208254,0,-2.8509100221208254
2017-11-18,-1.8667589182917386,0,-1.8667589182917386
2017-11-25,-2.7063329486574763,1,-3.7063329486574763
2017-12-08,-2.5970043623895194,0,-2.5970043623895194
2017-12-16,-0.05783382620511812,0,-0.05783382620511812
2017-12-23,2.628460736171533,0,2.628460736171533
