Date,Searches,Observed,Predicted,error,NaivePredictions,NaiveError
31/01/2016,0.55,226.0,147.75136302628516,78.24863697371484,8.0,-218.0
07/02/2016,0.7,270.99999999999994,62.982625709891316,208.01737429010862,30.0,-240.99999999999994
14/02/2016,0.38,273.99999999999994,49.52172209057808,224.47827790942188,0.0,-273.99999999999994
21/02/2016,0.43,263.0,-21.908033689510823,284.90803368951083,178.99999999999997,-84.00000000000003
28/02/2016,0.27,312.0,-31.43136901835799,343.431369018358,226.0,-86.0
06/03/2016,0.23,360.99999999999994,-28.532089304727315,389.53208930472726,270.99999999999994,-90.0
13/03/2016,0.53,181.99999999999997,-29.151380365592242,211.15138036559222,273.99999999999994,91.99999999999997
20/03/2016,0.21,443.0,-22.757561957871914,465.7575619578719,263.0,-180.0
27/03/2016,0.36,468.99999999999994,-52.898370666074754,521.8983706660747,312.0,-156.99999999999994
03/04/2016,0.37,541.0,-20.70953533833027,561.7095353383303,360.99999999999994,-180.00000000000006
10/04/2016,0.54,468.99999999999994,3.805878644668311,465.1941213553316,181.99999999999997,-287.0
17/04/2016,0.36,549.0,-60.14143478523493,609.1414347852349,443.0,-106.0
24/04/2016,0.83,488.0,-53.65478782932758,541.6547878293276,468.99999999999994,-19.000000000000057
01/05/2016,0.3,541.0,-56.57947800973654,597.5794780097366,541.0,0.0
08/05/2016,0.56,549.0,-55.338247223997115,604.3382472239971,468.99999999999994,-80.00000000000006
15/05/2016,0.39,553.9999999999999,-57.73584835246801,611.7358483524679,549.0,-4.999999999999886
22/05/2016,0.27,405.99999999999994,-60.62999290118218,466.6299929011821,488.0,82.00000000000006
29/05/2016,0.23,464.0,-52.21894657833576,516.2189465783358,541.0,77.0
05/06/2016,0.5,483.0,-55.92550370104313,538.9255037010431,549.0,66.0
12/06/2016,0.41,278.0,-40.82836700517535,318.8283670051753,553.9999999999999,275.9999999999999
19/06/2016,0.16,281.0,-31.394683301913737,312.39468330191374,405.99999999999994,124.99999999999994
26/06/2016,0.42,246.0,-35.661410749495026,281.661410749495,464.0,218.0
03/07/2016,0.04,166.99999999999997,5.526740283279121,161.47325971672086,483.0,316.0
10/07/2016,0.15,204.0,-13.145522183379532,217.14552218337954,278.0,74.0
17/07/2016,0.69,162.0,-23.09139681777954,185.09139681777953,281.0,119.0
24/07/2016,1.0,138.0,-1.4933492626421154,139.4933492626421,246.0,108.0
31/07/2016,0.16,90.0,-7.19353926191628,97.19353926191629,166.99999999999997,76.99999999999997
07/08/2016,0.55,61.0,0.43136920934170486,60.5686307906583,204.0,143.0
14/08/2016,0.39,77.0,10.271962520632147,66.72803747936786,162.0,85.0
21/08/2016,0.71,61.99999999999999,-11.78970228099227,73.78970228099226,138.0,76.0
28/08/2016,1.0,77.0,9.560571417033673,67.43942858296633,90.0,13.0
04/09/2016,0.0,74.0,-5.4823192639887335,79.48231926398873,61.0,-13.0
11/09/2016,0.48,46.99999999999999,-6.690420864966511,53.690420864966505,77.0,30.000000000000007
18/09/2016,0.56,45.0,-6.056882792729139,51.05688279272914,61.99999999999999,16.999999999999993
25/09/2016,0.46,46.0,1.6589423605911433,44.34105763940886,77.0,31.0
02/10/2016,0.23,27.999999999999996,5.330689391982555,22.66931060801744,74.0,46.0
09/10/2016,0.52,17.0,-0.08075960534308106,17.080759605343083,46.99999999999999,29.999999999999993
16/10/2016,0.57,-87.0,7.745521578615904,-94.74552157861591,45.0,132.0
23/10/2016,0.33,36.0,33.63095917045474,2.3690408295452627,46.0,10.0
30/10/2016,0.18,29.0,182.51370713658332,-153.51370713658332,27.999999999999996,-1.0000000000000036
06/11/2016,0.72,30.0,30.705748102504014,-0.705748102504014,17.0,-13.0
13/11/2016,0.5,5.0,135.70446269347667,-130.70446269347667,-87.0,-92.0
20/11/2016,0.0,15.0,13.349624104169012,1.6503758958309884,36.0,21.0
27/11/2016,0.74,10.0,4.122905360414088,5.877094639585912,29.0,19.0
04/12/2016,0.0,12.0,-5.66124413458705,17.66124413458705,30.0,18.0
11/12/2016,0.51,32.0,18.866351430115103,13.133648569884897,5.0,-27.0
18/12/2016,0.48,13.999999999999998,3.890910464591533,10.109089535408465,15.0,1.0000000000000018
25/12/2016,0.08,20.0,20.208728994101286,-0.20872899410128554,10.0,-10.0
01/01/2017,0.0,2.0,-1.5229308224067093,3.5229308224067095,12.0,10.0
08/01/2017,0.0,5.0,-3.8021120380572975,8.802112038057297,32.0,27.0
15/01/2017,0.0,6.0,-3.9967400095537307,9.996740009553731,13.999999999999998,7.999999999999998
22/01/2017,0.09,13.0,-17.843255816084145,30.843255816084145,20.0,7.0
29/01/2017,0.14,6.0,19.704911575898528,-13.704911575898528,2.0,-4.0
05/02/2017,0.0,5.0,11.898008805921673,-6.898008805921673,5.0,0.0
12/02/2017,0.4,9.0,-8.74860110604763,17.74860110604763,6.0,-3.0
19/02/2017,0.34,8.0,-28.143585823100807,36.14358582310081,13.0,5.0
26/02/2017,0.09,10.0,18.856253091451524,-8.856253091451524,6.0,-4.0
05/03/2017,0.38,5.0,41.73278748377562,-36.73278748377562,5.0,0.0
12/03/2017,0.29,4.0,49.86557175058127,-45.86557175058127,9.0,5.0
19/03/2017,0.0,5.0,44.08172493935823,-39.08172493935823,8.0,3.0
26/03/2017,0.0,5.0,-3.8169367554828524,8.816936755482853,10.0,5.0
02/04/2017,0.48,0.0,-0.7620544041769579,0.7620544041769579,5.0,5.0
09/04/2017,0.0,8.0,0.2727435965180397,7.72725640348196,4.0,-4.0
16/04/2017,0.18,5.0,29.45591775829196,-24.45591775829196,5.0,0.0
23/04/2017,0.1,3.0,5.4393626266554,-2.4393626266553996,5.0,2.0
30/04/2017,0.26,4.0,-1.0535359011344612,5.053535901134461,0.0,-4.0
07/05/2017,0.44,2.0,-3.4819572329171002,5.4819572329171,8.0,6.0
14/05/2017,0.0,5.0,12.702296025666595,-7.702296025666595,5.0,0.0
21/05/2017,0.0,8.0,10.69748955850005,-2.6974895585000507,3.0,-5.0
28/05/2017,0.27,0.0,2.52824992056638,-2.52824992056638,4.0,4.0
04/06/2017,0.0,6.0,2.6501400623574853,3.3498599376425147,2.0,-4.0
11/06/2017,0.25,4.0,19.907427492403983,-15.907427492403983,5.0,1.0
18/06/2017,0.14,1.0,-5.788228900519013,6.788228900519013,8.0,7.0
25/06/2017,0.26,-8.0,5.0632391308315094,-13.063239130831509,0.0,8.0
02/07/2017,0.68,2.0,2.93228359054029,-0.93228359054029,6.0,4.0
09/07/2017,0.0,1.0,1.189795981915109,-0.18979598191510894,4.0,3.0
16/07/2017,0.0,1.0,1.9899679290220142,-0.9899679290220142,1.0,0.0
23/07/2017,0.0,0.0,2.890037645289302,-2.890037645289302,-8.0,-8.0
30/07/2017,0.15,1.0,0.17320846766717732,0.8267915323328227,2.0,1.0
06/08/2017,0.0,1.0,-0.15422701544668527,1.1542270154466854,1.0,0.0
13/08/2017,0.37,4.0,0.27276645829067564,3.7272335417093245,1.0,-3.0
20/08/2017,1.0,2.0,-0.08506364596774801,2.085063645967748,0.0,-2.0
27/08/2017,0.0,-16.0,-2.9750820574231445,-13.024917942576856,1.0,17.0
03/09/2017,0.05,-1.0,-2.454673019655794,1.454673019655794,1.0,2.0
10/09/2017,0.0,13.999999999999998,2.1884291537076237,11.811570846292375,4.0,-9.999999999999998
17/09/2017,0.0,-1.0,-0.4618429732978344,-0.5381570267021656,2.0,3.0
24/09/2017,0.51,3.0,6.61390199367702,-3.61390199367702,-16.0,-19.0
01/10/2017,0.06,3.0,-2.0514854848101733,5.051485484810174,-1.0,-4.0
08/10/2017,0.0,2.0,-0.6860979593679309,2.686097959367931,13.999999999999998,11.999999999999998
15/10/2017,0.0,2.0,1.093918890249543,0.9060811097504571,-1.0,-3.0
22/10/2017,0.0,-4.0,1.2708582610037178,-5.270858261003718,3.0,7.0
29/10/2017,0.0,0.0,-0.30981322182267906,0.30981322182267906,3.0,3.0
05/11/2017,0.13,3.0,0.5662978174127639,2.4337021825872363,2.0,-1.0
12/11/2017,0.0,8.0,2.1922654781676827,5.807734521832318,2.0,-6.0
19/11/2017,0.0,4.0,14.9050422157228,-10.9050422157228,-4.0,-8.0
26/11/2017,0.3,-3.0,-0.9362271741196513,-2.0637728258803487,0.0,3.0
03/12/2017,0.0,6.999999999999999,-1.516034744329378,8.516034744329378,3.0,-3.999999999999999
