,Observed Cases,Predicted Cases,error
0,6.0,1.869610665072569,-4.130389334927431
1,6.0,7.087314918990243,1.0873149189902431
2,6.0,7.756705814243282,1.7567058142432819
3,6.0,3.7426724070033206,-2.2573275929966794
4,30.0,6.853634504233231,-23.14636549576677
5,30.0,32.505598525247734,2.505598525247734
6,30.0,26.207262958729295,-3.792737041270705
7,34.0,29.672967865159805,-4.327032134840195
8,34.0,33.475280541052925,-0.5247194589470752
9,34.99999999999999,34.784368047774585,-0.21563195222540799
10,25.0,33.842875892395924,8.842875892395924
11,25.0,25.939123809624505,0.9391238096245047
12,25.0,26.489679781443705,1.489679781443705
13,25.0,24.600281452421378,-0.39971854757862246
14,27.0,25.270974289241746,-1.729025710758254
15,3.0,26.779007838214028,23.779007838214028
16,3.0,1.7580084354572458,-1.2419915645427542
17,3.0,5.824230525203181,2.8242305252031814
18,3.0,2.756477579121234,-0.24352242087876608
19,5.0,2.7922532966997338,-2.2077467033002662
20,5.0,5.64616695979319,0.6461669597931898
21,5.0,4.722837985131812,-0.27716201486818814
22,5.0,4.896021337212632,-0.10397866278736778
23,5.0,4.4768351294478785,-0.5231648705521215
24,6.0,5.30965994242945,-0.6903400575705501
25,-10.0,6.578456009139551,16.57845600913955
26,-10.0,-10.87086245192138,-0.8708624519213792
27,-10.0,-9.176086386790516,0.8239136132094842
28,-10.0,-9.219440780068794,0.7805592199312059
29,-10.0,-10.415135708869096,-0.4151357088690961
30,-10.0,-11.308743015638369,-1.3087430156383686
31,4.0,-8.346786920944542,-12.346786920944542
32,8.0,5.0047443275451355,-2.9952556724548645
33,-3.0,5.402881735301125,8.402881735301126
34,-2.0,-3.5352296327870736,-1.5352296327870736
35,-5.0,-0.24443975712874963,4.75556024287125
36,-5.0,-5.526645557867463,-0.5266455578674627
37,-5.0,-3.957824652213757,1.0421753477862432
38,1.0,-6.561635975730249,-7.561635975730249
39,0.0,1.925181718809151,1.925181718809151
40,0.0,-2.268139569782398,-2.268139569782398
41,16.0,1.5074889377131282,-14.492511062286871
42,17.0,16.410527609921736,-0.5894723900782637
43,3.0,15.264176124342663,12.264176124342663
44,3.0,2.495421071762767,-0.5045789282372328
45,17.0,4.595713407890028,-12.404286592109973
46,11.0,16.903189955731342,5.903189955731342
47,9.0,10.184539360588973,1.184539360588973
48,4.0,8.8749575909575,4.8749575909575
49,-4.0,4.708619793212193,8.708619793212193
50,1.0,-3.870012463724724,-4.8700124637247235
51,15.0,1.9612657266881222,-13.038734273311878
