Date,Searches,Observed,LSTM-Prediction,error,Naive-Prediction,NaiveError
30/01/2016,0.68,1.0,3.1579451517863197,-2.1579451517863197,0.0,-1.0
06/02/2016,0.36,0.0,44.84389673627913,-44.84389673627913,0.0,0.0
13/02/2016,0.59,0.0,-11.364368523222954,11.364368523222954,0.0,0.0
20/02/2016,0.27,0.0,21.431618499623237,-21.431618499623237,0.0,0.0
27/02/2016,0.3,0.0,13.574006411276757,-13.574006411276757,1.0,1.0
05/03/2016,0.37,0.0,13.46772124682963,-13.46772124682963,0.0,0.0
12/03/2016,0.67,0.0,26.598857897001505,-26.598857897001505,0.0,0.0
19/03/2016,0.2,1.0,6.560063188272714,-5.560063188272714,0.0,-1.0
26/03/2016,0.38,0.0,-2.2242865203810855,2.2242865203810855,0.0,0.0
02/04/2016,0.21,2.0,-3.9947670485494657,5.994767048549466,0.0,-2.0
09/04/2016,0.42,0.0,20.6029684792012,-20.6029684792012,0.0,0.0
16/04/2016,0.19,1.0,-6.865682901427895,7.865682901427895,1.0,0.0
23/04/2016,0.16,0.0,4.203556675778516,-4.203556675778516,0.0,0.0
30/04/2016,0.17,0.0,1.7218811344446614,-1.7218811344446614,2.0,2.0
07/05/2016,0.15,2.0,7.735936959742754,-5.735936959742754,0.0,-2.0
14/05/2016,0.12,1.0,1.8309203783702106,-0.8309203783702106,1.0,0.0
21/05/2016,0.11,0.0,1.3193850965660066,-1.3193850965660066,0.0,0.0
28/05/2016,0.17,0.0,1.9692121592247858,-1.9692121592247858,0.0,0.0
04/06/2016,0.16,0.0,3.312557414817251,-3.312557414817251,2.0,2.0
11/06/2016,0.08,3.0,1.5610904010025783,1.4389095989974217,1.0,-2.0
18/06/2016,0.08,1.0,0.21096617506220935,0.7890338249377906,0.0,-1.0
25/06/2016,0.09,1.0,0.7463673250120133,0.2536326749879867,0.0,-1.0
02/07/2016,0.09,9.0,1.1546586254911497,7.84534137450885,0.0,-9.0
09/07/2016,0.1,15.000000000000002,3.7301804903578013,11.2698195096422,3.0,-12.000000000000002
16/07/2016,0.15,18.0,9.69481187672466,8.30518812327534,1.0,-17.0
23/07/2016,0.25,43.0,10.473359591402113,32.526640408597885,1.0,-42.0
30/07/2016,0.61,74.0,0.4152458573712036,73.5847541426288,9.0,-65.0
06/08/2016,0.69,42.0,89.9964196141839,-47.99641961418391,15.000000000000002,-27.0
13/08/2016,0.96,91.0,33.57917070583254,57.42082929416746,18.0,-73.0
20/08/2016,1.0,85.00000000000001,34.82222914762944,50.17777085237057,43.0,-42.000000000000014
27/08/2016,1.0,114.0,53.02150306168198,60.97849693831802,74.0,-40.0
03/09/2016,0.98,173.0,53.8967787138313,119.10322128616869,42.0,-131.0
10/09/2016,0.88,36.0,79.88317623850106,-43.883176238501065,91.0,55.0
17/09/2016,0.83,97.0,89.7408864916265,7.2591135083735026,85.00000000000001,-11.999999999999986
24/09/2016,0.54,195.0,75.32691031879484,119.67308968120516,114.0,-81.0
01/10/2016,0.34,102.0,88.70356108100414,13.296438918995861,173.0,71.0
08/10/2016,0.54,103.00000000000001,80.74312841365338,22.256871586346634,36.0,-67.00000000000001
15/10/2016,0.28,182.0,72.22190677668154,109.77809322331846,97.0,-85.0
22/10/2016,0.29,123.0,47.637928953319786,75.36207104668021,195.0,72.0
29/10/2016,0.32,61.0,31.381211589573322,29.618788410426678,102.0,41.0
05/11/2016,0.32,135.0,30.9603768820107,104.0396231179893,103.00000000000001,-31.999999999999986
12/11/2016,0.23,28.0,18.493224526272716,9.506775473727284,182.0,154.0
19/11/2016,0.24,11.0,16.823099716774376,-5.823099716774376,123.0,112.0
26/11/2016,0.19,9.0,-16.813087959399073,25.813087959399073,61.0,52.0
