Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
20/02/2016,0.05,8,0.0,2.34900924661614,3.3985705660520495,3.4358663722061364,8.102969470942021,0,0,0,0,2.34900924661614,3.3985705660520495,3.4358663722061364,8.102969470942021
27/02/2016,0.19,9,0.0,-2.781373072198331,1.5689188422091678,4.051388475588858,0.9471448511485755,0,0,0,0,-2.781373072198331,1.5689188422091678,4.051388475588858,0.9471448511485755
05/03/2016,0.16,10,0.0,1.0103484082837402,-1.7720214435128494,2.0277384825041147,0.787857746335715,0,0,0,0,1.0103484082837402,-1.7720214435128494,2.0277384825041147,0.787857746335715
12/03/2016,0.17,11,0.0,0.15261450607925653,-1.0933198479655013,-0.5208986392272263,1.0522308274509014,0,0,0,0,0.15261450607925653,-1.0933198479655013,-0.5208986392272263,1.0522308274509014
19/03/2016,0.07,12,0.0,3.730531288227141,-0.671339524759613,-0.42134803207732735,3.4227454261900485,0,0,0,0,3.730531288227141,-0.671339524759613,-0.42134803207732735,3.4227454261900485
26/03/2016,0.22,13,0.0,1.9285795167773963,1.7954572109052538,-0.08990736882306635,2.7525883859340845,0,0,0,0,1.9285795167773963,1.7954572109052538,-0.08990736882306635,2.7525883859340845
02/04/2016,0.25,14,0.0,3.59071508718729,0.8278178428784385,2.494036685081348,6.718232306674272,0,0,0,0,3.59071508718729,0.8278178428784385,2.494036685081348,6.718232306674272
09/04/2016,0.15,15,0.0,1.5135043493655325,1.0957133541944994,1.3672687641935795,3.8174117948709427,0,0,0,0,1.5135043493655325,1.0957133541944994,1.3672687641935795,3.8174117948709427
16/04/2016,0.21,16,0.0,1.2323437151744963,1.3216003714535012,1.8761138346820325,4.425017800732702,0,0,0,0,1.2323437151744963,1.3216003714535012,1.8761138346820325,4.425017800732702
23/04/2016,0.14,17,0.0,0.8306145970872044,1.9722508364093303,1.92950399498187,4.024022983693332,0,0,0,0,0.8306145970872044,1.9722508364093303,1.92950399498187,4.024022983693332
30/04/2016,0.0,18,0.0,0.17506094762533903,1.7451864457908646,3.1354946507381647,4.914583635355085,0,0,0,0,0.17506094762533903,1.7451864457908646,3.1354946507381647,4.914583635355085
07/05/2016,0.0,19,0.0,-0.4146594610181451,1.4930758514330165,2.3682446118279548,2.1842291525547206,0,0,0,0,-0.4146594610181451,1.4930758514330165,2.3682446118279548,2.1842291525547206
14/05/2016,0.11,20,0.0,-0.024473010215461253,1.1634172737846151,1.4831579955884069,3.082074888394922,0,0,0,0,-0.024473010215461253,1.1634172737846151,1.4831579955884069,3.082074888394922
21/05/2016,0.13,21,0.0,1.1193482432457804,-0.6371740814545378,0.8021197552911192,2.698647073919624,0,0,0,0,1.1193482432457804,-0.6371740814545378,0.8021197552911192,2.698647073919624
28/05/2016,0.05,22,0.0,1.4271191977789999,-0.6904151667156443,-0.04139664750523865,0.126749986859411,0,0,0,0,1.4271191977789999,-0.6904151667156443,-0.04139664750523865,0.126749986859411
04/06/2016,0.26,23,0.0,0.6274193562951684,1.3922261618027463,-0.024473649108484388,0.27576198814556,0,0,0,0,0.6274193562951684,1.3922261618027463,-0.024473649108484388,0.27576198814556
11/06/2016,0.09,24,0.0,1.8101125649985672,0.2190754592928663,1.9643262203147263,1.828917742241472,0,0,0,0,1.8101125649985672,0.2190754592928663,1.9643262203147263,1.828917742241472
