Date,Searches,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.26,214.0,471.60922057462693,385.4610547407818,84.18860616999149,401.67812755628586,231,283,292,573,257.60922057462693,171.46105474078178,-129.8113938300085,187.67812755628586
28/02/2016,0.27,166.99999999999997,270.3620584359741,-571.4035954618263,335.19165357988356,-39.20666916842937,214,231,283,292,103.36205843597415,-738.4035954618263,168.1916535798836,-206.20666916842936
06/03/2016,0.15,198.0,240.23605701756478,-204.62793514160157,669.2803399994087,244.46934588541032,167,214,231,283,42.236057017564775,-402.6279351416016,471.28033999940874,46.46934588541032
13/03/2016,0.44,142.0,190.49339845776558,-150.56530483115674,509.64193284158705,929.2224079423141,198,167,214,231,48.49339845776558,-292.5653048311567,367.64193284158705,787.2224079423141
20/03/2016,0.18,82.0,167.69770441660881,-79.15291597726106,438.5714768424225,864.4235345513534,142,198,167,214,85.69770441660881,-161.15291597726105,356.5714768424225,782.4235345513534
27/03/2016,0.15,166.0,179.5781794412899,-36.578000843456984,330.1857202930355,721.8229208487511,82,142,198,167,13.578179441289905,-202.57800084345698,164.1857202930355,555.8229208487511
03/04/2016,0.19,156.0,128.92599597337247,-4.690949457318932,294.95313478652,591.8118361394692,166,82,142,198,-27.074004026627534,-160.69094945731894,138.95313478652002,435.81183613946916
10/04/2016,0.18,113.0,58.198073462212086,16.35028241296649,230.8839669252491,468.3482164022255,156,166,82,142,-54.801926537787914,-96.6497175870335,117.8839669252491,355.3482164022255
17/04/2016,0.21,77.0,110.70468660203933,220.24064309002875,106.68937010489702,385.2526733333015,113,156,166,82,33.70468660203933,143.24064309002875,29.689370104897023,308.2526733333015
24/04/2016,0.33,63.0,133.2308113184452,182.3881719227314,191.8434175848484,257.89771675209045,77,113,156,166,70.2308113184452,119.3881719227314,128.8434175848484,194.89771675209045
01/05/2016,0.16,69.0,85.54832488546371,35.85407161673427,147.82959918411254,213.28580818506717,63,77,113,156,16.548324885463714,-33.14592838326573,78.82959918411254,144.28580818506717
08/05/2016,0.17,66.0,21.288331360520125,107.6389393611288,169.92460978415966,288.4251201089859,69,63,77,113,-44.711668639479875,41.638939361128806,103.92460978415966,222.42512010898588
15/05/2016,0.14,84.0,36.056785346413854,180.80343298017024,64.46413535607576,278.7285476653862,66,69,63,77,-47.943214653586146,96.80343298017024,-19.535864643924242,194.7285476653862
