Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
08/02/2016,0.37,3955.0,884.3641385477972,-3070.635861452203,1424.0,-2531.0
15/02/2016,0.63,3955.0,3540.9112556603814,-414.08874433961864,3955.0,0.0
22/02/2016,0.71,5152.0,3457.325274569607,-1694.6747254303932,3955.0,-1197.0
29/02/2016,0.79,5152.0,3470.7893618610956,-1681.2106381389044,3955.0,-1197.0
07/03/2016,0.84,5153.0,5139.950151505699,-13.049848494300932,5152.0,-1.0
14/03/2016,0.71,2997.0,4311.286562194405,1314.2865621944047,5152.0,2155.0
21/03/2016,0.88,2997.0,4449.982114383622,1452.9821143836216,5153.0,2156.0
28/03/2016,0.65,1881.0,2719.6739282161902,838.6739282161902,2997.0,1116.0
04/04/2016,0.74,1881.0,2753.539602259159,872.539602259159,2997.0,1116.0
11/04/2016,0.54,1881.0,2111.3548218905926,230.35482189059258,1881.0,0.0
18/04/2016,0.61,731.0,1689.7087124461175,958.7087124461175,1881.0,1150.0
25/04/2016,0.42,731.0,923.997282162714,192.997282162714,1881.0,1150.0
02/05/2016,0.35,731.0,951.216226477108,220.21622647710797,731.0,0.0
09/05/2016,0.35,733.0,735.587276367693,2.5872763676929935,731.0,-2.0
16/05/2016,0.74,206.0,614.8355969696427,408.83559696964267,731.0,525.0
23/05/2016,0.38,206.0,-2.1598800847318023,-208.1598800847318,733.0,527.0
30/05/2016,0.46,206.0,-2.1598800847318023,-208.1598800847318,206.0,0.0
06/06/2016,0.29,206.0,186.10519471498608,-19.894805285013916,206.0,0.0
13/06/2016,0.27,206.0,249.4239804242301,43.42398042423011,206.0,0.0
20/06/2016,0.22,211.0,111.16346701975704,-99.83653298024296,206.0,-5.0
27/06/2016,0.32,145.0,88.96078531046689,-56.03921468953311,206.0,61.0
04/07/2016,0.43,145.0,63.97219903765172,-81.02780096234828,211.0,66.0
11/07/2016,0.44,145.0,24.416734713794142,-120.58326528620586,145.0,0.0
18/07/2016,0.5,145.0,74.62832617907435,-70.37167382092565,145.0,0.0
25/07/2016,0.42,145.0,112.31749140232802,-32.68250859767198,145.0,0.0
01/08/2016,0.54,147.0,102.4075500720328,-44.592449927967195,145.0,-2.0
08/08/2016,0.29,2.9999999999999996,95.43458241191446,92.43458241191446,145.0,142.0
15/08/2016,0.43,7.0,96.64132435651004,89.64132435651004,147.0,140.0
22/08/2016,0.21,67.0,9.777408885481208,-57.22259111451879,2.9999999999999996,-64.0
29/08/2016,0.26,67.0,23.67869570495218,-43.321304295047824,7.0,-60.0
05/09/2016,0.45,65.0,158.8414349852693,93.8414349852693,67.0,2.0
12/09/2016,0.79,65.0,39.61859689694315,-25.381403103056847,67.0,2.0
19/09/2016,0.4,65.0,21.115185353465677,-43.88481464653432,65.0,0.0
26/09/2016,0.3,1.0,21.736304144831596,20.736304144831596,65.0,64.0
03/10/2016,0.28,69.0,40.7319398576048,-28.2680601423952,65.0,-4.0
10/10/2016,0.31,69.0,21.14378261874333,-47.85621738125667,1.0,-68.0
17/10/2016,0.76,136.0,137.05347878777744,1.0534787877774363,69.0,-67.0
24/10/2016,0.81,137.0,49.90917658538193,-87.09082341461807,69.0,-68.0
