,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Chiapas_2016-2017.csv,19.111580919759756,50.00106532124214,2.522728681408288,6.600140622403962,2.6162704975152145,2.1897445395201935
1,Colima_2016-2017.csv,4.0787698680317375,8.698089891917501,1.4421364890540787,3.0753960689279736,2.132527740800163,2.1897445395201935
2,Guerrero_2016-2017.csv,13.812598553055784,36.92754039997529,1.657511826366694,4.431304847997035,2.673468012418688,2.1897445395201935
3,Hidalgo_2016-2017.csv,3.78727267878012,6.033783709066942,1.3634181643608432,2.172162135264099,1.5931738274019454,2.1897445395201935
4,NuevoLeon_2016-2017.csv,45.96397359548964,57.713126017162985,5.153378693039043,6.470667582898229,1.255616551455557,2.1897445395201935
5,Oaxaca_2016-2017.csv,14.219775673407096,25.71735649433665,2.878850289708185,5.206581376154046,1.8085627428308582,2.1897445395201935
6,QuintanaRoo_2016-2017.csv,6.810568139578253,20.792924811043434,1.8173753256556524,5.548516324240701,3.0530382172097386,2.1897445395201935
7,Tabasco_2016-2017.csv,5.655068344396731,17.26952129908741,1.7605401449536993,5.376360404432873,3.053813012922955,2.1897445395201935
8,Veracruz_2016-2017.csv,33.23804562196274,90.80571265652007,1.6568814282851516,4.52656875780236,2.7319811065100135,2.1897445395201935
9,Yucatan_2016-2017.csv,31.616387516538943,30.952243757146064,3.735110219734314,3.6566493221449403,0.978993686136803,2.1897445395201935
