,Observed Cases,Predicted Cases,error
0,17.0,15.340076767204884,-1.6599232327951157
1,21.0,13.87808067917725,-7.12191932082275
2,20.0,15.235328654396634,-4.764671345603366
3,7.0,16.29413492262425,9.294134922624249
4,10.0,12.214788892990198,2.2147888929901978
5,7.0,9.170898098307383,2.170898098307383
6,6.000000000000001,6.717389408354838,0.7173894083548369
7,6.000000000000001,6.008151347013861,0.00815134701386011
8,4.0,5.17199115837668,1.17199115837668
9,10.0,4.301227122483436,-5.698772877516564
10,29.999999999999996,5.787419292482979,-24.212580707517017
11,31.0,14.232160275862238,-16.76783972413776
12,25.0,21.79205228699376,-3.2079477130062415
13,1.0,23.6565430432696,22.6565430432696
14,3.0000000000000004,13.637308055315724,10.637308055315724
15,1.0,5.905429142820303,4.905429142820303
16,36.0,1.4517719896462233,-34.548228010353775
17,7.0,13.445849955267466,6.445849955267466
18,4.0,13.69549123033862,9.69549123033862
19,9.0,10.143211986691776,1.1432119866917763
20,4.0,5.664177372199476,1.6641773721994761
21,11.0,4.9065505928709525,-6.0934494071290475
22,9.0,6.738974314848997,-2.2610256851510027
23,31.0,7.282346085619944,-23.717653914380058
24,8.0,15.667877657330541,7.667877657330541
25,26.0,14.045047787673509,-11.954952212326491
26,4.0,17.304781229917097,13.304781229917097
27,3.0000000000000004,10.934734019069676,7.934734019069676
28,2.0,7.09279758752107,5.09279758752107
29,1.0,2.371082173872726,1.371082173872726
30,4.0,1.5263761588084501,-2.47362384119155
31,3.0000000000000004,2.0841222699901856,-0.9158777300098149
32,3.0000000000000004,2.4812245163476225,-0.5187754836523779
33,1.0,2.7274679534617956,1.7274679534617956
34,0.0,1.841162559185355,1.841162559185355
35,0.0,0.8683576474148925,0.8683576474148925
36,2.0,0.185807888857365,-1.814192111142635
37,1.0,0.7024835786953396,-0.2975164213046604
38,0.0,0.974969317976729,0.974969317976729
39,0.0,0.6843951833432668,0.6843951833432668
40,2.0,0.18632919801557243,-1.8136708019844276
41,1.0,0.702957032443394,-0.297042967556606
42,0.0,0.9763745303249642,0.9763745303249642
43,1.0,0.6859310322004848,-0.3140689677995152
44,1.0,0.5384415084706864,-0.4615584915293136
45,1.0,0.6645152009831167,-0.33548479901688333
46,5.0,0.8517115725854197,-4.14828842741458
47,-4.0,2.259166192052144,6.2591661920521435
48,0.0,0.3459345471534955,0.3459345471534955
49,1.0,-0.31661797016559456,-1.3166179701655945
50,2.0,-0.3978206026157529,-2.397820602615753
51,-3.0000000000000004,1.0174852146369835,4.017485214636984
52,1.0,-0.24110160295845326,-1.2411016029584532
53,2.0,-0.21381798419001477,-2.213817984190015
54,2.0,0.4546336601415218,-1.5453663398584783
55,0.0,1.520107700955477,1.520107700955477
56,-2.0,1.004092662792807,3.0040926627928073
57,0.0,-0.3283270879250671,-0.3283270879250671
58,1.0,-0.6285264802788281,-1.6285264802788282
59,0.0,-0.024145210105810378,-0.024145210105810378
60,-1.0,0.31444859384370744,1.3144485938437074
61,1.0,-0.16399646486881733,-1.1639964648688172
62,10.0,0.03778294308183116,-9.962217056918169
63,0.0,3.6507167050273677,3.6507167050273677
64,0.0,3.336577054132301,3.336577054132301
65,1.0,1.886946326334201,0.886946326334201
66,0.0,0.3525461180056961,0.3525461180056961
67,1.0,0.3150242203554177,-0.6849757796445823
68,0.0,0.5415059173052182,0.5415059173052182
69,0.0,0.3151813241733223,0.3151813241733223
70,0.0,0.18902560422570772,0.18902560422570772
71,3.0000000000000004,0.0,-3.0000000000000004
72,-1.0,1.058206071202472,2.0582060712024717
73,-1.0,0.5936730832498813,1.5936730832498813
74,1.0,-0.10050899969383364,-1.1005089996938335
75,1.0,-0.15213156136177194,-1.152131561361772
76,0.0,0.4791337708921272,0.4791337708921272
77,0.0,0.505200477827373,0.505200477827373
