,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,SaoPaulo_2016-2017.csv,49.0806253593854,89.0463563424356,1.8142873219403222,0.9517820523323632,1820.5895686187255,1912.821915644795
1,huila_2016-2017.csv,90.44028109445726,61.510613757839096,0.6801240886635065,0.9517820523323632,1820.5895686187255,1912.821915644795
2,tolima_2016-2017.csv,131.52827402762824,61.26988794368275,0.46583054781675814,0.9517820523323632,1820.5895686187255,1912.821915644795
3,santander_norte_2016-2017.csv,132.83003493870723,100.22439241606396,0.754531100306578,0.9517820523323632,1820.5895686187255,1912.821915644795
4,santander_2016-2017.csv,56.64696627250914,56.67101160615809,1.0004244769884636,0.9517820523323632,1820.5895686187255,1912.821915644795
5,MinasGerais_2016-2017.csv,160.97848418309562,174.57385076720266,1.0844545570987225,0.9517820523323632,1820.5895686187255,1912.821915644795
6,MatoGrosso_2016-2017.csv,171.58162382403037,163.69267942021665,0.9540222068774427,0.9517820523323632,1820.5895686187255,1912.821915644795
7,valle_cauca_2016-2017.csv,141.6112547601619,151.57822126340764,1.0703825873171322,0.9517820523323632,1820.5895686187255,1912.821915644795
8,Bahia_2016-2017.csv,449.9565305209188,483.01189262123796,1.0734634567078083,0.9517820523323632,1820.5895686187255,1912.821915644795
9,RioDeJaneiro_2016-2017.csv,528.1678406639006,479.01066248048113,0.9069288691987958,0.9517820523323632,1820.5895686187255,1912.821915644795
