Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
14/02/2016,0.69,846.0,977.1169774226379,131.1169774226379,872.9999999999999,26.999999999999886
21/02/2016,0.86,416.99999999999994,644.8364827376556,227.83648273765567,615.0,198.00000000000006
28/02/2016,1.0,42.0,105.16768539940834,63.16768539940834,159.0,117.0
06/03/2016,0.91,589.0,583.2681707275391,-5.731829272460914,846.0,257.0
13/03/2016,1.0,345.0,452.5413589894104,107.54135898941041,416.99999999999994,71.99999999999994
20/03/2016,0.21,90.0,36.07730775121212,-53.92269224878788,42.0,-48.0
27/03/2016,0.19,281.99999999999994,540.6061348621369,258.6061348621369,589.0,307.00000000000006
03/04/2016,0.68,236.0,412.19216325710295,176.19216325710295,345.0,109.0
10/04/2016,0.54,163.0,121.4855911180687,-41.5144088819313,90.0,-73.0
17/04/2016,0.28,193.0,234.75264228279113,41.75264228279113,281.99999999999994,88.99999999999994
24/04/2016,0.64,137.0,264.9883834803772,127.9883834803772,236.0,99.0
01/05/2016,0.14,124.0,120.34859133392334,-3.6514086660766623,163.0,39.0
08/05/2016,0.29,89.0,120.72211615699769,31.722116156997686,193.0,104.0
15/05/2016,0.19,122.0,134.40443034799577,12.40443034799577,137.0,15.0
22/05/2016,0.06,79.0,71.39364530115128,-7.606354698848719,124.0,45.0
29/05/2016,0.11,89.0,45.076443001031876,-43.923556998968124,89.0,0.0
05/06/2016,0.11,55.99999999999999,125.94673619773864,69.94673619773866,122.0,66.0
12/06/2016,0.06,23.0,72.23719870884895,49.23719870884895,79.0,56.0
19/06/2016,0.05,48.0,20.979753910512922,-27.020246089487078,89.0,41.0
26/06/2016,0.46,43.0,49.59057415894985,6.590574158949849,55.99999999999999,12.999999999999993
03/07/2016,0.0,26.0,1.4685862488383055,-24.531413751161693,23.0,-3.0
10/07/2016,0.08,26.0,43.392173346533774,17.392173346533774,48.0,22.0
17/07/2016,0.24,32.0,24.024680603911875,-7.975319396088125,43.0,11.0
24/07/2016,0.0,18.0,1.4685862488383055,-16.531413751161693,26.0,8.0
31/07/2016,0.13,22.0,3.402152320907414,-18.597847679092585,26.0,4.0
07/08/2016,0.92,17.0,14.132351703453065,-2.8676482965469354,32.0,15.0
14/08/2016,0.94,3.0,1.4685862488383055,-1.5314137511616945,18.0,15.0
21/08/2016,0.0,9.0,1.4685862488383055,-7.531413751161694,22.0,13.0
28/08/2016,0.0,13.999999999999998,31.0110080037117,17.0110080037117,17.0,3.0000000000000018
04/09/2016,0.19,52.0,14.430604465491772,-37.56939553450823,3.0,-49.0
11/09/2016,0.47,26.999999999999996,1.0605150047054888,-25.939484995294507,9.0,-17.999999999999996
18/09/2016,0.0,3.0,3.686768873459101,0.6867688734591009,13.999999999999998,10.999999999999998
25/09/2016,0.45,9.999999999999998,87.94701858634949,77.94701858634949,52.0,42.0
02/10/2016,0.0,12.0,27.546639808125494,15.546639808125494,26.999999999999996,14.999999999999996
09/10/2016,0.51,6.0,0.06542919022902846,-5.934570809770972,3.0,-3.0
16/10/2016,0.0,4.999999999999999,6.629505731960535,1.6295057319605357,9.999999999999998,4.999999999999999
23/10/2016,0.0,37.0,3.976394316059351,-33.02360568394065,12.0,-25.0
30/10/2016,0.0,9.0,2.7982324056449532,-6.201767594355047,6.0,-3.0
