Date,Observed,Predicted,error
31/12/2016,1.0000000296346843,15.286318897113205,14.28631886747852
07/01/2017,0.0,9.915026864431798,9.915026864431798
14/01/2017,0.0,4.775153619751334,4.775153619751334
21/01/2017,2.0000000592693685,2.803802937183529,0.8038028779141606
28/01/2017,1.0000000296346843,0.07797313053242397,-0.9220268991022603
04/02/2017,1.0000000296346843,0.0047252779580121565,-0.9952747516766721
11/02/2017,0.0,0.3742139868675731,0.3742139868675731
18/02/2017,2.0000000592693685,0.7670592718170955,-1.2329407874522729
25/02/2017,0.0,0.0047252779580121565,0.0047252779580121565
04/03/2017,1.0000000296346843,0.3433745470847934,-0.6566254825498908
11/03/2017,0.0,0.0047252779580121565,0.0047252779580121565
18/03/2017,2.0000000592693685,0.0047252779580121565,-1.9952747813113563
25/03/2017,0.0,0.0047252779580121565,0.0047252779580121565
01/04/2017,2.0000000592693685,0.6426489230170847,-1.3573511362522839
08/04/2017,0.0,0.0047252779580121565,0.0047252779580121565
15/04/2017,0.0,0.0047252779580121565,0.0047252779580121565
22/04/2017,0.0,0.0047252779580121565,0.0047252779580121565
29/04/2017,0.0,1.7625887055471539,1.7625887055471539
06/05/2017,0.0,0.1303347985398723,0.1303347985398723
13/05/2017,0.0,0.8755167112844064,0.8755167112844064
20/05/2017,0.0,0.01568099228804931,0.01568099228804931
27/05/2017,0.0,0.09838720207253937,0.09838720207253937
03/06/2017,0.0,0.0047252779580121565,0.0047252779580121565
10/06/2017,0.0,0.00807664314306021,0.00807664314306021
17/06/2017,0.0,0.7804236371358857,0.7804236371358857
24/06/2017,0.0,0.44636083279922606,0.44636083279922606
01/07/2017,0.0,0.0047252779580121565,0.0047252779580121565
08/07/2017,1.0000000296346843,0.22901514835865236,-0.7709848812760319
15/07/2017,0.0,0.0047252779580121565,0.0047252779580121565
22/07/2017,0.0,1.611257202124223,1.611257202124223
29/07/2017,0.0,0.3045592971739825,0.3045592971739825
05/08/2017,3.000000088904053,1.13819357647188,-1.861806512432173
12/08/2017,0.0,0.3919201576160267,0.3919201576160267
19/08/2017,0.0,2.3951657993551345,2.3951657993551345
26/08/2017,0.0,1.593832011019811,1.593832011019811
02/09/2017,0.0,1.4311061638835818,1.4311061638835818
09/09/2017,0.0,0.9942023879261688,0.9942023879261688
16/09/2017,0.0,0.7319726370172576,0.7319726370172576
23/09/2017,0.0,0.9403419534815476,0.9403419534815476
30/09/2017,0.0,0.39266106417914853,0.39266106417914853
07/10/2017,0.0,1.0934623046480119,1.0934623046480119
14/10/2017,0.0,1.1718434767648578,1.1718434767648578
21/10/2017,0.0,1.0373404391519725,1.0373404391519725
28/10/2017,0.0,1.240342743630521,1.240342743630521
04/11/2017,0.0,1.1807134959185497,1.1807134959185497
11/11/2017,0.0,1.4729061535596848,1.4729061535596848
18/11/2017,0.0,1.2868979417076334,1.2868979417076334
25/11/2017,0.0,1.277495182336308,1.277495182336308
02/12/2017,0.0,1.10115410775505,1.10115410775505
09/12/2017,0.0,1.2487652578763664,1.2487652578763664
16/12/2017,0.0,1.2577727004121988,1.2577727004121988
23/12/2017,0.0,1.4222235664669425,1.4222235664669425
