Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
21/02/2016,0.86,416.99999999999994,668.6553650913238,251.65536509132386,872.9999999999999,455.99999999999994
28/02/2016,1.0,42.0,533.2495277469635,491.2495277469635,615.0,573.0
06/03/2016,0.91,589.0,343.8067411885834,-245.19325881141663,159.0,-430.0
13/03/2016,1.0,345.0,518.7646831445312,173.7646831445312,846.0,501.0
20/03/2016,0.21,90.0,322.1477541713333,232.1477541713333,416.99999999999994,326.99999999999994
27/03/2016,0.19,281.99999999999994,163.7441793462944,-118.25582065370554,42.0,-239.99999999999994
03/04/2016,0.68,236.0,283.7228048992157,47.7228048992157,589.0,353.0
10/04/2016,0.54,163.0,268.2093568468475,105.20935684684753,345.0,182.0
17/04/2016,0.28,193.0,186.80366956451417,-6.196330435485834,90.0,-103.0
24/04/2016,0.64,137.0,105.64704136033058,-31.352958639669424,281.99999999999994,144.99999999999994
01/05/2016,0.14,124.0,130.58623629144668,6.586236291446681,236.0,112.0
08/05/2016,0.29,89.0,178.93783739570617,89.93783739570617,163.0,74.0
15/05/2016,0.19,122.0,101.0984244277668,-20.9015755722332,193.0,71.0
22/05/2016,0.06,79.0,72.44530865764618,-6.55469134235382,137.0,58.0
29/05/2016,0.11,89.0,73.23035947188377,-15.769640528116227,124.0,35.0
05/06/2016,0.11,55.99999999999999,39.5114845257473,-16.488515474252694,89.0,33.00000000000001
12/06/2016,0.06,23.0,61.97932764807701,38.97932764807701,122.0,99.0
19/06/2016,0.05,48.0,43.848351885356905,-4.151648114643095,79.0,31.0
26/06/2016,0.46,43.0,54.44857929037571,11.448579290375712,89.0,46.0
03/07/2016,0.0,26.0,26.758993579244613,0.7589935792446134,55.99999999999999,29.999999999999993
10/07/2016,0.08,26.0,15.170821422379017,-10.829178577620983,23.0,-3.0
17/07/2016,0.24,32.0,17.591952125697137,-14.408047874302863,48.0,16.0
24/07/2016,0.0,18.0,24.45414282408476,6.454142824084759,43.0,25.0
31/07/2016,0.13,22.0,22.679941884317397,0.6799418843173974,26.0,4.0
07/08/2016,0.92,17.0,13.554238200801612,-3.4457617991983884,26.0,9.0
14/08/2016,0.94,3.0,16.64442096809864,13.64442096809864,32.0,29.0
21/08/2016,0.0,9.0,13.023958559360505,4.023958559360505,18.0,9.0
28/08/2016,0.0,13.999999999999998,13.485461391547918,-0.5145386084520798,22.0,8.000000000000002
04/09/2016,0.19,52.0,9.985835176337957,-42.01416482366204,17.0,-35.0
11/09/2016,0.47,26.999999999999996,5.776745821090937,-21.22325417890906,3.0,-23.999999999999996
18/09/2016,0.0,3.0,5.039805029582977,2.0398050295829773,9.0,6.0
25/09/2016,0.45,9.999999999999998,7.063294202803373,-2.936705797196625,13.999999999999998,4.0
02/10/2016,0.0,12.0,39.99796528598785,27.997965285987853,52.0,40.0
09/10/2016,0.51,6.0,26.86449567358017,20.86449567358017,26.999999999999996,20.999999999999996
16/10/2016,0.0,4.999999999999999,9.54116140889287,4.541161408892871,3.0,-1.9999999999999991
23/10/2016,0.0,37.0,3.694592050844431,-33.305407949155565,9.999999999999998,-27.0
30/10/2016,0.0,9.0,5.733928614348769,-3.266071385651231,12.0,3.0
06/11/2016,0.95,11.0,6.360977266700864,-4.639022733299136,6.0,-5.0
13/11/2016,0.0,13.999999999999998,4.7541700789666175,-9.24582992103338,4.999999999999999,-9.0
20/11/2016,0.0,3.0,23.492612208070756,20.492612208070756,37.0,34.0
27/11/2016,0.0,3.0,10.7902072241652,7.790207224165201,9.0,6.0
04/12/2016,0.2,2.0,10.519380071001052,8.519380071001052,11.0,9.0
11/12/2016,0.0,30.0,6.026127227579355,-23.973872772420645,13.999999999999998,-16.0
18/12/2016,0.96,6.999999999999999,5.248938622674346,-1.7510613773256534,3.0,-3.999999999999999
25/12/2016,0.0,4.999999999999999,3.900510754516721,-1.0994892454832783,3.0,-1.9999999999999991
01/01/2017,0.0,1.0,3.038862471830249,2.038862471830249,2.0,1.0
08/01/2017,0.01,6.0,19.530082207555772,13.530082207555772,30.0,24.0
15/01/2017,0.09,6.0,9.17022276709795,3.1702227670979504,6.999999999999999,0.9999999999999991
22/01/2017,0.0,13.0,6.8567123757261035,-6.1432876242738965,4.999999999999999,-8.0
29/01/2017,0.0,2.0,2.6835105876392125,0.6835105876392125,1.0,-1.0
05/02/2017,0.2,4.0,4.250041002789736,0.25004100278973596,6.0,2.0
12/02/2017,0.0,4.0,4.816300125331282,0.8163001253312823,6.0,2.0
19/02/2017,0.66,4.999999999999999,8.479744262567758,3.479744262567759,13.0,8.0
26/02/2017,0.0,2.0,4.774328610779643,2.7743286107796434,2.0,0.0
05/03/2017,0.0,-1.0,4.426219041447044,5.426219041447044,4.0,5.0
12/03/2017,0.0,4.0,3.5749616506975888,-0.42503834930241124,4.0,0.0
19/03/2017,0.0,1.0,4.687531213146448,3.687531213146448,4.999999999999999,3.999999999999999
26/03/2017,0.0,2.0,3.743431089621186,1.7434310896211862,2.0,0.0
02/04/2017,1.0,0.0,3.0322740470129252,3.0322740470129252,-1.0,-1.0
09/04/2017,0.0,6.999999999999999,3.511186386771202,-3.488813613228797,4.0,-2.999999999999999
16/04/2017,0.0,6.0,3.3235233025586606,-2.6764766974413394,1.0,-5.0
23/04/2017,0.21,1.0,3.6473138702595236,2.6473138702595236,2.0,1.0
30/04/2017,0.28,3.0,3.045039592257142,0.04503959225714205,0.0,-3.0
07/05/2017,0.0,1.0,4.774703401412964,3.774703401412964,6.999999999999999,5.999999999999999
14/05/2017,0.0,2.0,4.994964457058907,2.9949644570589067,6.0,4.0
21/05/2017,0.0,6.999999999999999,3.950815379958153,-3.049184620041846,1.0,-5.999999999999999
28/05/2017,0.0,-6.0,3.5743786896789076,9.574378689678907,3.0,9.0
04/06/2017,0.0,2.0,3.1023061740541458,1.1023061740541458,1.0,-1.0
11/06/2017,0.0,0.0,3.4482815772384403,3.4482815772384403,2.0,2.0
18/06/2017,0.0,3.0,4.7622333238124845,1.7622333238124845,6.999999999999999,3.999999999999999
25/06/2017,0.0,-6.0,3.0292547370284795,9.029254737028479,-6.0,0.0
02/07/2017,0.0,4.0,3.2824251802891493,-0.7175748197108507,2.0,-2.0
09/07/2017,0.0,1.0,2.8442689086389543,1.8442689086389543,0.0,-1.0
16/07/2017,0.0,4.0,3.961955853161812,-0.03804414683818802,3.0,-1.0
23/07/2017,0.0,0.0,2.7773039371949433,2.7773039371949433,-6.0,-6.0
30/07/2017,0.0,1.0,3.721332711999416,2.721332711999416,4.0,3.0
06/08/2017,0.31,3.0,3.1956458296853305,0.1956458296853305,1.0,-2.0
13/08/2017,0.84,3.0,4.459915783180595,1.4599157831805947,4.0,1.0
20/08/2017,0.0,0.0,3.091353306016326,3.091353306016326,0.0,0.0
27/08/2017,0.39,-1.0,3.204629892727733,4.204629892727732,1.0,2.0
03/09/2017,0.0,-4.999999999999999,3.4606202892529963,8.460620289252995,3.0,7.999999999999999
