Date,Searches,Observed,Predicted,error,NaivePredictions,NaiveError
31/01/2016,0.29,388.99999999999994,410.6116599459648,-21.611659945964846,84.0,-304.99999999999994
07/02/2016,0.23,356.99999999999994,461.65179803380965,-104.65179803380971,123.0,-233.99999999999994
14/02/2016,0.28,242.0,268.41050464297297,-26.410504642972967,0.0,-242.0
21/02/2016,0.44,175.0,118.71382564306259,56.28617435693741,721.0,546.0
28/02/2016,0.0,104.0,109.93181499319077,-5.93181499319077,388.99999999999994,284.99999999999994
06/03/2016,0.04,84.0,44.99722325556755,39.00277674443245,356.99999999999994,272.99999999999994
13/03/2016,0.0,26.999999999999996,4.277613750892281,22.722386249107714,242.0,215.0
20/03/2016,0.07,33.0,-11.825613034756184,44.82561303475619,175.0,142.0
27/03/2016,0.13,30.999999999999996,42.052256265249255,-11.052256265249259,104.0,73.0
03/04/2016,0.29,24.0,-14.666043585321308,38.666043585321304,84.0,60.0
10/04/2016,0.37,15.999999999999998,-6.82164084439516,22.82164084439516,26.999999999999996,10.999999999999998
17/04/2016,0.1,12.0,-6.485078487173319,18.48507848717332,33.0,21.0
24/04/2016,0.13,9.0,-12.065142888808847,21.065142888808847,30.999999999999996,21.999999999999996
01/05/2016,0.0,15.0,-3.218674962374717,18.218674962374717,24.0,9.0
08/05/2016,0.0,12.0,4.34062684574306,7.65937315425694,15.999999999999998,3.9999999999999982
15/05/2016,0.0,17.0,-1.7289341453771294,18.728934145377128,12.0,-5.0
22/05/2016,0.0,10.999999999999998,-5.396414622867107,16.396414622867105,9.0,-1.9999999999999982
29/05/2016,0.0,7.0,-2.8132483962519466,9.813248396251947,15.0,8.0
05/06/2016,0.25,3.0,-7.131153772417903,10.131153772417903,12.0,9.0
12/06/2016,0.13,-0.9999999999999999,-6.616906878790855,5.616906878790855,17.0,18.0
19/06/2016,0.0,4.999999999999999,-7.701712798514366,12.701712798514365,10.999999999999998,5.999999999999999
26/06/2016,0.0,3.9999999999999996,-6.747415661788583,10.747415661788583,7.0,3.0000000000000004
03/07/2016,0.0,3.9999999999999996,-1.6386769917933643,5.638676991793364,3.0,-0.9999999999999996
10/07/2016,0.0,7.0,-5.06370511521399,12.06370511521399,-0.9999999999999999,-8.0
17/07/2016,0.52,1.9999999999999998,-9.533842121215462,11.533842121215462,4.999999999999999,2.999999999999999
24/07/2016,0.84,0.9999999999999999,-5.540548492239713,6.540548492239713,3.9999999999999996,2.9999999999999996
