Date,Searches,Observed,Predicted,error,NaivePredictions,NaiveError
31/01/2016,0.55,226.0,248.2771745267868,-22.27717452678681,8.0,-218.0
07/02/2016,0.7,270.99999999999994,333.5455216202736,-62.54552162027363,30.0,-240.99999999999994
14/02/2016,0.38,273.99999999999994,292.4167916937828,-18.41679169378284,0.0,-273.99999999999994
21/02/2016,0.43,263.0,261.5559542397499,1.4440457602501056,178.99999999999997,-84.00000000000003
28/02/2016,0.27,312.0,223.17916164903642,88.82083835096358,226.0,-86.0
06/03/2016,0.23,360.99999999999994,264.00935421762466,96.99064578237528,270.99999999999994,-90.0
13/03/2016,0.53,181.99999999999997,338.1940399798393,-156.19403997983935,273.99999999999994,91.99999999999997
20/03/2016,0.21,443.0,177.78819570150375,265.21180429849625,263.0,-180.0
27/03/2016,0.36,468.99999999999994,370.9861711896896,98.01382881031032,312.0,-156.99999999999994
03/04/2016,0.37,541.0,454.07146876754763,86.92853123245237,360.99999999999994,-180.00000000000006
10/04/2016,0.54,468.99999999999994,534.4067553107261,-65.40675531072617,181.99999999999997,-287.0
17/04/2016,0.36,549.0,417.62624511852266,131.37375488147734,443.0,-106.0
24/04/2016,0.83,488.0,462.34630791225436,25.65369208774564,468.99999999999994,-19.000000000000057
01/05/2016,0.3,541.0,412.90755436182025,128.09244563817975,541.0,0.0
08/05/2016,0.56,549.0,466.2057897547722,82.79421024522782,468.99999999999994,-80.00000000000006
15/05/2016,0.39,553.9999999999999,457.2309170661926,96.76908293380728,549.0,-4.999999999999886
22/05/2016,0.27,405.99999999999994,477.8836560063362,-71.88365600633625,488.0,82.00000000000006
29/05/2016,0.23,464.0,308.35587184743883,155.64412815256117,541.0,77.0
05/06/2016,0.5,483.0,327.6985098235607,155.3014901764393,549.0,66.0
12/06/2016,0.41,278.0,383.0517350214005,-105.05173502140048,553.9999999999999,275.9999999999999
19/06/2016,0.16,281.0,234.25024305477143,46.74975694522857,405.99999999999994,124.99999999999994
26/06/2016,0.42,246.0,167.0669541625023,78.9330458374977,464.0,218.0
03/07/2016,0.04,166.99999999999997,154.89085406320095,12.109145936799024,483.0,316.0
10/07/2016,0.15,204.0,133.8725798336029,70.12742016639709,278.0,74.0
17/07/2016,0.69,162.0,136.12507446942328,25.874925530576718,281.0,119.0
24/07/2016,1.0,138.0,125.05352131648064,12.94647868351936,246.0,108.0
31/07/2016,0.16,90.0,152.27180201897622,-62.27180201897622,166.99999999999997,76.99999999999997
07/08/2016,0.55,61.0,76.22691873636246,-15.226918736362464,204.0,143.0
14/08/2016,0.39,77.0,0.5132865302441642,76.48671346975584,162.0,85.0
21/08/2016,0.71,61.99999999999999,16.250068443718554,45.74993155628144,138.0,76.0
28/08/2016,1.0,77.0,22.795291906416416,54.204708093583584,90.0,13.0
04/09/2016,0.0,74.0,33.211848631715775,40.788151368284225,61.0,-13.0
11/09/2016,0.48,46.99999999999999,9.272599230968952,37.72740076903104,77.0,30.000000000000007
