Date,Searches,Observed,Predicted,error
31/01/2016,0.55,226.0,41.83424753165245,184.16575246834753
07/02/2016,0.7,270.99999999999994,-32.60813997080326,303.6081399708032
14/02/2016,0.38,273.99999999999994,33.77360127534866,240.2263987246513
21/02/2016,0.43,263.0,124.37331098339557,138.62668901660442
28/02/2016,0.27,312.0,147.48827550542356,164.51172449457644
06/03/2016,0.23,360.99999999999994,150.6329620476961,210.36703795230383
13/03/2016,0.53,181.99999999999997,150.14558821380137,31.854411786198597
20/03/2016,0.21,443.0,195.11026176276206,247.88973823723794
27/03/2016,0.36,468.99999999999994,187.0805149485588,281.91948505144114
03/04/2016,0.37,541.0,148.7812264928341,392.2187735071659
10/04/2016,0.54,468.99999999999994,166.42673423333167,302.57326576666827
17/04/2016,0.36,549.0,227.19178442883492,321.8082155711651
24/04/2016,0.83,488.0,241.415650703907,246.584349296093
01/05/2016,0.3,541.0,241.11797821588516,299.88202178411484
08/05/2016,0.56,549.0,241.98984568014146,307.01015431985854
15/05/2016,0.39,553.9999999999999,244.49682827835082,309.5031717216491
22/05/2016,0.27,405.99999999999994,240.96971199975013,165.0302880002498
29/05/2016,0.23,464.0,251.51723262953757,212.48276737046243
05/06/2016,0.5,483.0,254.30569106163978,228.69430893836022
12/06/2016,0.41,278.0,232.18076667938232,45.819233320617684
19/06/2016,0.16,281.0,221.76859818592072,59.23140181407928
26/06/2016,0.42,246.0,234.82341591205596,11.176584087944036
03/07/2016,0.04,166.99999999999997,202.59299803357123,-35.59299803357126
10/07/2016,0.15,204.0,184.36525595817565,19.634744041824348
17/07/2016,0.69,162.0,144.07832943952084,17.921670560479157
24/07/2016,1.0,138.0,174.28946287989618,-36.28946287989618
31/07/2016,0.16,90.0,140.42105024387837,-50.42105024387837
07/08/2016,0.55,61.0,184.47214601297378,-123.47214601297378
14/08/2016,0.39,77.0,166.48517191867828,-89.48517191867828
21/08/2016,0.71,61.99999999999999,167.53317799658777,-105.53317799658777
28/08/2016,1.0,77.0,119.67077756855488,-42.67077756855488
04/09/2016,0.0,74.0,71.1759852665782,2.824014733421805
11/09/2016,0.48,46.99999999999999,105.38551536002159,-58.38551536002159
18/09/2016,0.56,45.0,78.68912466211319,-33.68912466211319
25/09/2016,0.46,46.0,91.42677101564408,-45.42677101564408
02/10/2016,0.23,27.999999999999996,71.53436080935002,-43.53436080935002
09/10/2016,0.52,17.0,55.70825919789076,-38.70825919789076
16/10/2016,0.57,-87.0,50.155706111347676,-137.15570611134768
23/10/2016,0.33,36.0,18.935559448194503,17.064440551805497
30/10/2016,0.18,29.0,9.611298369701206,19.388701630298794
06/11/2016,0.72,30.0,-21.338556185352804,51.3385561853528
13/11/2016,0.5,5.0,-12.55638977407813,17.55638977407813
20/11/2016,0.0,15.0,28.60965732215047,-13.609657322150468
27/11/2016,0.74,10.0,35.17518188538551,-25.175181885385513
04/12/2016,0.0,12.0,14.020974435010553,-2.0209744350105527
11/12/2016,0.51,32.0,17.120926074108482,14.879073925891518
18/12/2016,0.48,13.999999999999998,27.391841905623675,-13.391841905623677
25/12/2016,0.08,20.0,24.9578130474627,-4.9578130474627
01/01/2017,0.0,2.0,17.434431577786803,-15.434431577786803
08/01/2017,0.0,5.0,13.743033019649982,-8.743033019649982
15/01/2017,0.0,6.0,11.043001390305161,-5.043001390305161
22/01/2017,0.09,13.0,-5.865562887100875,18.865562887100875
29/01/2017,0.14,6.0,5.959264290472865,0.04073570952713457
05/02/2017,0.0,5.0,-0.6214182998603209,5.621418299860321
12/02/2017,0.4,9.0,2.068954566466063,6.931045433533937
19/02/2017,0.34,8.0,4.265941202235222,3.734058797764778
26/02/2017,0.09,10.0,5.819735840000212,4.180264159999788
05/03/2017,0.38,5.0,7.779958510519564,-2.779958510519564
12/03/2017,0.29,4.0,11.298211715605856,-7.298211715605856
19/03/2017,0.0,5.0,9.840003013026715,-4.840003013026715
26/03/2017,0.0,5.0,9.697449974988402,-4.697449974988402
02/04/2017,0.48,0.0,1.3565477935865522,-1.3565477935865522
