Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
01/02/2016,66,699.7290931,474.61755108276367,-225.11154201723633,490.03745589999994,-209.69163720000006
08/02/2016,43,922.8360425000002,693.6899169786071,-229.14612552139306,699.7290931,-223.1069494000002
15/02/2016,68,1226.434864,901.8839421616364,-324.5509218383637,922.8360425000002,-303.5988214999999
22/02/2016,67,1543.448998,1175.653049475479,-367.795948524521,1226.434864,-317.014134
29/02/2016,76,1775.975422,1512.1645863102722,-263.8108356897278,1543.448998,-232.5264239999999
07/03/2016,82,1501.5755800000002,1771.7365934275817,270.16101342758157,1775.975422,274.3998419999998
14/03/2016,74,1142.688028,1487.101532213745,344.413504213745,1501.5755800000002,358.88755200000014
21/03/2016,75,894.3119719,891.3173865910339,-2.994585308966066,1142.688028,248.37605610000003
28/03/2016,51,756.4474115999999,518.339979165039,-238.10743243496086,894.3119719,137.8645603000001
04/04/2016,57,625.9441231000001,411.52499268804553,-214.41913041195454,756.4474115999999,130.50328849999983
11/04/2016,51,539.6084654,333.14365809942245,-206.46480730057755,625.9441231000001,86.33565770000007
18/04/2016,45,460.6340793999999,276.13612150274275,-184.49795789725715,539.6084654,78.9743860000001
25/04/2016,37,381.6596935,233.79880092885972,-147.86089257114028,460.6340793999999,78.9743858999999
02/05/2016,33,298.012807,194.10884688973428,-103.90396011026573,381.6596935,83.6468865
09/05/2016,26,209.69341999999997,154.3764579461193,-55.31696205388067,298.012807,88.31938700000003
16/05/2016,46,121.37403300000001,113.16745769086837,-8.206575309131637,209.69341999999997,88.31938699999996
23/05/2016,22,33.05464594,71.46446403916836,38.40981809916836,121.37403300000001,88.31938706000001
30/05/2016,27,-55.26474109,25.856360851852894,81.1211019418529,33.05464594,88.31938703
06/06/2016,19,-78.74561617,-5.801084561897814,72.9445316081022,-55.26474109,23.480875080000004
13/06/2016,21,-37.387979269999995,-5.801084561897814,31.586894708102182,-78.74561617,-41.35763690000001
20/06/2016,28,3.96965762,2.4303246966651084,-1.5393329233348916,-37.387979269999995,-41.357636889999995
27/06/2016,19,45.32729451,40.251344789071084,-5.075949720928918,3.96965762,-41.35763689
04/07/2016,26,86.68493141,69.58439384104729,-17.100537568952717,45.32729451,-41.3576369
11/07/2016,27,128.0425683,103.61446818516731,-24.428100114832688,86.68493141,-41.357636889999995
18/07/2016,21,106.5859474,132.9670226908684,26.381075290868395,128.0425683,21.456620900000004
25/07/2016,20,22.315068589999996,99.71335226374626,77.39828367374626,106.5859474,84.27087881
01/08/2016,34,-61.95581017,16.72065525009632,78.67646542009632,22.315068589999996,84.27087875999999
08/08/2016,20,-146.2266889,-5.801084561897814,140.42560433810218,-61.95581017,84.27087872999999
15/08/2016,16,-132.77331109999997,-5.801084561897814,126.97222653810216,-146.2266889,-13.453377800000027
22/08/2016,16,-21.595676540000003,-5.799044089397192,15.79663245060281,-132.77331109999997,-111.17763455999997
29/08/2016,16,27.595676540000003,53.22294986863136,25.627273328631357,-21.595676540000003,-49.191353080000006
05/09/2016,15,14.8007482,83.94126378180503,69.14051558180503,27.595676540000003,12.794928340000004
12/09/2016,40,2.005819857,41.200638527185916,39.19481867018592,14.8007482,12.794928342999999
19/09/2016,17,-2.147464172,1.2390184104284645,3.3864825824284646,2.005819857,4.153284029
26/09/2016,19,2.340896115,-2.6360796180450916,-4.976975733045092,-2.147464172,-4.488360287
03/10/2016,15,6.8292564019999995,0.3486049118500948,-6.480651490149905,2.340896115,-4.488360286999999
10/10/2016,15,9.170743598,10.535506715092659,1.364763117092659,6.8292564019999995,-2.341487196
17/10/2016,48,9.365357704999997,13.222241348167659,3.856883643167661,9.170743598,-0.19461410699999782
24/10/2016,38,10.63464229,10.769142586632967,0.13450029663296625,9.365357704999997,-1.269284585000003
31/10/2016,26,12.97859737,9.989782010426522,-2.9888153595734774,10.63464229,-2.343955079999999
07/11/2016,26,12.02140263,12.067424390678406,0.046021760678405244,12.97859737,0.9571947399999985
14/11/2016,58,9.0,11.069864253115654,2.0698642531156537,12.02140263,3.0214026300000008
21/11/2016,27,11.999999999999998,6.40250743899852,-5.597492561001478,9.0,-2.9999999999999982
28/11/2016,15,9.0,8.580568052287102,-0.4194319477128978,11.999999999999998,2.9999999999999982
05/12/2016,25,11.0,7.848318905938863,-3.1516810940611366,9.0,-2.0
12/12/2016,30,11.0,8.500905047630072,-2.499094952369928,11.0,0.0
19/12/2016,34,11.0,9.641808870089054,-1.3581911299109457,11.0,0.0
26/12/2016,35,1.9999999999999998,9.451345887694359,7.451345887694359,11.0,9.0
02/01/2017,19,6.955089772000001,0.6734739398092031,-6.2816158321907976,1.9999999999999998,-4.955089772000001
09/01/2017,46,9.818363256999998,2.6554501417395473,-7.162913115260451,6.955089772000001,-2.863273484999997
16/01/2017,21,12.681636740000002,10.744707269523143,-1.9369294704768585,9.818363256999998,-2.863273483000004
23/01/2017,19,15.544910229999997,14.351365739634037,-1.1935444903659604,12.681636740000002,-2.8632734899999956
30/01/2017,32,18.40818371,15.518646612818241,-2.8895370971817584,15.544910229999997,-2.863273480000002
06/02/2017,47,22.736527019999997,17.23253021932125,-5.503996800678745,18.40818371,-4.3283433099999975
13/02/2017,41,35.85528926,20.53060725033283,-15.324682009667168,22.736527019999997,-13.118762240000002
20/02/2017,25,50.43912132999999,33.528770336344245,-16.910350993655747,35.85528926,-14.583832069999993
27/02/2017,38,61.34863560000001,49.43481640835524,-11.91381919164477,50.43912132999999,-10.909514270000017
