,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Chiapas_2016-2017.csv,19.560476602014564,16.46965608018798,2.5559022759965697,2.152035061144563,0.8419864410917137,1.0600557391800791
1,Colima_2016-2017.csv,5.021382848806264,4.5936358465447995,1.7574839970821925,1.6077725462906798,0.9148148995723054,1.0600557391800791
2,Guerrero_2016-2017.csv,15.946018631748853,15.059582123931985,1.8941937283774393,1.7888958159337387,0.9444101673096033,1.0600557391800791
3,Hidalgo_2016-2017.csv,4.763809143009447,5.5533755975848385,1.6976483491451848,1.979021122048415,1.1657426716462862,1.0600557391800791
4,NuevoLeon_2016-2017.csv,45.30328636094782,53.44894569577225,5.027997806764311,5.932046068160454,1.179802835271706,1.0600557391800791
5,Oaxaca_2016-2017.csv,15.478754366378901,13.889465012324672,3.102081652157735,2.7835737652511616,0.8973244670445645,1.0600557391800791
6,QuintanaRoo_2016-2017.csv,7.0472168482403355,7.953390550760138,1.861528978780466,2.1008956171819233,1.1285860392881297,1.0600557391800791
7,Tabasco_2016-2017.csv,5.565014623080701,7.797545529477409,1.7150045064839898,2.4030171757509,1.4011725139296787,1.0600557391800791
8,Veracruz_2016-2017.csv,26.552028247981973,26.804443062757034,1.3122031105911414,1.3246774685578362,1.0095064231032613,1.0600557391800791
9,Yucatan_2016-2017.csv,30.878630084872082,34.49794314366565,3.6111047115960186,4.034365665965672,1.1172109335435423,1.0600557391800791
