Date,Observed,Predicted,error
02/01/2017,0.0,0.8033142246309668,0.8033142246309668
09/01/2017,0.0,-3.0142422352194784,-3.0142422352194784
16/01/2017,0.0,0.6535545462839305,0.6535545462839305
23/01/2017,1.9999999486997724,-1.370526580593735,-3.3705265292935076
30/01/2017,28.99999959218502,0.9960841197922826,-28.003915472392737
06/02/2017,28.99999959218502,30.353338820761444,1.3533392285764236
13/02/2017,31.000000212961435,28.378433541816474,-2.6215666711449614
20/02/2017,23.999999384397267,31.808099791306258,7.808100406908991
27/02/2017,23.999999384397267,27.886027180606128,3.886027796208861
06/03/2017,23.999999384397267,29.35790997569561,5.357910591298342
13/03/2017,63.00000208046436,27.463172686976193,-35.53682939348817
20/03/2017,63.999998358392716,65.5372150680542,1.5372167096614788
27/03/2017,25.00000103893876,67.13940814751386,42.1394071085751
03/04/2017,25.00000103893876,24.074661722767353,-0.9253393161714065
10/04/2017,26.999998971408605,27.496698558211328,0.4966995868027233
17/04/2017,147.00000127000808,30.01808010841012,-116.98192116159797
24/04/2017,147.00000127000808,151.617425881505,4.617424611496915
01/05/2017,147.00000127000808,156.69227123250963,9.692269962501541
08/05/2017,147.00000127000808,156.44895798146726,9.448956711459175
15/05/2017,90.99999464149475,153.11564063944817,62.11564599795342
22/05/2017,90.99999464149475,98.56131925849914,7.561324617004388
29/05/2017,90.99999464149475,95.65822774672509,4.658233105230337
05/06/2017,90.99999464149475,94.80317420582772,3.8031795643329644
12/06/2017,90.99999464149475,92.73908166811466,1.739087026619913
19/06/2017,94.00000498173237,93.84296486513615,-0.15704011659622097
26/06/2017,2.9999999230496583,100.67975860183239,97.67975867878273
03/07/2017,2.9999999230496583,4.479404599922151,1.4794046768724924
10/07/2017,2.9999999230496583,0.10473857671476434,-2.895261346334894
17/07/2017,2.9999999230496583,4.7435928875193,1.743592964469642
24/07/2017,2.9999999230496583,8.070774169792235,5.070774246742577
31/07/2017,3.9999998973995448,3.305203367947787,-0.6947965294517577
07/08/2017,3.9999998973995448,7.926084133578837,3.9260842361792925
14/08/2017,9.999999743498861,7.369916517139972,-2.63008322635889
21/08/2017,-26.999998971408605,6.932585492630303,33.93258446403891
28/08/2017,-26.000000005173682,-29.23851959261298,-3.238519587439299
04/09/2017,-1.9999999486997724,-24.965692870491743,-22.96569292179197
11/09/2017,-1.9999999486997724,-4.253090855475515,-2.2530909067757423
18/09/2017,-1.9999999486997724,-1.9762576651688666,0.023742283530905794
25/09/2017,0.0,-1.9649820673182607,-1.9649820673182607
02/10/2017,-0.9999999743498862,-0.47964812028156595,0.5203518540683203
09/10/2017,0.0,-4.28162218914181,-4.28162218914181
16/10/2017,-11.000000053887069,4.1484465060062705,15.14844655989334
23/10/2017,-11.000000053887069,-6.284712346243858,4.715287707643211
30/10/2017,3.9999998973995448,-11.038817184528709,-15.038817081928254
06/11/2017,4.999999871749431,3.0208675667613747,-1.979132304988056
13/11/2017,-0.9999999743498862,5.713386713209748,6.713386687559634
20/11/2017,92.00000167264939,0.0384718407653505,-91.96152983188404
27/11/2017,-9.999999743498861,90.79467253890037,100.79467228239923
04/12/2017,0.9999999743498862,-11.867993086382747,-12.867993060732633
11/12/2017,0.0,-1.4352816691573709,-1.4352816691573709
18/12/2017,-44.000000215548276,-2.4866829052224757,41.5133173103258
25/12/2017,0.9999999743498862,-46.497783810675145,-47.49778378502503
