Date,Searches,Observed,LSTM-Prediction,error,Naive-Prediction,NaiveError
01/02/2016,0.91,2346.0,759.7777961151123,1586.2222038848877,1787.0,-559.0
08/02/2016,0.68,2346.0,997.5176096099854,1348.4823903900146,1787.0,-559.0
15/02/2016,0.59,2346.9999999999995,1078.7247796838378,1268.2752203161617,1787.0,-559.9999999999995
22/02/2016,0.62,1507.0,1238.3082809692382,268.69171903076176,1788.9999999999998,281.9999999999998
29/02/2016,0.71,1507.0,761.3808919464111,745.6191080535889,2346.0,839.0
07/03/2016,0.59,1507.9999999999998,861.6180790008544,646.3819209991453,2346.0,838.0000000000002
14/03/2016,0.68,696.9999999999999,442.07944749481203,254.92055250518786,2346.9999999999995,1649.9999999999995
21/03/2016,0.68,696.9999999999999,523.2941769342041,173.7058230657958,1507.0,810.0000000000001
28/03/2016,0.43,321.0,807.3323931939698,-486.3323931939698,1507.0,1186.0
04/04/2016,0.44,321.0,424.30871874572756,-103.30871874572756,1507.9999999999998,1186.9999999999998
11/04/2016,0.38,321.0,197.90050583084107,123.09949416915893,696.9999999999999,375.9999999999999
18/04/2016,0.34,99.99999999999999,82.93958846878051,17.060411531219472,696.9999999999999,596.9999999999999
25/04/2016,0.19,99.99999999999999,141.36480836196898,-41.364808361969,321.0,221.0
02/05/2016,0.18,99.99999999999999,107.32035243507386,-7.320352435073872,321.0,221.0
09/05/2016,0.15,100.99999999999999,50.168965375442504,50.83103462455748,321.0,220.0
16/05/2016,0.33,-22.999999999999996,47.66458265785217,-70.66458265785216,99.99999999999999,122.99999999999999
23/05/2016,0.22,-22.999999999999996,5.7024129765701295,-28.702412976570127,99.99999999999999,122.99999999999999
30/05/2016,0.12,-22.999999999999996,16.947389845905303,-39.9473898459053,99.99999999999999,122.99999999999999
06/06/2016,0.08,-22.999999999999996,5.2961175122308735,-28.29611751223087,100.99999999999999,123.99999999999999
13/06/2016,0.19,-22.999999999999996,3.741880709130764,-26.74188070913076,-22.999999999999996,0.0
