,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,19.516084418253786,19.67542913513954,2.6235614169943364,2.6449822431326133,1.0081647892820507,0.7403031269700863,102.30959562351511,138.19959945630376
1,Guerrero_2016-2017.csv,15.948258173716342,14.827332062247955,1.899063549239613,1.765587535966342,0.9297148253270856,0.7403031269700863,102.30959562351511,138.19959945630376
2,Yucatan_2016-2017.csv,30.87846485557102,25.20704385971994,3.6153997082986384,2.951362363503649,0.8163308628722888,0.7403031269700863,102.30959562351511,138.19959945630376
3,NuevoLeon_2016-2017.csv,45.30418730928856,25.785743798181898,5.028097798765888,2.8618379300360433,0.5691691062052257,0.7403031269700863,102.30959562351511,138.19959945630376
4,Veracruz_2016-2017.csv,26.552604699474035,16.814046768225765,1.308931217579706,0.8288614604054955,0.6332353062356563,0.7403031269700863,102.30959562351511,138.19959945630376
