Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
30/01/2016,0.98,11.0,3.498427058546245,-7.501572941453755,11.0,0.0
06/02/2016,0.89,10.0,2.829070132791549,-7.170929867208451,11.0,1.0
13/02/2016,0.7,9.0,6.421364171238244,-2.5786358287617563,10.0,1.0
20/02/2016,0.38,3.0,9.462381873892546,6.4623818738925465,9.0,6.0
27/02/2016,0.58,15.0,7.609389037766457,-7.390610962233543,3.0,-12.0
05/03/2016,0.67,3.0,6.842572948676348,3.842572948676348,15.0,12.0
12/03/2016,0.81,7.0,6.431521419788599,-0.5684785802114014,3.0,-4.0
19/03/2016,1.0,6.0,6.2416690825486185,0.24166908254861852,7.0,1.0
26/03/2016,0.65,14.0,7.5508986500871185,-6.4491013499128815,6.0,-8.0
02/04/2016,0.45,10.0,4.7621222021666165,-5.2378777978333835,14.0,4.0
09/04/2016,0.67,11.0,6.753408269072175,-4.246591730927825,10.0,-1.0
16/04/2016,1.0,1.0,7.980966202842593,6.980966202842593,11.0,10.0
23/04/2016,0.99,5.0,9.68212941911757,4.682129419117571,1.0,-4.0
30/04/2016,0.73,3.0,7.0639711877179145,4.0639711877179145,5.0,2.0
07/05/2016,1.0,0.0,4.62982605165422,4.62982605165422,3.0,3.0
14/05/2016,1.0,1.0,1.444349702950418,0.444349702950418,0.0,-1.0
21/05/2016,1.0,0.0,1.883755571961254,1.883755571961254,1.0,1.0
28/05/2016,1.0,10.0,0.7628934558802843,-9.237106544119715,0.0,-10.0
04/06/2016,1.0,7.0,0.3433811249738745,-6.656618875026125,10.0,3.0
11/06/2016,1.0,0.0,1.9323040865905583,1.9323040865905583,7.0,7.0
18/06/2016,1.0,58.99999999999999,3.2923410845428704,-55.707658915457124,0.0,-58.99999999999999
25/06/2016,1.0,43.0,10.326863365854026,-32.673136634145976,58.99999999999999,15.999999999999993
02/07/2016,0.59,45.0,19.116323538450004,-25.883676461549996,43.0,-2.0
09/07/2016,0.44,55.00000000000001,30.574261279103755,-24.425738720896252,45.0,-10.000000000000007
16/07/2016,1.0,45.0,41.81322045059681,-3.186779549403191,55.00000000000001,10.000000000000007
23/07/2016,0.75,46.0,39.537642222146985,-6.462357777853015,45.0,-1.0
30/07/2016,0.64,21.0,40.5500719097805,19.5500719097805,46.0,25.0
06/08/2016,0.34,20.0,40.116926120181084,20.116926120181084,21.0,1.0
13/08/2016,0.14,16.0,34.239180985922815,18.239180985922815,20.0,4.0
20/08/2016,0.21,15.0,27.4581960999918,12.458196099991799,16.0,1.0
27/08/2016,0.11,28.999999999999996,17.248706939110757,-11.751293060889239,15.0,-13.999999999999996
03/09/2016,0.19,3.0,16.911343377430438,13.911343377430438,28.999999999999996,25.999999999999996
10/09/2016,0.14,2.0,15.731533492305278,13.731533492305278,3.0,1.0
17/09/2016,0.16,12.0,13.973556240620614,1.9735562406206135,2.0,-10.0
24/09/2016,0.13,1.0,11.809640489976406,10.809640489976406,12.0,11.0
