Date,predictions_incidence,observed_incidence,Predicted Cases,Observed Cases,error
02/01/2017,0.5127123207856162,0.0,17.147889162096078,0.0,17.147889162096078
09/01/2017,-0.11449134785107146,0.0,-3.829213505072139,0.0,-3.829213505072139
16/01/2017,-0.031321477265363024,0.0,-1.047560588590063,0.0,-1.047560588590063
23/01/2017,-0.033361446529599714,0.05979888439201278,-1.1157882582189353,1.9999999999999998,-3.1157882582189353
30/01/2017,-0.22254388874642658,0.23919553756805112,-7.443078278435285,7.999999999999999,-15.443078278435284
06/02/2017,0.09766832042347706,0.23919553756805112,3.2665599506241763,7.999999999999999,-4.733440049375822
13/02/2017,0.30010473819740296,0.2690949797640575,10.037135015096949,8.999999999999998,1.0371350150969505
20/02/2017,0.6940676037259179,0.9268827080761981,23.213396396358963,30.999999999999996,-7.7866036036410335
27/02/2017,0.6680990591603602,0.9268827080761981,22.344866997204274,30.999999999999996,-8.655133002795722
06/03/2017,1.2507809136597285,0.9567821502722045,41.83291800095163,31.999999999999996,9.832918000951633
13/03/2017,1.0886885451112156,0.6577877283121406,36.41166741420445,22.0,14.411667414204452
20/03/2017,0.6061767563389067,0.6577877283121406,20.27384833352752,22.0,-1.7261516664724788
27/03/2017,0.6671818105948103,0.17939665317603834,22.31418921534009,5.999999999999999,16.31418921534009
03/04/2017,0.13310409476366455,0.17939665317603834,4.451725015172457,5.999999999999999,-1.5482749848275423
10/04/2017,0.1871852382822581,0.23919553756805112,6.260492655854966,7.999999999999999,-1.739507344145033
17/04/2017,0.13101455675637658,0.0,4.381839497121987,0.0,4.381839497121987
24/04/2017,-0.1133273676482562,0.0,-3.7902836750376934,0.0,-3.7902836750376934
01/05/2017,0.05835389551457396,0.0,1.9516717111989526,0.0,1.9516717111989526
08/05/2017,0.023679015417985196,0.0,0.7919550894212988,0.0,0.7919550894212988
15/05/2017,-0.11188148134474653,2.3321564912884982,-3.7419253714268392,77.99999999999999,-81.74192537142683
22/05/2017,2.3731613132743723,2.3321564912884982,79.37142431343922,77.99999999999999,1.3714243134392348
29/05/2017,2.564085584273909,2.3321564912884982,85.75697056369796,77.99999999999999,7.756970563697976
05/06/2017,2.7380846731520623,2.3321564912884982,91.57644665082691,77.99999999999999,13.576446650826924
12/06/2017,2.399690624901368,2.3321564912884982,80.2587088137012,77.99999999999999,2.258708813701219
19/06/2017,2.335026048269312,2.4816537022685305,78.09597359582838,83.0,-4.904026404171617
26/06/2017,2.478972873825893,6.219083976769329,82.91033851317148,207.99999999999997,-125.08966148682849
03/07/2017,5.9651987026269575,6.219083976769329,199.50869529678775,207.99999999999997,-8.491304703212222
10/07/2017,6.771158846733006,6.219083976769329,226.46438693887794,207.99999999999997,18.464386938877965
17/07/2017,6.9025173665500485,6.219083976769329,230.85773043190764,207.99999999999997,22.85773043190767
24/07/2017,6.375249368758461,6.219083976769329,213.22302024784898,207.99999999999997,5.223020247849007
31/07/2017,6.252330767224364,6.338681745553354,209.1119535353564,211.99999999999997,-2.8880464646435655
07/08/2017,6.296318046687195,0.5082905173321086,210.58312745139375,16.999999999999996,193.58312745139375
14/08/2017,0.7106099385662731,1.07637991905623,23.76666206372197,35.99999999999999,-12.233337936278023
21/08/2017,0.30169786429691914,0.0,10.090417818470751,0.0,10.090417818470751
28/08/2017,-0.7722523581493292,0.0,-25.8283199093419,0.0,-25.8283199093419
04/09/2017,-0.18722361536813864,0.9268827080761981,-6.261776194378158,30.999999999999996,-37.26177619437816
11/09/2017,0.7647301389634082,0.9268827080761981,25.57673597889233,30.999999999999996,-5.423264021107666
18/09/2017,0.8629988387285211,0.9268827080761981,28.863375880764426,30.999999999999996,-2.13662411923557
25/09/2017,1.0655797456259355,0.0,35.63878344754749,0.0,35.63878344754749
02/10/2017,0.0684711747797025,0.0,2.290048567824053,0.0,2.290048567824053
09/10/2017,-0.001177930143243383,0.0,-0.03939639193003797,0.0,-0.03939639193003797
16/10/2017,-0.36122137011577404,1.1361788034482427,-12.081207660924912,37.99999999999999,-50.0812076609249
23/10/2017,1.0506689504593942,1.1361788034482427,35.14008534245264,37.99999999999999,-2.8599146575473497
30/10/2017,1.3123776197240826,0.0,43.89304693782462,0.0,43.89304693782462
06/11/2017,0.36883500787043866,0.0,12.335849125630283,0.0,12.335849125630283
13/11/2017,-0.356428738808932,0.6577877283121406,-11.920915998109805,22.0,-33.920915998109805
20/11/2017,0.6173135342203709,0.0,20.64632276995536,0.0,20.64632276995536
27/11/2017,-0.07249782384196118,0.0,-2.424721617436882,0.0,-2.424721617436882
04/12/2017,0.3328652418442191,-0.7474860549001597,11.13282447418632,-24.999999999999996,36.132824474186314
11/12/2017,-1.0815911600341679,0.5680894017241214,-36.17429224745316,18.999999999999996,-55.17429224745315
18/12/2017,0.6718046599730729,0.02989944219600639,22.46880244684981,0.9999999999999999,21.46880244684981
25/12/2017,-0.23370917910565858,-0.02989944219600639,-7.8165063272275574,-0.9999999999999999,-6.8165063272275574
