Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.57,8,543.0,578.0898982367706,-24.86765744970441,-270.96718576387406,1512.5734237879944,587,883,1119,1816,35.08989823677064,-567.8676574497044,-813.9671857638741,969.5734237879944
28/02/2016,0.3,9,268.0,417.2653024694443,-698.0307654184342,-834.7841203405761,876.9069817341614,543,587,883,1119,149.2653024694443,-966.0307654184342,-1102.784120340576,608.9069817341614
06/03/2016,0.24,10,240.00000000000003,333.2313596842957,-392.14917684749605,-637.6183348099518,-187.7442388521576,268,543,587,883,93.23135968429565,-632.149176847496,-877.6183348099518,-427.74423885215765
13/03/2016,0.43,11,241.0,256.13852585918426,-385.2242810817528,-587.6166367404174,794.4531401460266,240,268,543,587,15.138525859184256,-626.2242810817528,-828.6166367404174,553.4531401460266
20/03/2016,0.15,12,70.0,189.1796883603668,-167.14731487896918,-237.19344711421965,556.5229365217209,241,240,268,543,119.17968836036681,-237.14731487896918,-307.1934471142197,486.5229365217209
27/03/2016,0.32,13,108.0,170.27587956451416,-217.55386442611695,-291.6847519347954,334.2263378183365,70,241,240,268,62.275879564514156,-325.55386442611695,-399.6847519347954,226.2263378183365
03/04/2016,0.23,14,95.0,147.2482822946167,-137.70565382622718,-218.10780230197906,235.2905300997162,108,70,241,240,52.2482822946167,-232.70565382622718,-313.10780230197906,140.2905300997162
10/04/2016,0.48,15,59.0,114.16865971263886,-42.4876679620862,-18.573111025754212,321.32366058893206,95,108,70,241,55.168659712638856,-101.48766796208619,-77.57311102575422,262.32366058893206
17/04/2016,0.09,16,80.0,104.96895840442181,-108.70498131493568,-129.79152048327447,53.53097366214037,59,95,108,70,24.968958404421812,-188.70498131493568,-209.79152048327447,-26.46902633785963
24/04/2016,0.51,17,82.00000000000001,100.63638949859143,-38.438597231123445,-50.713708125171664,105.7442568062067,80,59,95,108,18.636389498591413,-120.43859723112345,-132.71370812517168,23.744256806206693
