,File,NaiveRMSE,Pure-LSTMRMSE,Pure-LSTM-Naive-Ratio,Average-Ratio,TotalPure-LSTM-RMSE,TotalNaive-RMSE
0,huila_2016-2017.csv,59.602097278535425,126.79471432829116,2.1273532328191056,2.6059952442938616,1122.4744875650142,430.72775747492494
1,tolima_2016-2017.csv,124.83905638861582,139.5215534054816,1.1176114065710343,2.6059952442938616,1122.4744875650142,430.72775747492494
2,santander_norte_2016-2017.csv,96.52642125345785,171.37665285033802,1.7754377570918056,2.6059952442938616,1122.4744875650142,430.72775747492494
3,santander_2016-2017.csv,49.70010060351991,189.1431382771634,3.8056892436907406,2.6059952442938616,1122.4744875650142,430.72775747492494
4,valle_cauca_2016-2017.csv,100.06008195079595,495.63842870374,4.953408182770305,2.6059952442938616,1122.4744875650142,430.72775747492494
