Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
31/01/2016,44,636.0,21.443047799260615,-614.5569522007394,412.99999999999994,-223.00000000000006
07/02/2016,62,854.9999999999999,24.586219296617507,-830.4137807033824,636.0,-218.9999999999999
14/02/2016,51,881.0,24.740548340690136,-856.2594516593099,854.9999999999999,-26.000000000000114
21/02/2016,58,980.0,26.426055013872983,-953.573944986127,881.0,-99.0
28/02/2016,30,1243.0,26.45711385773301,-1216.542886142267,980.0,-263.0
06/03/2016,26,1257.0,26.469537395277023,-1230.530462604723,1243.0,-14.0
13/03/2016,77,1044.0,26.48004158151388,-1017.5199584184861,1257.0,213.0
20/03/2016,30,952.0,26.4945522073704,-925.5054477926296,1044.0,92.0
27/03/2016,46,1212.0,26.504982149358987,-1185.495017850641,952.0,-260.0
03/04/2016,56,1525.0,26.4956218745029,-1498.5043781254972,1212.0,-313.0
10/04/2016,70,1531.0,26.467365063568355,-1504.5326349364316,1525.0,-6.0
17/04/2016,50,1472.0,26.453044173012973,-1445.546955826987,1531.0,59.0
24/04/2016,57,1247.0,26.44437684447408,-1220.5556231555258,1472.0,225.0
01/05/2016,28,1077.0,26.466328393879532,-1050.5336716061204,1247.0,170.0
08/05/2016,47,1164.0,26.497170004568694,-1137.5028299954313,1077.0,-87.0
15/05/2016,43,1260.0,26.502837315520047,-1233.49716268448,1164.0,-96.0
22/05/2016,23,786.0,26.493092070487737,-759.5069079295123,1260.0,474.0
29/05/2016,22,949.0,26.50216086792469,-922.4978391320753,786.0,-163.0
05/06/2016,36,858.9999999999999,26.503293780157566,-832.4967062198423,949.0,90.00000000000011
12/06/2016,27,809.0,26.478342213164566,-782.5216577868355,858.9999999999999,49.999999999999886
19/06/2016,16,730.0,26.473706072328092,-703.5262939276719,809.0,79.0
26/06/2016,31,519.0,26.468283492417335,-492.53171650758264,730.0,211.0
03/07/2016,4,506.99999999999994,26.456046940387488,-480.5439530596125,519.0,12.000000000000057
10/07/2016,31,301.0,26.439545468762518,-274.5604545312375,506.99999999999994,205.99999999999994
