,SARIMAX Error,LSTM Error,Naive Error
0,9.115705855998064,82.36860691754372,53.05682707
1,-66.49848865008185,25.805837814396835,-25.704551378
2,28.180677534106284,-27.08380997459664,-25.704551382
3,-28.816312655365486,-30.05594531088933,-25.70455138
4,-9.720824098576003,-25.33033125266076,-25.70455139000001
5,-1.0946703662911546,-20.718065897687087,-20.549241429999995
6,24.2370770996794,22.682060317193862,10.38261824
7,-6.495756648574144,20.790456512438052,15.537928190000002
8,3.3263477830468915,14.87443755769968,12.821976619999996
9,-14.163747217634631,-3.39210165078908,-3.473732860000005
10,0.2994072482693326,-10.975903421756918,-6.1896844299999865
11,-16.03993905683761,-20.801097887076445,-14.536971740000013
12,-11.06878510440093,-28.31449829897345,-22.88425903
13,1.161647502864014,-20.0605963168925,-15.483035500000002
14,33.047224986593214,36.80339768540205,28.92430569
15,-6.459994781702419,41.587173464016615,36.32552922000001
16,14.003134665007426,28.59641012636155,36.32552921
17,-17.367621436551836,10.694443178273216,12.723180887999996
18,-13.99750322503292,-12.614549358524233,-10.879167447999999
19,-1.0898852303234603,-11.3552613394627,-10.87916744
20,-10.28717837430444,-12.72642555527568,-10.87916744
21,-3.347894737844527,-12.748394254786973,-10.879167439999994
22,9.083064750052152,-0.3594242038902635,-0.2390637500000068
23,4.695026988713174,11.169986181115503,10.401039960000006
24,-0.9380908965852974,11.227445945761499,10.40103997
25,3.5410008555683308,9.908361358254997,10.40103996
26,0.460650282407757,7.885138565747516,10.40103996
27,0.6509273587886187,8.726582214491296,10.401039957
28,-24.024967974558486,-12.859250100564545,-15.340793957
29,-18.36534959317436,-38.04171620579392,-41.08262788
30,-6.287606528703321,-51.88229871600956,-41.08262787
31,-16.584665137919472,-44.807321110013135,-41.082627889999976
32,51.62018778833029,20.22359638462365,20.352893399999985
33,42.063625142873896,73.85987442333399,81.78841462
34,-47.08665641793727,21.77864385143291,30.070277362
35,-9.513427657937944,-17.222193695417946,-21.647859901999997
36,-0.6506339988588934,-18.90711154850602,-21.6478599
37,1.632006356394875,3.5023429994815563,1.4366511699999975
38,12.580674002494623,21.190059108065665,24.52116225
39,-3.388218871612472,16.823432532078026,20.3027677
40,-14.067052305963314,-4.416840419656187,-5.0075995540000005
41,4.453985739940709,-4.996661577152089,-7.703685106
42,0.5086051941452308,1.7181235606914012,1.4301688700000008
43,-3.620213817770706,2.3352226836829644,2.95247786
44,5.796632401122342,6.6965594401119635,6.657275857
45,-2.447057058126068,5.62885560667973,4.671362072999999
46,-25.444236877746235,-22.776992399901967,-23.0
47,34.163091439241114,1.2457096341689675,5.0
48,-35.49324184761839,-11.445875365444422,-11.0
49,51.93151174919197,30.15019830286525,29.0
50,-47.20819468087881,9.333098340067565,-2.0
51,-27.313955587428552,-53.54288934402995,-53.0
