,Arimax Error,LSTM Error,Naive Error
0,-27.14938174477557,35.140571797007325,22
1,-7.090526734375803,15.950538927877846,0
2,-4.7007769328626265,26.4183757487452,0
3,1.0147683053820773,12.247818240242227,-1
4,-2.2854535849037783,11.421761149410978,2
5,-1.2233066142700173,14.835733341997935,0
6,1.6204604481828304,19.09720540446423,-2
7,130.93399491369104,-106.4079486960304,-130
8,9.549581652242397,-64.42654990545392,0
9,34.59068881900343,-71.25644001044155,-1
10,-75.96139462515146,-0.9436766009652616,76
11,-4.134282361197776,7.430756286227705,-1
12,119.29338611080408,-138.01618450888992,-138
13,10.160244380346457,-83.65374452823401,0
14,34.62892321170005,-70.42618816194535,0
15,-195.17625180632237,114.48184883985996,195
16,-14.088428388552732,13.397430660881698,0
17,-48.672994348187714,4.475168339528068,0
18,0.08978549623101523,18.311033389910158,0
19,61.07120898682104,-54.417476945143044,-61
20,4.047214142570788,-25.731840595374702,0
21,15.294749814997056,-26.93931046455264,0
22,0.05463611440558935,-26.95703619627417,0
23,0.3135056332488091,-3.930961905417448,0
24,-0.14514719427698708,-0.395402155022623,0
25,-61.05783701766918,60.76753037133575,61
26,-4.544191292074381,18.997329376696648,0
27,-15.147652358823665,15.730919229469002,0
28,-0.3865076544233522,19.045896386822463,0
29,0.6152217290582557,12.337268722567556,0
30,-0.021278318057958,4.307039836432412,0
31,-0.4524875867508318,5.921282550062835,0
32,0.13670280608851826,12.314001052657067,0
33,0.26499726382713706,7.011022668259442,0
34,-0.27393066990381865,4.172739702722653,0
35,250.33589034668663,-239.2792314759636,-250
36,17.44009227354141,-147.29406916719915,0
37,62.78654428490239,-127.58352386076211,0
38,-249.83494902251843,110.65878625370823,249
39,-18.228104205288826,12.00299978860587,1
40,-62.30536483708032,5.189329101841227,0
41,-0.6344476872221556,21.032548564853673,0
42,0.4346756056480564,14.439131928492188,0
43,0.11775556166645225,8.260016589927673,0
44,0.2301062562075657,6.350255534412787,-1
45,-0.2130128603409843,17.432101176292598,1
46,-0.4844903306639143,7.206400591191651,0
47,0.2125188106360868,15.104211846221686,0
48,0.01562515345417521,10.274298736709056,0
49,0.03001119822101745,10.238709005084633,0
50,0.05358164524807957,11.112735812411305,0
51,-0.127821326234218,9.73366890183985,0
