Date,Searches,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.41,416.0,1232.860493241272,204.44082287879945,201.25875073005676,1092.243071265869,453,572,834,1295,816.860493241272,-211.55917712120055,-214.74124926994324,676.243071265869
28/02/2016,0.44,290.0,791.810773795166,-2455.244474058838,830.7005641104126,424.6412596107483,416,453,572,834,501.810773795166,-2745.244474058838,540.7005641104126,134.6412596107483
06/03/2016,0.12,264.0,663.1291840107727,-1609.5410261029053,1850.8918198553467,1283.169074176941,290,416,453,572,399.12918401077275,-1873.5410261029053,1586.8918198553467,1019.169074176941
13/03/2016,0.58,197.0,512.712553364563,-994.4649905175781,1304.7542491937256,3060.391302705078,264,290,416,453,315.71255336456295,-1191.4649905175781,1107.7542491937256,2863.391302705078
20/03/2016,0.26,118.0,379.53045084472654,-840.1351520877075,1159.090198409729,2368.5573468884277,197,264,290,416,261.53045084472654,-958.1351520877075,1041.090198409729,2250.5573468884277
27/03/2016,0.2,117.0,309.4995775656128,-667.4144132704163,902.0485123556518,1947.9137873278808,118,197,264,290,192.4995775656128,-784.4144132704163,785.0485123556518,1830.9137873278808
03/04/2016,0.2,112.0,231.71587804725647,-480.46835734207156,733.378732790985,1532.4858411090088,117,118,197,264,119.71587804725647,-592.4683573420716,621.378732790985,1420.4858411090088
10/04/2016,0.53,85.0,143.78326086021423,-381.5519657661438,569.3964678759766,1099.1746969906617,112,117,118,197,58.78326086021423,-466.5519657661438,484.39646787597655,1014.1746969906617
17/04/2016,0.2,73.0,119.79563987308502,-161.8854756659317,424.27047159851077,872.9333054885864,85,112,117,118,46.79563987308502,-234.8854756659317,351.27047159851077,799.9333054885864
24/04/2016,0.42,55.00000000000001,110.30951073215485,-96.49466172149658,305.30121939544676,615.2893367086792,73,85,112,117,55.30951073215484,-151.49466172149658,250.30121939544676,560.2893367086792
01/05/2016,0.31,62.0,91.8786108775711,-87.61410821407318,214.0525450603485,456.82906871917726,55,73,85,112,29.878610877571106,-149.61410821407318,152.0525450603485,394.82906871917726
08/05/2016,0.0,73.0,67.8206879635048,-42.58079015587807,188.63182642356873,394.03466291900634,62,55,73,85,-5.1793120364952046,-115.58079015587808,115.63182642356873,321.03466291900634
15/05/2016,0.0,111.0,37.910034644203186,7.142852261242867,145.1160735021591,336.1767992881775,73,62,55,73,-73.0899653557968,-103.85714773875713,34.11607350215911,225.1767992881775
22/05/2016,0.0,-26.0,44.38510257419586,38.787054899654386,84.6258330432129,245.42677469818116,111,73,62,55,70.38510257419586,64.78705489965438,110.6258330432129,271.42677469818113
29/05/2016,0.0,36.0,146.51532799030304,84.49902305845261,78.80315730369568,159.01241922454835,-26,111,73,62,110.51532799030304,48.49902305845261,42.803157303695684,123.01241922454835
05/06/2016,0.13,28.0,39.55652152175903,-8.5716630737257,104.5683977827835,120.32907990364075,36,-26,111,73,11.55652152175903,-36.5716630737257,76.5683977827835,92.32907990364075
12/06/2016,0.29,25.0,13.994576792697906,-9.775443844208718,52.29846081594467,168.66964740783692,28,36,-26,111,-11.005423207302094,-34.775443844208716,27.298460815944672,143.66964740783692
19/06/2016,0.0,18.0,-8.404902492296696,23.81211671710968,-14.968653849959374,113.77845130619049,25,28,36,-26,-26.404902492296696,5.8121167171096815,-32.968653849959374,95.77845130619049
26/06/2016,0.0,16.0,10.686053960576057,89.87182593614578,31.007139263563158,-58.7416679368782,18,25,28,36,-5.313946039423943,73.87182593614578,15.007139263563158,-74.7416679368782
03/07/2016,0.02,17.0,12.869308192205429,64.50673981819153,-1.2599780532610416,-67.41300616960525,16,18,25,28,-4.130691807794571,47.506739818191534,-18.25997805326104,-84.41300616960525
10/07/2016,0.0,21.0,13.038932859930991,71.1927630878067,8.543709150948525,-36.57378041814804,17,16,18,25,-7.961067140069009,50.192763087806696,-12.456290849051475,-57.57378041814804
17/07/2016,1.0,20.0,24.259046336202623,82.38661177078247,19.851545852923394,8.00323176920414,21,17,16,18,4.259046336202623,62.386611770782466,-0.1484541470766061,-11.99676823079586
24/07/2016,0.42,7.0,51.44650079935074,93.0922510982132,33.816061096735,-0.739472442227304,20,21,17,16,44.44650079935074,86.0922510982132,26.816061096734998,-7.739472442227304
31/07/2016,0.14,10.0,93.13842889717102,96.96951222415925,50.45208122673035,6.414032812430858,7,20,21,17,83.13842889717102,86.96951222415925,40.45208122673035,-3.5859671875691417
07/08/2016,0.0,7.0,8.030893157331944,46.59045315244675,36.450800228185656,35.4848797252655,10,7,20,21,1.0308931573319438,39.59045315244675,29.450800228185656,28.4848797252655
14/08/2016,0.0,6.000000000000001,-3.8553533781337737,17.337446634240152,12.921588608107568,26.015611593208313,7,10,7,20,-9.855353378133774,11.337446634240152,6.921588608107567,20.015611593208313
21/08/2016,1.0,6.000000000000001,23.177612504205705,32.58651800423622,7.46576508523941,13.42450041097164,6,7,10,7,17.177612504205705,26.58651800423622,1.4657650852394095,7.42450041097164
28/08/2016,0.83,4.0,17.012795121951104,52.544278025970456,11.953236970171929,-5.146002484827042,6,6,7,10,13.012795121951104,48.544278025970456,7.953236970171929,-9.146002484827042
04/09/2016,0.0,10.0,15.377052869987487,24.026711876087187,33.06717239434242,-2.8633491092419625,4,6,6,7,5.377052869987487,14.026711876087187,23.06717239434242,-12.863349109241963
11/09/2016,1.0,30.000000000000004,-14.688642436847687,-3.702382535917759,-0.5055689208962023,20.50217182243347,10,4,6,6,-44.68864243684769,-33.702382535917764,-30.505568920896206,-9.497828177566532
18/09/2016,0.0,31.0,-23.17216654150963,6.569126423726082,0.9682270525908471,1.9810312233698368,30,10,4,6,-54.172166541509625,-24.430873576273918,-30.031772947409152,-29.018968776630164
25/09/2016,0.0,25.0,9.468100058410167,38.29023607729912,20.33902834590435,3.106028282876015,31,30,10,4,-15.531899941589833,13.29023607729912,-4.6609716540956505,-21.893971717123986
02/10/2016,0.0,1.0,40.57571499343872,63.1471103528595,19.060057222414017,22.26513291934967,25,31,30,10,39.57571499343872,62.1471103528595,18.060057222414017,21.26513291934967
09/10/2016,0.0,3.0000000000000004,12.11432100276947,91.6452659683609,42.66710508536339,0.3408538880029321,1,25,31,30,9.11432100276947,88.6452659683609,39.66710508536339,-2.6591461119970683
16/10/2016,0.0,1.0,6.846367361629009,62.58656715911865,68.63287978738785,8.356217155156136,3,1,25,31,5.846367361629009,61.58656715911865,67.63287978738785,7.356217155156136
23/10/2016,0.0,36.0,1.0541484369331597,13.310381611776352,-19.26240447185993,10.966746807341575,1,3,1,25,-34.94585156306684,-22.68961838822365,-55.26240447185993,-25.033253192658425
30/10/2016,0.0,7.0,-27.553784935646057,5.945502434828281,-42.28396316280365,-49.93851978599548,36,1,3,1,-34.55378493564606,-1.0544975651717188,-49.28396316280365,-56.93851978599548
06/11/2016,1.0,4.0,9.070026479029655,28.806747319698335,-8.753366325044633,-34.44275153707504,7,36,1,3,5.070026479029655,24.806747319698335,-12.753366325044633,-38.44275153707504
13/11/2016,1.0,9.0,1.3657769949489833,21.315709994020462,16.610332146196367,-10.965525733299256,4,7,36,1,-7.634223005051017,12.315709994020462,7.610332146196367,-19.965525733299256
20/11/2016,0.0,4.0,9.450141872522831,39.24415508810997,26.596619822702408,21.62130889667511,9,4,7,36,5.450141872522831,35.24415508810997,22.596619822702408,17.62130889667511
27/11/2016,0.99,11.0,7.867026259822845,4.090542976427078,-43.092102177238466,-25.74240763346672,4,9,4,7,-3.132973740177155,-6.909457023572922,-54.092102177238466,-36.74240763346672
04/12/2016,0.0,9.0,-18.49942592411995,-10.62791390356779,-26.313385710229873,-17.47215161294937,11,4,9,4,-27.49942592411995,-19.62791390356779,-35.31338571022987,-26.47215161294937
11/12/2016,0.0,31.0,11.524013613009453,8.717875333065987,10.147896206521988,-11.407094740982055,9,11,4,9,-19.47598638699055,-22.282124666934013,-20.852103793478012,-42.40709474098205
18/12/2016,0.0,8.0,-27.22581298300743,7.201654479033947,-8.417886900827884,5.304976482206583,31,9,11,4,-35.22581298300743,-0.7983455209660528,-16.417886900827884,-2.695023517793417
25/12/2016,0.18,26.0,23.607331449480057,72.42493279729842,17.718293708515166,1.4283402618953585,8,31,9,11,-2.392668550519943,46.424932797298425,-8.281706291484834,-24.571659738104643
01/01/2017,1.0,4.0,13.71234486951828,50.26808588039398,61.135094203586576,17.03468772679329,26,8,31,9,9.71234486951828,46.26808588039398,57.135094203586576,13.03468772679329
08/01/2017,0.03,3.0000000000000004,20.060473411188127,79.1604322800827,27.28167952955246,29.837796360321043,4,26,8,31,17.060473411188127,76.1604322800827,24.28167952955246,26.837796360321043
15/01/2017,0.0,2.0,57.82071654857636,41.62309916888237,23.701542749547958,-24.103073744325638,3,4,26,8,55.82071654857636,39.62309916888237,21.701542749547958,-26.103073744325638
22/01/2017,0.0,1.0,-2.1584509070259332,22.921480178284646,-5.218682890542746,37.24689094496727,2,3,4,26,-3.1584509070259332,21.921480178284646,-6.218682890542746,36.24689094496727
29/01/2017,0.0,4.0,9.0799568258214,10.527647480416299,-7.246291136627197,-26.812327301664354,1,2,3,4,5.0799568258214,6.527647480416299,-11.246291136627196,-30.812327301664354
05/02/2017,0.0,3.0000000000000004,0.9569749654215575,2.081318812263608,-2.6819476848495007,-1.6481477860474587,4,1,2,3,-2.043025034578443,-0.9186811877363925,-5.681947684849501,-4.648147786047459
12/02/2017,0.51,3.0000000000000004,2.3020682119470837,0.28243536382034423,0.8297836531418562,-4.092917325304747,3,4,1,2,-0.6979317880529168,-2.7175646361796564,-2.1702163468581444,-7.092917325304747
19/02/2017,0.0,1.0,4.686684195412397,2.600776891133785,-0.6473879981197417,0.1949413045990467,3,3,4,1,3.686684195412397,1.6007768911337852,-1.6473879981197417,-0.8050586954009533
26/02/2017,0.0,0.0,3.592338228150606,3.8870737705612184,1.7902865864348412,3.29008075950861,1,3,3,4,3.592338228150606,3.8870737705612184,1.7902865864348412,3.29008075950861
05/03/2017,0.0,0.0,4.281232892174721,-0.8348882106941938,-0.3087521250362694,1.126334114933014,0,1,3,3,4.281232892174721,-0.8348882106941938,-0.3087521250362694,1.126334114933014
12/03/2017,0.0,2.0,0.8541153086429835,-2.8247701559203864,-6.073004177994728,0.13860833736747502,0,0,1,3,-1.1458846913570166,-4.824770155920387,-8.07300417799473,-1.861391662632525
19/03/2017,0.0,1.0,0.12961328407749534,2.781174061282873,1.412544853502512,2.5565012557137012,2,0,0,1,-0.8703867159225047,1.781174061282873,0.412544853502512,1.5565012557137012
26/03/2017,0.0,0.0,1.1091060611146688,-0.5837278983174264,0.8855343903815747,0.2988023763141036,1,2,0,0,1.1091060611146688,-0.5837278983174264,0.8855343903815747,0.2988023763141036
02/04/2017,0.0,0.0,2.3253095736020803,1.5031824126303195,-0.2079195612986386,0.20631668651908636,0,1,2,0,2.3253095736020803,1.5031824126303195,-0.2079195612986386,0.20631668651908636
09/04/2017,0.0,2.0,1.5192592565637828,1.8112552980226277,0.8724601565051079,0.876562094566524,0,0,1,2,-0.4807407434362172,-0.18874470197737225,-1.1275398434948922,-1.123437905433476
16/04/2017,0.69,1.0,0.12961328407749534,-0.9898216162490845,-0.970204414741397,0.3237138526982069,2,0,0,1,-0.8703867159225047,-1.9898216162490845,-1.970204414741397,-0.6762861473017932
23/04/2017,0.0,0.0,2.241713495563865,-0.5837278983174264,-3.73463843883276,-1.6111913675546645,1,2,0,0,2.241713495563865,-0.5837278983174264,-3.73463843883276,-1.6111913675546645
30/04/2017,0.53,1.0,0.8010753351277113,0.46094792251065375,-0.2079195612986386,-3.0724177724552155,0,1,2,0,-0.19892466487228866,-0.5390520774893462,-1.2079195612986386,-4.072417772455216
07/05/2017,0.0,1.0,3.073296408878565,1.584160993873477,0.4513902132384479,0.876562094566524,1,0,1,2,2.073296408878565,0.5841609938734771,-0.548609786761552,-0.12343790543347599
