Date,Observed,Predicted,error
02/01/2017,-24.056828058238924,48.62316623168379,72.67999428992272
09/01/2017,1.6477243452150467,44.42461575516283,42.77689140994779
16/01/2017,27.352274747980832,32.12020050317615,4.767925755195318
23/01/2017,53.05682843759149,25.03854174189538,-28.018286695696112
30/01/2017,78.76138212720215,21.814356135518253,-56.9470259916839
06/02/2017,99.31062195316613,29.065924769892693,-70.24469718327344
13/02/2017,88.92800603525937,36.182989995779245,-52.74501603948013
20/02/2017,73.39007168070435,50.50282992935717,-22.887241751347183
27/02/2017,60.56809783075988,62.111586464492085,1.5434886337322027
06/03/2017,64.04182755945831,61.26837527919084,-2.7734522802674704
13/03/2017,70.23151321976572,54.91109825758249,-15.320414962183229
20/03/2017,84.7684861270833,48.159898308288454,-36.60858781879485
27/03/2017,107.65274628141105,41.449402645911576,-66.20334363549948
03/04/2017,123.1357771791941,43.27257148226887,-79.86320569692522
10/04/2017,94.21147826772452,48.412849316774604,-45.79862895094991
17/04/2017,57.88594552670866,55.58925609745055,-2.296689429258109
24/04/2017,21.560417358694373,56.71244930348009,35.15203194478572
01/05/2017,8.837235204777643,49.31732043102115,40.48008522624351
08/05/2017,19.71640249470964,39.54126744050354,19.824864945793898
15/05/2017,30.59557092789203,31.598969784962833,1.0033988570708026
22/05/2017,41.47473707457364,25.12576488721773,-16.34897218735591
29/05/2017,52.353903221255244,27.905166642519383,-24.44873657873586
05/06/2017,52.59297059699446,28.7745765537782,-23.818394043216262
12/06/2017,42.19193005578816,35.894438170120864,-6.297491885667299
19/06/2017,31.79088951458186,40.49525501568019,8.704365501098334
26/06/2017,21.38984897337556,36.22534742276162,14.835498449386062
03/07/2017,10.98880957541965,31.688358246525524,20.699548671105873
10/07/2017,0.5877691056664986,32.71394759368345,32.126178488016954
17/07/2017,15.928563577864542,25.115496212206782,9.18693263434224
24/07/2017,57.011189776622054,20.58716830093205,-36.424021475690004
31/07/2017,98.09381940513074,29.290070441530048,-68.8037489636007
07/08/2017,139.17644903363944,35.32971592053741,-103.84673311310203
14/08/2017,118.823555602808,37.04156417983323,-81.78199142297477
21/08/2017,37.03513911263645,60.859045909237565,23.823906796601115
28/08/2017,6.964861443221755,67.92361079067379,60.958749347452034
04/09/2017,28.61272202293873,55.6221451246956,27.00942310175687
11/09/2017,50.26057974452972,39.47353214134425,-10.78704760318547
18/09/2017,48.823930146326724,28.077548222958146,-20.746381923368578
25/09/2017,24.302768655328155,32.03145226183236,7.728683606504202
02/10/2017,3.9999998946347834,32.463390551515815,28.46339065688103
09/10/2017,9.007599519901685,31.57466428165257,22.567064761750885
16/10/2017,16.71128424173355,28.838376785092056,12.127092543358504
23/10/2017,15.281115729996488,25.498485093154013,10.217369363157525
30/10/2017,12.3286384412688,25.474492840450853,13.145854399182053
06/11/2017,5.671362227838114,23.27532495603621,17.6039627281981
13/11/2017,0.9999999736586959,25.868139101541935,24.86813912788324
20/11/2017,23.999999367808698,29.32079186603397,5.3207924982252734
27/11/2017,18.99999949951522,30.284551945551932,11.284552446036713
04/12/2017,29.999999209760876,28.840411770787835,-1.1595874389730412
11/12/2017,0.9999999736586959,28.430147222014813,27.430147248356118
18/12/2017,2.9999999209760873,33.07748749898091,30.07748757800482
25/12/2017,55.99999852488697,25.866577421507984,-30.133421103378986
