,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,Searches,Searches_lower,Searches_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yhat
0,2017-01-05,5.756956631301282,5.756956631301282,5.756956631301282,-9.18343879887996,2.5582099652702595,-4.724809298351345,-4.724809298351345,-4.724809298351345,-8.924190132572624,-8.924190132572624,-8.924190132572624,-4.724809298351345,-4.724809298351345,-4.724809298351345,0.0,0.0,0.0,-4.199380834221278,-4.199380834221278,-4.199380834221278,-3.167233501271342
1,2017-01-16,5.6487426210139,5.6487426210139,5.6487426210139,-5.501688818160045,6.152145151509771,-3.203508471637597,-3.203508471637597,-3.203508471637597,-5.249117578532532,-5.249117578532532,-5.249117578532532,-3.203508471637597,-3.203508471637597,-3.203508471637597,0.0,0.0,0.0,-2.045609106894934,-2.045609106894934,-2.045609106894934,0.3996250424813681
2,2017-01-23,5.57987915992193,5.57987915992193,5.57987915992193,-6.958851946607441,5.181206672006525,-4.290151919290275,-4.290151919290275,-4.290151919290275,-6.335761026183387,-6.335761026183387,-6.335761026183387,-4.290151919290275,-4.290151919290275,-4.290151919290275,0.0,0.0,0.0,-2.045609106893112,-2.045609106893112,-2.045609106893112,-0.7558818662614568
3,2017-01-30,5.51101569882996,5.51101569882996,5.51101569882996,-2.7909450118154813,9.599017316121396,-0.3782355077406384,-0.3782355077406384,-0.3782355077406384,-2.423844614631928,-2.423844614631928,-2.423844614631928,-0.3782355077406384,-0.3782355077406384,-0.3782355077406384,0.0,0.0,0.0,-2.0456091068912894,-2.0456091068912894,-2.0456091068912894,3.0871710841980318
4,2017-02-01,5.491340424232254,5.491340424232254,5.491340424232254,-3.3210473879739375,8.799665814587497,-3.8554945402292033,-3.8554945402292033,-3.8554945402292033,-2.4642302205529227,-2.4642302205529227,-2.4642302205529227,-3.8554945402292033,-3.8554945402292033,-3.8554945402292033,0.0,0.0,0.0,1.3912643196762808,1.3912643196762808,1.3912643196762808,3.027110203679331
5,2017-02-10,5.402802304641986,5.402802304641986,5.402802304641986,-8.58957639300041,4.454064919918967,-3.4208371611681327,-3.4208371611681327,-3.4208371611681327,-7.308806580994376,-7.308806580994376,-7.308806580994376,-3.4208371611681327,-3.4208371611681327,-3.4208371611681327,0.0,0.0,0.0,-3.8879694198262427,-3.8879694198262427,-3.8879694198262427,-1.9060042763523901
6,2017-02-13,5.373289598111897,5.373289598111897,5.373289598111897,3.952760835509049,16.493070043130412,7.010939936297563,7.010939936297563,7.010939936297563,4.965330829402253,4.965330829402253,4.965330829402253,7.010939936297563,7.010939936297563,7.010939936297563,0.0,0.0,0.0,-2.0456091068953084,-2.0456091068953084,-2.0456091068953084,10.338620427514151
7,2017-02-20,5.304426616208355,5.304426616208355,5.304426616208355,-4.210134576932013,8.306095520557637,-1.2475502658627804,-1.2475502658627804,-1.2475502658627804,-3.293159372752047,-3.293159372752047,-3.293159372752047,-1.2475502658627804,-1.2475502658627804,-1.2475502658627804,0.0,0.0,0.0,-2.0456091068892666,-2.0456091068892666,-2.0456091068892666,2.0112672434563077
8,2017-02-27,5.23556420152545,5.23556420152545,5.23556420152545,-0.41998299752731294,12.221594564113222,2.4470374561563206,2.4470374561563206,2.4470374561563206,0.4014283492688762,0.4014283492688762,0.4014283492688762,2.4470374561563206,2.4470374561563206,2.4470374561563206,0.0,0.0,0.0,-2.0456091068874445,-2.0456091068874445,-2.0456091068874445,5.636992550794326
9,2017-03-04,5.1863767624662325,5.1863767624662325,5.1863767624662325,-4.6821415527497425,7.951597053170261,-4.724809298351345,-4.724809298351345,-4.724809298351345,-3.2742802358242167,-3.2742802358242167,-3.2742802358242167,-4.724809298351345,-4.724809298351345,-4.724809298351345,0.0,0.0,0.0,1.4505290625271283,1.4505290625271283,1.4505290625271283,1.9120965266420158
10,2017-03-07,5.156864299030701,5.156864299030701,5.156864299030701,2.2806974460924008,14.469018639719684,-3.4208371611681327,-3.4208371611681327,-3.4208371611681327,2.860447225790599,2.860447225790599,2.860447225790599,-3.4208371611681327,-3.4208371611681327,-3.4208371611681327,0.0,0.0,0.0,6.281284386958732,6.281284386958732,6.281284386958732,8.0173115248213
11,2017-03-13,5.097839991167234,5.097839991167234,5.097839991167234,-6.903518877474194,5.38332592684547,-4.072823229759739,-4.072823229759739,-4.072823229759739,-6.1184323366512015,-6.1184323366512015,-6.1184323366512015,-4.072823229759739,-4.072823229759739,-4.072823229759739,0.0,0.0,0.0,-2.0456091068914626,-2.0456091068914626,-2.0456091068914626,-1.0205923454839674
12,2017-03-20,5.028978298659853,5.028978298659853,5.028978298659853,-6.331005263166397,5.963590371710619,-3.203508471637597,-3.203508471637597,-3.203508471637597,-5.249117578523018,-5.249117578523018,-5.249117578523018,-3.203508471637597,-3.203508471637597,-3.203508471637597,0.0,0.0,0.0,-2.045609106885421,-2.045609106885421,-2.045609106885421,-0.22013927986316517
13,2017-03-27,4.960116606152473,4.960116606152473,4.960116606152473,-8.138501750016047,4.124924330472199,-4.942137987881881,-4.942137987881881,-4.942137987881881,-6.987747094768922,-6.987747094768922,-6.987747094768922,-4.942137987881881,-4.942137987881881,-4.942137987881881,0.0,0.0,0.0,-2.045609106887042,-2.045609106887042,-2.045609106887042,-2.027630488616449
