Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
31/01/2016,55,226.0,61.36740258319378,-164.63259741680622,178.99999999999997,-47.00000000000003
07/02/2016,70,270.99999999999994,125.60781445739269,-145.39218554260725,226.0,-44.99999999999994
14/02/2016,38,273.99999999999994,174.00938263149263,-99.99061736850732,270.99999999999994,-3.0
21/02/2016,43,263.0,220.99776324863433,-42.00223675136567,273.99999999999994,10.999999999999943
28/02/2016,27,312.0,231.70982537322044,-80.29017462677956,263.0,-49.0
06/03/2016,23,360.99999999999994,251.5155618581772,-109.48443814182275,312.0,-48.99999999999994
13/03/2016,53,181.99999999999997,279.8716182009697,97.87161820096972,360.99999999999994,178.99999999999997
20/03/2016,21,443.0,241.45688927230836,-201.54311072769164,181.99999999999997,-261.0
27/03/2016,36,468.99999999999994,289.2537659788132,-179.74623402118675,443.0,-25.999999999999943
03/04/2016,37,541.0,352.86404152040484,-188.13595847959516,468.99999999999994,-72.00000000000006
10/04/2016,54,468.99999999999994,393.2481577919006,-75.75184220809933,541.0,72.00000000000006
17/04/2016,36,549.0,433.14940148410795,-115.85059851589205,468.99999999999994,-80.00000000000006
24/04/2016,83,488.0,452.684492664814,-35.315507335186,549.0,61.0
01/05/2016,30,541.0,456.18355964069366,-84.81644035930634,488.0,-53.0
08/05/2016,56,549.0,456.5751098230362,-92.4248901769638,541.0,-8.0
15/05/2016,39,553.9999999999999,477.389933241272,-76.6100667587279,549.0,-4.999999999999886
22/05/2016,27,405.99999999999994,479.57038814725877,73.57038814725883,553.9999999999999,147.99999999999994
29/05/2016,23,464.0,442.5724733322144,-21.427526667785628,405.99999999999994,-58.00000000000006
05/06/2016,50,483.0,421.58302482261655,-61.41697517738345,464.0,-19.0
12/06/2016,41,278.0,423.8020450628281,145.80204506282809,483.0,205.0
19/06/2016,16,281.0,349.36065019512176,68.36065019512176,278.0,-3.0
26/06/2016,42,246.0,304.4756527839184,58.475652783918406,281.0,35.0
03/07/2016,4,166.99999999999997,268.64625580220223,101.64625580220226,246.0,79.00000000000003
10/07/2016,15,204.0,202.27183646583558,-1.7281635341644233,166.99999999999997,-37.00000000000003
17/07/2016,69,162.0,187.49844366226196,25.498443662261963,204.0,42.0
24/07/2016,100,138.0,168.00146572470666,30.001465724706662,162.0,24.0
31/07/2016,16,90.0,141.90101951491832,51.90101951491832,138.0,48.0
07/08/2016,55,61.0,119.87467064292431,58.874670642924315,90.0,29.0
14/08/2016,39,77.0,87.81402279078961,10.814022790789608,61.0,-16.0
21/08/2016,71,61.99999999999999,73.99861097300052,11.998610973000531,77.0,15.000000000000007
28/08/2016,100,77.0,61.95568117918968,-15.044318820810318,61.99999999999999,-15.000000000000007
04/09/2016,0,74.0,60.47093546767235,-13.529064532327652,77.0,3.0
11/09/2016,48,46.99999999999999,63.99684780808687,16.996847808086876,74.0,27.000000000000007
18/09/2016,56,45.0,54.36211379878521,9.36211379878521,46.99999999999999,1.999999999999993
25/09/2016,46,46.0,48.05361529619694,2.053615296196938,45.0,-1.0
02/10/2016,23,27.999999999999996,43.47458628312349,15.474586283123497,46.0,18.000000000000004
09/10/2016,52,17.0,33.64963249742389,16.649632497423887,27.999999999999996,10.999999999999996
16/10/2016,57,-87.0,25.149978781092166,112.14997878109216,17.0,104.0
23/10/2016,33,36.0,2.694889707632363,-33.30511029236764,-87.0,-123.0
30/10/2016,18,29.0,1.247775280082412,-27.75222471991759,36.0,7.0
06/11/2016,72,30.0,10.558024376207591,-19.44197562379241,29.0,-1.0
13/11/2016,50,5.0,8.594877855807542,3.5948778558075425,30.0,25.0
20/11/2016,0,15.0,18.13584105101526,3.135841051015259,5.0,-10.0
27/11/2016,74,10.0,13.440350674563646,3.4403506745636463,15.0,5.0
04/12/2016,0,12.0,11.191609131762386,-0.8083908682376144,10.0,-2.0
11/12/2016,51,32.0,7.892831400997936,-24.107168599002065,12.0,-20.0
18/12/2016,48,13.999999999999998,15.652744340717792,1.6527443407177937,32.0,18.0
25/12/2016,8,20.0,15.021565004518628,-4.978434995481372,13.999999999999998,-6.000000000000002
01/01/2017,0,2.0,15.021283676105737,13.021283676105737,20.0,18.0
08/01/2017,0,5.0,11.776589182829857,6.7765891828298574,2.0,-3.0
15/01/2017,0,6.0,5.707593297737837,-0.2924067022621628,5.0,-1.0
22/01/2017,9,13.0,5.242278559833765,-7.757721440166235,6.0,-7.0
29/01/2017,14,6.0,5.272578489857912,-0.7274215101420882,13.0,7.0
05/02/2017,0,5.0,5.556787754836678,0.5567877548366784,6.0,1.0
12/02/2017,40,9.0,4.416822912654281,-4.583177087345719,5.0,-4.0
19/02/2017,34,8.0,5.514048563481867,-2.4859514365181328,9.0,1.0
26/02/2017,9,10.0,5.081638807564974,-4.918361192435026,8.0,-2.0
05/03/2017,38,5.0,5.850408008055389,0.8504080080553891,10.0,5.0
12/03/2017,29,4.0,5.266405235382915,1.2664052353829147,5.0,1.0
19/03/2017,0,5.0,3.7482760378748177,-1.2517239621251823,4.0,-1.0
26/03/2017,0,5.0,3.409739983626455,-1.590260016373545,5.0,0.0
02/04/2017,48,0.0,2.7319602543182673,2.7319602543182673,5.0,5.0
09/04/2017,0,8.0,2.663511147274077,-5.336488852725923,0.0,-8.0
16/04/2017,18,5.0,2.5904618907012047,-2.4095381092987953,8.0,3.0
23/04/2017,10,3.0,3.038968484443426,0.03896848444342593,5.0,2.0
30/04/2017,26,4.0,2.288996076011658,-1.7110039239883421,3.0,-1.0
07/05/2017,44,2.0,2.6163290554597975,0.6163290554597975,4.0,2.0
14/05/2017,0,5.0,2.663511147274077,-2.336488852725923,2.0,-3.0
21/05/2017,0,8.0,2.5353884754799307,-5.46461152452007,5.0,-3.0
28/05/2017,27,0.0,3.264542888484895,3.264542888484895,8.0,8.0
04/06/2017,0,6.0,2.4934072737790642,-3.5065927262209358,0.0,-6.0
11/06/2017,25,4.0,2.6247959350302814,-1.3752040649697186,6.0,2.0
18/06/2017,14,1.0,2.6432981922112404,1.6432981922112404,4.0,3.0
25/06/2017,26,-8.0,2.529860187890381,10.529860187890382,1.0,9.0
02/07/2017,68,2.0,2.663511147274077,0.6635111472740771,-8.0,-10.0
09/07/2017,0,1.0,2.5402106778934597,1.5402106778934597,2.0,1.0
16/07/2017,0,1.0,2.504875092129409,1.5048750921294092,1.0,0.0
23/07/2017,0,0.0,1.3715122538372875,1.3715122538372875,1.0,1.0
30/07/2017,15,1.0,2.663511147274077,1.6635111472740771,0.0,-1.0
06/08/2017,0,1.0,2.663511147274077,1.6635111472740771,1.0,0.0
13/08/2017,37,4.0,2.663511147274077,-1.3364888527259229,1.0,-3.0
20/08/2017,100,2.0,2.4134881984949113,0.41348819849491125,4.0,2.0
27/08/2017,0,-16.0,2.505080867278576,18.505080867278576,2.0,18.0
03/09/2017,5,-1.0,1.971300130340457,2.971300130340457,-16.0,-15.0
10/09/2017,0,13.999999999999998,1.6914367136612534,-12.308563286338744,-1.0,-14.999999999999998
17/09/2017,0,-1.0,1.9203879800386727,2.9203879800386727,13.999999999999998,14.999999999999998
24/09/2017,51,3.0,2.0053510034941135,-0.9946489965058865,-1.0,-4.0
01/10/2017,6,3.0,2.591932722327113,-0.40806727767288686,3.0,0.0
08/10/2017,0,2.0,2.6210207288607954,0.6210207288607954,3.0,1.0
15/10/2017,0,2.0,2.421464596105367,0.42146459610536713,2.0,0.0
22/10/2017,0,-4.0,2.663511147274077,6.663511147274077,2.0,6.0
29/10/2017,0,0.0,2.663511147274077,2.663511147274077,-4.0,-4.0
05/11/2017,13,3.0,2.573118424024433,-0.4268815759755671,0.0,-3.0
12/11/2017,0,8.0,2.663511147274077,-5.336488852725923,3.0,-5.0
19/11/2017,0,4.0,1.887565308111161,-2.112434691888839,8.0,4.0
26/11/2017,30,-3.0,2.4269056596018372,5.426905659601838,4.0,7.0
03/12/2017,0,6.999999999999999,2.663511147274077,-4.336488852725922,-3.0,-10.0
10/12/2017,2,4.0,2.648694415152818,-1.3513055848471822,6.999999999999999,2.999999999999999
17/12/2017,0,-1.0,2.3598076046191157,3.3598076046191157,4.0,5.0
24/12/2017,33,-5.0,2.4317988083727657,7.431798808372766,-1.0,4.0
