Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
22/02/2016,0.62,1856.192742,1766.9768797375489,-89.21586226245108,2119.218548,263.0258059999999
29/02/2016,0.71,1504.8005369999996,1948.9133930273438,444.11285602734415,2340.3642469999995,835.5637099999999
07/03/2016,0.59,1161.0067210000002,2082.4666496740724,921.4599286740722,2489.784409,1328.7776879999997
14/03/2016,0.68,818.479303,1906.2128655065917,1087.7335625065916,2208.851344,1390.372041
21/03/2016,0.68,575.5206969999999,1569.5754993566895,994.0548023566896,1856.192742,1280.672045
28/03/2016,0.43,432.130903,1216.4904848034669,784.3595818034669,1504.8005369999996,1072.6696339999996
04/04/2016,0.44,299.4940727,922.5487979736328,623.0547252736328,1161.0067210000002,861.5126483000001
11/04/2016,0.38,231.3750244,646.0049430889893,414.6299186889893,818.479303,587.1042785999999
18/04/2016,0.34,174.00893979999998,428.87486259613036,254.86592279613038,575.5206969999999,401.5117571999999
25/04/2016,0.19,116.64285520000001,292.20835939727783,175.56550419727782,432.130903,315.4880478
02/05/2016,0.18,71.56695769999999,192.51381996276857,120.94686226276858,299.4940727,227.92711500000001
09/05/2016,0.15,38.781247369999996,132.19421349655153,93.41296612655154,231.3750244,192.59377703
16/05/2016,0.33,5.995537042,88.61492567985535,82.61938863785535,174.00893979999998,168.01340275799998
23/05/2016,0.22,-26.790173289999995,51.63893105129242,78.42910434129242,116.64285520000001,143.43302849
30/05/2016,0.12,-59.57588361,20.12187483421326,79.69775844421326,71.56695769999999,131.14284131
06/06/2016,0.08,-56.604656979999994,7.213657632479667,63.81831461247966,38.781247369999996,95.38590434999999
13/06/2016,0.19,-17.876493379999996,4.298606202092171,22.175099582092166,5.995537042,23.872030421999995
20/06/2016,0.32,20.85167022,4.311086531195641,-16.540583688804357,-26.790173289999995,-47.641843509999994
27/06/2016,0.21,59.57983381999999,23.30270514438629,-36.277128675613696,-59.57588361,-119.15571742999998
04/07/2016,0.28,98.30799741999999,31.42461945001602,-66.88337796998397,-56.604656979999994,-154.91265439999998
11/07/2016,0.15,137.036161,21.586043401679994,-115.45011759831999,-17.876493379999996,-154.91265438
18/07/2016,0.14,115.05305159999997,16.98226220386505,-98.07078939613493,20.85167022,-94.20138137999997
25/07/2016,0.07,32.35866925,13.825295128183365,-18.533374121816635,59.57983381999999,27.221164569999992
01/08/2016,0.35,-50.335713119999994,47.839672076454164,98.17538519645416,98.30799741999999,148.64371053999997
08/08/2016,0.23,-133.0300955,85.76322679618835,218.79332229618834,137.036161,270.0662565
15/08/2016,0.38,-120.96990449999998,72.32737953529357,193.29728403529356,115.05305159999997,236.02295609999996
22/08/2016,0.2,-14.155140139999999,11.43056706799507,25.58570720799507,32.35866925,46.51380939
29/08/2016,0.16,32.15514013999999,6.208171809682846,-25.946968330317148,-50.335713119999994,-82.49085326
05/09/2016,0.08,17.96093634,37.311943837280275,19.351007497280275,-133.0300955,-150.99103183999998
12/09/2016,0.7,3.7667325439999995,62.06739876068115,58.30066621668115,-120.96990449999998,-124.73663704399998
19/09/2016,0.43,-1.5971018989999999,35.06009815200806,36.65720005100806,-14.155140139999999,-12.558038240999998
26/09/2016,0.48,1.8694330130000003,28.12249840209961,26.253065389099607,32.15514013999999,30.28570712699999
03/10/2016,0.53,5.335967924999999,15.605136979551315,10.269169054551316,17.96093634,12.624968415000001
10/10/2016,0.15,5.664032075,4.066332136816978,-1.5976999381830215,3.7667325439999995,-1.8972995310000003
17/10/2016,0.6,2.853625463,4.1316188803768155,1.2779934173768153,-1.5971018989999999,-4.450727362
24/10/2016,1.0,3.1463745369999994,6.076588114628792,2.9302135776287925,1.8694330130000003,-1.276941523999999
31/10/2016,0.47,6.5422792969999986,6.360351386876106,-0.18192791012389264,5.335967924999999,-1.2063113719999992
07/11/2016,0.54,7.457720703,5.688783392658234,-1.7689373103417658,5.664032075,-1.793688628
14/11/2016,0.15,7.0,5.306109948878288,-1.6938900511217119,2.853625463,-4.146374537
21/11/2016,0.21,11.0,7.183382792129517,-3.8166172078704834,3.1463745369999994,-7.853625463
28/11/2016,0.28,5.999999999999999,6.682338096585274,0.6823380965852746,6.5422792969999986,0.5422792969999994
05/12/2016,1.0,15.999999999999998,6.002812534489632,-9.997187465510367,7.457720703,-8.542279296999999
12/12/2016,0.36,22.0,5.183778103895188,-16.816221896104814,7.0,-15.0
19/12/2016,0.67,15.999999999999998,4.302107791113854,-11.697892208886145,11.0,-4.999999999999998
26/12/2016,0.89,5.999999999999999,3.9079781806898115,-2.0920218193101876,5.999999999999999,0.0
02/01/2017,0.21,-1.265403139,5.342786427569389,6.608189566569389,15.999999999999998,17.265403139
09/01/2017,0.42,-0.088467713,6.452011684298515,6.540479397298515,22.0,22.088467713
16/01/2017,0.28,1.088467713,5.311479949121475,4.223012236121475,15.999999999999998,14.911532286999998
23/01/2017,0.22,2.2654031389999996,6.342662032942772,4.077258893942773,5.999999999999999,3.7345968609999995
30/01/2017,0.77,3.442338564,5.794097694411278,2.3517591304112777,-1.265403139,-4.707741703
06/02/2017,1.0,5.857293771,6.532357353830338,0.6750635828303375,-0.088467713,-5.945761484
13/02/2017,1.0,15.70036766,6.202250107326508,-9.498117552673492,1.088467713,-14.611899947
20/02/2017,0.32,26.78146134,5.925745679955482,-20.855715660044517,2.2654031389999996,-24.516058201
27/02/2017,0.87,35.68614779,6.082573110723495,-29.603574679276505,3.442338564,-32.243809225999996
06/03/2017,0.32,31.532390869999997,7.357771992602348,-24.17461887739765,5.857293771,-25.675097099
13/03/2017,0.25,25.20222673,8.814309926776886,-16.387916803223114,15.70036766,-9.50185907
20/03/2017,0.4,18.79777327,9.289106659183503,-9.508666610816498,26.78146134,7.9836880699999995
27/03/2017,0.23,12.319030489999998,11.734228496131896,-0.5848019938681013,35.68614779,23.367117300000004
03/04/2017,0.28,6.115747364,10.883907522125243,4.7681601581252435,31.532390869999997,25.416643505999996
10/04/2017,0.12,1.5652221450000001,6.783951957335472,5.218729812335472,25.20222673,23.637004585
