,Observed Cases,Predicted Cases,error
0,1.0,1.6334585251210478,0.6334585251210478
1,6.0,2.972181402773253,-3.027818597226747
2,6.0,3.57951221618544,-2.42048778381456
3,13.0,6.366375838070531,-6.633624161929469
4,2.0,9.13476501334288,7.13476501334288
5,4.0,7.431213346154098,3.431213346154098
6,4.0,3.916236062661931,-0.0837639373380692
7,5.0,3.098231741293219,-1.901768258706781
8,2.0,7.387889505955209,5.387889505955209
9,-1.0,0.6075025678060076,1.6075025678060078
10,4.0,0.4831819515031142,-3.516818048496886
11,1.0,1.5274195592526194,0.5274195592526194
12,2.0,2.483933658236134,0.483933658236134
13,0.0,1.5052338631801878,1.5052338631801878
14,6.999999999999999,4.80828916559128,-2.1917108344087195
15,6.0,-0.009714030131418482,-6.009714030131419
16,1.0,6.4948560194903076,5.4948560194903076
17,3.0,4.170238730232133,1.1702387302321329
18,1.0,2.2408702026775935,1.2408702026775935
19,2.0,1.0681112927452407,-0.9318887072547593
20,6.999999999999999,1.504760656133985,-5.4952393438660145
21,-6.0,4.523351923284702,10.523351923284702
22,2.0,0.440729095170584,-1.559270904829416
23,0.0,-1.9643273725731543,-1.9643273725731543
24,3.0,0.9912411232254215,-2.0087588767745785
25,-6.0,1.5128499880792885,7.512849988079289
26,4.0,-1.5376414687510989,-5.537641468751099
27,1.0,-0.9589886194334812,-1.9589886194334811
28,4.0,2.487918075189565,-1.5120819248104351
29,0.0,2.511810693861427,2.511810693861427
30,1.0,1.9844840393752574,0.9844840393752574
31,3.0,0.5037789702102733,-2.4962210297897265
32,3.0,3.036776266728105,0.03677626672810508
33,0.0,4.695936513374923,4.695936513374923
34,-1.0,-1.1835792852291698,-0.18357928522916978
35,-5.0,0.7389531444375057,5.738953144437506
36,6.0,-4.268917456668226,-10.268917456668227
37,1.0,0.537597565395046,-0.462402434604954
38,4.0,5.217409014096664,1.2174090140966642
39,1.0,0.7906094066816108,-0.20939059331838916
40,1.0,2.913108996126694,1.9131089961266938
41,2.0,2.2549530281998615,0.25495302819986154
42,-2.0,2.7251220586505167,4.725122058650516
43,0.0,-2.8231410387325373,-2.8231410387325373
44,2.0,0.8303107796750255,-1.1696892203249745
45,6.0,-0.7771673312859909,-6.777167331285991
46,-1.0,4.012049457366676,5.012049457366676
47,-1.0,2.479135307961124,3.479135307961124
48,2.0,-0.07110538697230381,-2.0711053869723037
49,2.0,-0.41182684364755445,-2.4118268436475545
50,-1.0,1.9999999999999996,2.9999999999999996
51,2.0,0.4915716985445562,-1.5084283014554438
