Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
31/01/2016,82,1119.0,7.6551068774151805,-1111.3448931225848,1816.0,697.0
07/02/2016,63,883.0,7.636713499797582,-875.3632865002024,1119.0,236.0
14/02/2016,62,587.0,7.217510630105734,-579.7824893698943,883.0,296.0
21/02/2016,57,543.0,7.648220471824407,-535.3517795281756,587.0,44.0
28/02/2016,30,268.0,7.674657416826487,-260.3253425831735,543.0,275.0
06/03/2016,24,240.00000000000003,7.748014363497496,-232.25198563650252,268.0,27.99999999999997
13/03/2016,43,241.0,7.79004147783339,-233.2099585221666,240.00000000000003,-0.9999999999999716
20/03/2016,15,70.0,7.788270987966061,-62.21172901203394,241.0,171.0
27/03/2016,32,108.0,7.775951901691556,-100.22404809830844,70.0,-38.0
03/04/2016,23,95.0,7.772219408447742,-87.22778059155226,108.0,13.0
10/04/2016,48,59.0,7.759923756315708,-51.24007624368429,95.0,36.0
17/04/2016,9,80.0,7.737693643923998,-72.262306356076,59.0,-21.0
24/04/2016,51,82.00000000000001,7.749883438377976,-74.25011656162204,80.0,-2.000000000000014
01/05/2016,18,15.000000000000002,7.746460437429548,-7.253539562570454,82.00000000000001,67.00000000000001
08/05/2016,6,202.0,7.7129746639871595,-194.28702533601285,15.000000000000002,-187.0
15/05/2016,15,254.00000000000003,7.739875443395376,-246.26012455660467,202.0,-52.00000000000003
22/05/2016,0,-71.0,7.747712143867016,78.74771214386702,254.00000000000003,325.0
29/05/2016,8,71.0,7.44985611232996,-63.55014388767004,-71.0,-142.0
05/06/2016,6,43.0,7.775543016309142,-35.22445698369086,71.0,28.0
12/06/2016,25,44.0,7.772327690347433,-36.22767230965257,43.0,-1.0
19/06/2016,5,33.0,5.808224937927723,-27.191775062072278,44.0,11.0
26/06/2016,57,17.0,7.73484599157691,-9.265154008423089,33.0,16.0
03/07/2016,2,33.0,7.651294384857416,-25.348705615142585,17.0,-16.0
10/07/2016,15,46.0,7.655463237995505,-38.344536762004495,33.0,-13.0
17/07/2016,0,44.0,7.585266668262482,-36.414733331737516,46.0,2.0
24/07/2016,20,23.0,7.4234611871695515,-15.57653881283045,44.0,21.0
31/07/2016,7,26.0,7.595305370052457,-18.404694629947542,23.0,-3.0
07/08/2016,37,21.000000000000004,7.664634068440199,-13.335365931559805,26.0,4.9999999999999964
14/08/2016,39,10.0,7.654873344064355,-2.345126655935645,21.000000000000004,11.000000000000004
21/08/2016,0,24.0,7.491240807932615,-16.508759192067384,10.0,-14.0
28/08/2016,40,22.0,7.517143616101146,-14.482856383898854,24.0,2.0
04/09/2016,19,115.0,7.3806583219105,-107.6193416780895,22.0,-93.0
11/09/2016,46,74.0,7.16949245603621,-66.83050754396379,115.0,41.0
18/09/2016,35,6.0,7.504071404972076,1.504071404972076,74.0,68.0
25/09/2016,0,6.0,7.5137093021184205,1.5137093021184205,6.0,0.0
02/10/2016,43,-3.0,7.748402238959074,10.748402238959073,6.0,9.0
09/10/2016,0,9.0,7.739243529622555,-1.2607564703774452,-3.0,-12.0
16/10/2016,0,3.0,5.982882834054828,2.982882834054828,9.0,6.0
23/10/2016,32,30.000000000000004,5.27082469802171,-24.729175301978294,3.0,-27.000000000000004
30/10/2016,0,10.0,4.789474078461528,-5.210525921538472,30.000000000000004,20.000000000000004
06/11/2016,0,6.0,6.787489267331361,0.7874892673313614,10.0,4.0
13/11/2016,0,11.0,6.978159147356749,-4.021840852643251,6.0,-5.0
20/11/2016,0,-3.0,7.541744617251754,10.541744617251755,11.0,14.0
27/11/2016,100,5.0,6.834926436282396,1.8349264362823963,-3.0,-8.0
04/12/2016,0,6.0,6.456757558130026,0.4567575581300263,5.0,-1.0
11/12/2016,52,32.00000000000001,6.366372070621848,-25.633627929378157,6.0,-26.000000000000007
18/12/2016,100,1.0000000000000002,4.3910524446976185,3.3910524446976185,32.00000000000001,31.000000000000007
25/12/2016,0,4.000000000000001,6.5940351687583325,2.5940351687583316,1.0000000000000002,-3.000000000000001
01/01/2017,27,0.0,7.109579434478283,7.109579434478283,4.000000000000001,4.000000000000001
08/01/2017,1,1.0000000000000002,7.5392468608939645,6.5392468608939645,0.0,-1.0000000000000002
15/01/2017,9,0.0,3.9361985676065085,3.9361985676065085,1.0000000000000002,1.0000000000000002
22/01/2017,0,5.0,4.259037011164724,-0.7409629888352756,0.0,-5.0
29/01/2017,0,2.0000000000000004,3.063892916917801,1.0638929169178004,5.0,2.9999999999999996
05/02/2017,0,3.0,3.6404584775197506,0.6404584775197506,2.0000000000000004,-0.9999999999999996
12/02/2017,0,1.0000000000000002,4.09718668197155,3.09718668197155,3.0,1.9999999999999998
19/02/2017,0,4.000000000000001,5.305104404049516,1.3051044040495148,1.0000000000000002,-3.000000000000001
26/02/2017,38,1.0000000000000002,4.321092640610933,3.3210926406109333,4.000000000000001,3.000000000000001
05/03/2017,75,3.0,4.476543024688065,1.4765430246880653,1.0000000000000002,-1.9999999999999998
12/03/2017,0,0.0,4.130714475255608,4.130714475255608,3.0,3.0
19/03/2017,56,4.000000000000001,4.713020996725858,0.7130209967258567,0.0,-4.000000000000001
26/03/2017,100,0.0,3.82084521340698,3.82084521340698,4.000000000000001,4.000000000000001
02/04/2017,0,0.0,4.2106127799713615,4.2106127799713615,0.0,0.0
09/04/2017,0,3.0,3.5141072378367184,0.5141072378367184,0.0,-3.0
16/04/2017,38,0.0,4.257498438500464,4.257498438500464,3.0,3.0
23/04/2017,21,0.0,2.992157168465108,2.992157168465108,0.0,0.0
30/04/2017,0,0.0,3.291502278141379,3.291502278141379,0.0,0.0
07/05/2017,100,0.0,3.7405962046280505,3.7405962046280505,0.0,0.0
14/05/2017,0,1.0000000000000002,2.707969504560828,1.7079695045608279,0.0,-1.0000000000000002
21/05/2017,0,6.0,2.738720958017558,-3.261279041982442,1.0000000000000002,-5.0
28/05/2017,0,-5.0,3.0073045133136214,8.00730451331362,6.0,11.0
04/06/2017,0,1.0000000000000002,3.3378527897445855,2.337852789744585,-5.0,-6.0
11/06/2017,55,4.000000000000001,3.823833874645829,-0.17616612535417175,1.0000000000000002,-3.000000000000001
18/06/2017,0,5.0,4.047526905818284,-0.9524730941817161,4.000000000000001,-0.9999999999999991
25/06/2017,56,-13.0,2.1469975476066767,15.146997547606677,5.0,18.0
02/07/2017,0,2.0000000000000004,3.9832830123096703,1.9832830123096699,-13.0,-15.0
09/07/2017,0,0.0,3.9253420950517057,3.9253420950517057,2.0000000000000004,2.0000000000000004
16/07/2017,0,3.0,2.2937148752626775,-0.7062851247373225,0.0,-3.0
23/07/2017,31,0.0,1.4169804746747763,1.4169804746747763,3.0,3.0
30/07/2017,32,0.0,3.7032672318205235,3.7032672318205235,0.0,0.0
06/08/2017,0,2.0000000000000004,3.291502278141379,1.2915022781413787,0.0,-2.0000000000000004
13/08/2017,0,0.0,3.820143805280626,3.820143805280626,2.0000000000000004,2.0000000000000004
20/08/2017,99,1.0000000000000002,2.892247520208955,1.8922475202089546,0.0,-1.0000000000000002
27/08/2017,69,-3.0,3.117695283808112,6.1176952838081124,1.0000000000000002,4.0
03/09/2017,0,20.0,3.356647982098162,-16.643352017901837,-3.0,-23.0
10/09/2017,0,-16.000000000000004,3.322977967811525,19.32297796781153,20.0,36.0
17/09/2017,0,0.0,4.0003277146244045,4.0003277146244045,-16.000000000000004,-16.000000000000004
24/09/2017,100,0.0,4.274608998836279,4.274608998836279,0.0,0.0
01/10/2017,12,0.0,6.4975038753688334,6.4975038753688334,0.0,0.0
08/10/2017,0,0.0,1.3616265049289167,1.3616265049289167,0.0,0.0
15/10/2017,0,0.0,2.707969504560828,2.707969504560828,0.0,0.0
22/10/2017,0,0.0,2.707969504560828,2.707969504560828,0.0,0.0
29/10/2017,0,0.0,2.707969504560828,2.707969504560828,0.0,0.0
05/11/2017,100,0.0,2.707969504560828,2.707969504560828,0.0,0.0
12/11/2017,10,2.0000000000000004,2.707969504560828,0.7079695045608276,0.0,-2.0000000000000004
19/11/2017,0,-2.0000000000000004,2.770587149389386,4.770587149389387,2.0000000000000004,4.000000000000001
26/11/2017,28,0.0,2.8261103096035125,2.8261103096035125,-2.0000000000000004,-2.0000000000000004
03/12/2017,0,1.0000000000000002,2.88362961431548,1.8836296143154796,0.0,-1.0000000000000002
10/12/2017,4,4.000000000000001,2.9846030918323994,-1.0153969081676015,1.0000000000000002,-3.000000000000001
17/12/2017,0,4.000000000000001,2.3956550111564994,-1.6043449888435015,4.000000000000001,0.0
24/12/2017,65,3.0,3.463243835641742,0.4632438356417419,4.000000000000001,1.0000000000000009
