Date,Searches,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.58,980.0,1043.192271513977,200.6205418533993,367.8255844177246,249.39923295039654,881,855,636,413,63.19227151397695,-779.3794581466007,-612.1744155822754,-730.6007670496035
28/02/2016,0.3,1243.0,963.9360195247459,64.06734717923045,579.0178912726307,421.2404383494949,980,881,855,636,-279.0639804752541,-1178.9326528207696,-663.9821087273693,-821.759561650505
06/03/2016,0.26,1257.0,997.6634546480369,-706.1607814665222,1379.4454618565942,944.0324894584846,1243,980,881,855,-259.3365453519631,-1963.1607814665222,122.44546185659419,-312.96751054151537
13/03/2016,0.77,1044.0,1219.823979791069,-783.676792272873,1739.254075351982,3059.7788618148043,1257,1243,980,881,175.82397979106895,-1827.676792272873,695.254075351982,2015.7788618148043
20/03/2016,0.3,952.0,1450.4710074816512,-937.7407128847123,2216.605478764534,3626.1983730885313,1044,1257,1243,980,498.4710074816512,-1889.7407128847121,1264.605478764534,2674.1983730885313
27/03/2016,0.46,1212.0,1518.9839077622605,-1511.2443793463517,2522.368767170982,3922.5143613807677,952,1044,1257,1243,306.9839077622605,-2723.2443793463517,1310.3687671709822,2710.5143613807677
03/04/2016,0.56,1525.0,1235.2754067633819,-1960.986161686325,2733.8674222929762,4681.251421743775,1212,952,1044,1257,-289.72459323661815,-3485.986161686325,1208.8674222929762,3156.2514217437747
10/04/2016,0.7,1531.0,1236.1495310446549,-1671.242032269783,2840.5639084772492,5140.701843951873,1525,1212,952,1044,-294.85046895534515,-3202.242032269783,1309.5639084772492,3609.7018439518733
17/04/2016,0.5,1472.0,1596.7082864262773,-946.6428072362137,2754.3133423400877,4834.65697735939,1531,1525,1212,952,124.70828642627725,-2418.6428072362137,1282.3133423400877,3362.65697735939
24/04/2016,0.57,1247.0,1814.116563727684,-1219.0727819866372,2847.7369367801284,4358.335798134995,1472,1531,1525,1212,567.116563727684,-2466.072781986637,1600.7369367801284,3111.3357981349945
01/05/2016,0.28,1077.0,2025.5501038941575,-1854.467421731987,3109.7487826268007,4596.231704252319,1247,1472,1531,1525,948.5501038941575,-2931.467421731987,2032.7487826268007,3519.231704252319
08/05/2016,0.47,1164.0,1830.6948314032363,-2370.4756383871077,3515.6057247413637,6009.535271109161,1077,1247,1472,1531,666.6948314032363,-3534.4756383871077,2351.6057247413637,4845.535271109161
15/05/2016,0.43,1260.0,1497.5308177409745,-2483.5630694625474,3834.0410874375916,6545.539058700104,1164,1077,1247,1472,237.5308177409745,-3743.5630694625474,2574.0410874375916,5285.539058700104
22/05/2016,0.23,786.0,1367.2943952041626,-2240.5463120594404,3477.0418323001863,6511.881314177856,1260,1164,1077,1247,581.2943952041626,-3026.5463120594404,2691.0418323001863,5725.881314177856
29/05/2016,0.22,949.0,1561.1959975762559,-1563.4579503419495,3103.754335018845,5680.515032427139,786,1260,1164,1077,612.1959975762559,-2512.4579503419495,2154.754335018845,4731.515032427139
05/06/2016,0.36,858.9999999999999,1283.477192553444,-1674.488452768402,3022.2437856708525,4953.787428279877,949,786,1260,1164,424.47719255344407,-2533.488452768402,2163.2437856708525,4094.7874282798766
12/06/2016,0.27,809.0,1024.9593800227356,-1890.6268124507903,2740.7775269646454,4795.126215821914,859,949,786,1260,215.95938002273556,-2699.6268124507906,1931.7775269646454,3986.1262158219142
19/06/2016,0.16,730.0,1075.9706121639633,-1573.629082380638,2484.2011960266495,4960.33904872345,809,859,949,786,345.9706121639633,-2303.629082380638,1754.2011960266495,4230.33904872345
26/06/2016,0.31,519.0,1056.6130797990609,-1107.772140487957,2348.2160028491976,4115.926897640991,730,809,859,949,537.6130797990609,-1626.772140487957,1829.2160028491976,3596.9268976409912
03/07/2016,0.04,506.99999999999994,961.5291419864274,-1241.8204277182197,1909.7623380146408,3335.890911313553,519,730,809,859,454.5291419864274,-1748.8204277182197,1402.7623380146408,2828.890911313553
10/07/2016,0.31,301.0,775.3401421162033,-1121.3909334350967,2050.0361429517748,3944.457397445755,507,519,730,809,474.3401421162033,-1422.3909334350967,1749.0361429517748,3643.457397445755
17/07/2016,0.57,268.0,673.3086585324764,-1015.3648673131371,1782.3631676748657,3499.2995319880674,301,507,519,730,405.30865853247644,-1283.364867313137,1514.3631676748657,3231.2995319880674
24/07/2016,0.47,319.0,507.3824208986664,-718.5195560277461,1481.4160981541825,3079.9574585715486,268,301,507,519,188.3824208986664,-1037.5195560277461,1162.4160981541825,2760.9574585715486
31/07/2016,0.16,198.0,334.5730925004101,-454.7431828796482,1289.721452808323,2506.7515610416413,319,268,301,507,136.5730925004101,-652.7431828796482,1091.721452808323,2308.7515610416413
07/08/2016,0.39,216.0,293.6986090615606,-169.3721496777463,813.8436712337494,2106.719943637047,198,319,268,301,77.6986090615606,-385.3721496777463,597.8436712337494,1890.719943637047
14/08/2016,0.22,144.0,258.03413600130557,53.298301461132766,648.2185022760391,1460.7159658009912,216,198,319,268,114.03413600130557,-90.70169853886723,504.2185022760391,1316.7159658009912
21/08/2016,0.33,110.0,172.34956401637078,136.38274637886047,390.7181989185238,1114.9648792638588,144,216,198,319,62.34956401637078,26.382746378860475,280.7181989185238,1004.9648792638588
28/08/2016,0.28,80.0,127.08446272028922,151.79743619721413,295.95101456688406,540.6467478991127,110,144,216,198,47.084462720289224,71.79743619721413,215.95101456688406,460.6467478991127
04/09/2016,0.31,188.0,82.73091580575705,259.9838009600496,230.6590607583761,534.8715793035317,80,110,144,216,-105.26908419424295,71.98380096004962,42.659060758376114,346.8715793035317
11/09/2016,0.43,25.0,40.36073248932302,300.1405240040588,131.69626244248153,388.0166762064743,188,80,110,144,15.36073248932302,275.1405240040588,106.69626244248153,363.0166762064743
18/09/2016,0.33,106.0,235.03324588865758,338.0396279466438,37.196324387173654,180.9511946449065,25,188,80,110,129.03324588865758,232.0396279466438,-68.80367561282634,74.95119464490651
25/09/2016,0.3,108.0,96.38302517186165,220.01428341316222,92.55642162023544,29.133992978930472,106,25,188,80,-11.616974828138353,112.01428341316222,-15.44357837976456,-78.86600702106952
