Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
01/02/2016,0.66,699.7290931,107.96628030517579,-591.7628127948242,490.03745589999994,-209.69163720000006
08/02/2016,0.43,922.8360425000002,165.09805008856773,-757.7379924114325,699.7290931,-223.1069494000002
15/02/2016,0.68,1226.434864,234.06431175813674,-992.3705522418634,922.8360425000002,-303.5988214999999
22/02/2016,0.67,1543.448998,320.0171360361481,-1223.431861963852,1226.434864,-317.014134
29/02/2016,0.76,1775.975422,387.2502635570335,-1388.7251584429664,1543.448998,-232.5264239999999
07/03/2016,0.82,1501.5755800000002,414.98652781303406,-1086.589052186966,1775.975422,274.3998419999998
14/03/2016,0.74,1142.688028,407.17880750434875,-735.5092204956513,1501.5755800000002,358.88755200000014
21/03/2016,0.75,894.3119719,339.19086487133023,-555.1211070286697,1142.688028,248.37605610000003
28/03/2016,0.51,756.4474115999999,236.49411601039887,-519.953295589601,894.3119719,137.8645603000001
04/04/2016,0.57,625.9441231000001,172.37029250725746,-453.57383059274264,756.4474115999999,130.50328849999983
11/04/2016,0.51,539.6084654,136.35815187672614,-403.25031352327386,625.9441231000001,86.33565770000007
18/04/2016,0.45,460.6340793999999,109.85135432250023,-350.78272507749966,539.6084654,78.9743860000001
25/04/2016,0.37,381.6596935,89.03191655716896,-292.627776942831,460.6340793999999,78.9743858999999
02/05/2016,0.33,298.012807,76.29979615291596,-221.71301084708404,381.6596935,83.6468865
09/05/2016,0.26,209.69341999999997,61.131287855033875,-148.56213214496609,298.012807,88.31938700000003
16/05/2016,0.46,121.37403300000001,47.83002235459804,-73.54401064540197,209.69341999999997,88.31938699999996
23/05/2016,0.22,33.05464594,37.85503780196667,4.800391861966666,121.37403300000001,88.31938706000001
30/05/2016,0.27,-55.26474109,31.31938274646282,86.58412383646282,33.05464594,88.31938703
06/06/2016,0.19,-78.74561617,26.784408814218043,105.53002498421804,-55.26474109,23.480875080000004
13/06/2016,0.21,-37.387979269999995,25.538646655943392,62.926625925943384,-78.74561617,-41.35763690000001
20/06/2016,0.28,3.96965762,25.573873228429555,21.604215608429556,-37.387979269999995,-41.357636889999995
27/06/2016,0.19,45.32729451,32.113032530903816,-13.214261979096186,3.96965762,-41.35763689
04/07/2016,0.26,86.68493141,36.3339522934866,-50.35097911651341,45.32729451,-41.3576369
11/07/2016,0.27,128.0425683,39.81343193237305,-88.22913636762695,86.68493141,-41.357636889999995
18/07/2016,0.21,106.5859474,43.56418151320457,-63.02176588679542,128.0425683,21.456620900000004
25/07/2016,0.2,22.315068589999996,41.71322158403397,19.39815299403397,106.5859474,84.27087881
01/08/2016,0.34,-61.95581017,34.841599407224656,96.79740957722466,22.315068589999996,84.27087875999999
08/08/2016,0.2,-146.2266889,26.039887722597122,172.2665766225971,-61.95581017,84.27087872999999
15/08/2016,0.16,-132.77331109999997,20.808199627988337,153.5815107279883,-146.2266889,-13.453377800000027
22/08/2016,0.16,-21.595676540000003,21.22697051594138,42.82264705594139,-132.77331109999997,-111.17763455999997
29/08/2016,0.16,27.595676540000003,27.820772153527738,0.22509561352773488,-21.595676540000003,-49.191353080000006
05/09/2016,0.15,14.8007482,34.86355327059746,20.062805070597456,27.595676540000003,12.794928340000004
12/09/2016,0.4,2.005819857,35.43310748407364,33.42728762707364,14.8007482,12.794928342999999
19/09/2016,0.17,-2.147464172,31.03908704761505,33.186551219615055,2.005819857,4.153284029
26/09/2016,0.19,2.340896115,29.547952072064877,27.207055957064878,-2.147464172,-4.488360287
03/10/2016,0.15,6.8292564019999995,31.063495614748,24.234239212748,2.340896115,-4.488360286999999
10/10/2016,0.15,9.170743598,32.74018416517258,23.569440567172578,6.8292564019999995,-2.341487196
17/10/2016,0.48,9.365357704999997,29.70836696279049,20.34300925779049,9.170743598,-0.19461410699999782
24/10/2016,0.38,10.63464229,30.875855541677474,20.241213251677472,9.365357704999997,-1.269284585000003
31/10/2016,0.26,12.97859737,32.78827118242264,19.80967381242264,10.63464229,-2.343955079999999
07/11/2016,0.26,12.02140263,35.70078348794937,23.679380857949372,12.97859737,0.9571947399999985
14/11/2016,0.58,9.0,38.39655489262343,29.396554892623428,12.02140263,3.0214026300000008
21/11/2016,0.27,11.999999999999998,36.48769227821827,24.48769227821827,9.0,-2.9999999999999982
28/11/2016,0.15,9.0,36.180231191091536,27.180231191091536,11.999999999999998,2.9999999999999982
05/12/2016,0.25,11.0,36.904601682486536,25.904601682486536,9.0,-2.0
12/12/2016,0.3,11.0,37.14520670976639,26.14520670976639,11.0,0.0
19/12/2016,0.34,11.0,31.961111544599532,20.961111544599532,11.0,0.0
26/12/2016,0.35,1.9999999999999998,32.2107643581748,30.2107643581748,11.0,9.0
02/01/2017,0.19,6.955089772000001,34.270591253829004,27.315501481829003,1.9999999999999998,-4.955089772000001
09/01/2017,0.46,9.818363256999998,34.7753444350934,24.956981178093404,6.955089772000001,-2.863273484999997
16/01/2017,0.21,12.681636740000002,35.59043511276245,22.908798372762448,9.818363256999998,-2.863273483000004
23/01/2017,0.19,15.544910229999997,35.69662307978153,20.151712849781532,12.681636740000002,-2.8632734899999956
30/01/2017,0.32,18.40818371,34.40564401942253,15.997460309422532,15.544910229999997,-2.863273480000002
06/02/2017,0.47,22.736527019999997,35.83405501978874,13.097527999788745,18.40818371,-4.3283433099999975
13/02/2017,0.41,35.85528926,33.906350980496406,-1.9489382795035937,22.736527019999997,-13.118762240000002
20/02/2017,0.25,50.43912132999999,37.35211306029797,-13.087008269702025,35.85528926,-14.583832069999993
