,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,20.468471690219896,19.08642382475162,0.932479186214541,0.7595975416511103,721.7731806572006,950.2047348498625
1,Guerrero_2016-2017.csv,18.124568960391855,16.46244814586824,0.9082946017554462,0.7595975416511103,721.7731806572006,950.2047348498625
2,Yucatan_2016-2017.csv,38.766797434574514,32.92198760313728,0.8492315533337174,0.7595975416511103,721.7731806572006,950.2047348498625
3,NuevoLeon_2016-2017.csv,45.985504962614755,41.474646161903046,0.9019069421031922,0.7595975416511103,721.7731806572006,950.2047348498625
4,Veracruz_2016-2017.csv,41.83972394746409,34.821051460729635,0.8322485947673215,0.7595975416511103,721.7731806572006,950.2047348498625
5,huila_2016-2017.csv,136.82185041140175,92.12184226717153,0.6732977370951764,0.7595975416511103,721.7731806572006,950.2047348498625
6,tolima_2016-2017.csv,131.2911046745615,62.17666892908449,0.4735786867145739,0.7595975416511103,721.7731806572006,950.2047348498625
7,santander_norte_2016-2017.csv,212.29720715701058,147.65463744503566,0.6955090904037818,0.7595975416511103,721.7731806572006,950.2047348498625
8,santander_2016-2017.csv,93.07495859073302,87.16782962375365,0.9365336385165203,0.7595975416511103,721.7731806572006,950.2047348498625
9,valle_cauca_2016-2017.csv,211.5345470208905,187.88564519576533,0.8882031225717959,0.7595975416511103,721.7731806572006,950.2047348498625
