Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
27/02/2016,0.12,0.0,6.186526018955708,6.186526018955708,0.0,0.0
05/03/2016,0.15,0.0,6.44106983907938,6.44106983907938,0.0,0.0
12/03/2016,0.28,0.0,6.2672669451999665,6.2672669451999665,0.0,0.0
19/03/2016,0.1,0.0,6.201020464279652,6.201020464279652,0.0,0.0
26/03/2016,0.11,0.0,6.130517956492901,6.130517956492901,0.0,0.0
02/04/2016,0.12,0.0,6.16443495855093,6.16443495855093,0.0,0.0
09/04/2016,0.23,0.0,6.170337249259949,6.170337249259949,0.0,0.0
16/04/2016,0.08,0.0,6.211211585073471,6.211211585073471,0.0,0.0
23/04/2016,0.2,0.0,6.187494095330238,6.187494095330238,0.0,0.0
30/04/2016,0.13,0.0,6.181765737965107,6.181765737965107,0.0,0.0
07/05/2016,0.08,0.0,6.175756646080017,6.175756646080017,0.0,0.0
14/05/2016,0.15,1.0,6.20508653762579,5.20508653762579,0.0,-1.0
21/05/2016,0.09,0.0,6.185257373557091,6.185257373557091,0.0,0.0
28/05/2016,0.14,0.0,6.1945834048247335,6.1945834048247335,0.0,0.0
04/06/2016,0.08,0.0,6.179533593385219,6.179533593385219,0.0,0.0
11/06/2016,0.1,0.0,6.185030039625168,6.185030039625168,0.0,0.0
18/06/2016,0.04,0.0,6.2794216819024085,6.2794216819024085,1.0,1.0
25/06/2016,0.02,0.0,6.2483066849851605,6.2483066849851605,0.0,0.0
02/07/2016,0.04,0.0,6.215315801696778,6.215315801696778,0.0,0.0
09/07/2016,0.01,0.0,6.164938449809552,6.164938449809552,0.0,0.0
16/07/2016,0.04,0.0,6.191391575391292,6.191391575391292,0.0,0.0
23/07/2016,0.02,1.0,6.188525489544868,5.188525489544868,0.0,-1.0
30/07/2016,0.09,1.0,6.198399258272648,5.198399258272648,0.0,-1.0
06/08/2016,0.05,0.0,6.203418913547993,6.203418913547993,0.0,0.0
13/08/2016,0.02,1.0,6.207137120206356,5.207137120206356,0.0,-1.0
20/08/2016,0.07,0.0,6.210338866891861,6.210338866891861,0.0,0.0
27/08/2016,0.05,0.0,6.293733039495945,6.293733039495945,1.0,1.0
03/09/2016,0.06,0.0,6.399840007922649,6.399840007922649,1.0,1.0
10/09/2016,0.04,4.0,6.278414699385166,2.2784146993851664,0.0,-4.0
17/09/2016,0.1,7.000000000000001,6.2868397864460945,-0.7131602135539064,1.0,-6.000000000000001
24/09/2016,0.11,23.0,6.237959176754951,-16.762040823245048,0.0,-23.0
01/10/2016,0.34,56.00000000000001,6.221433983354569,-49.77856601664544,0.0,-56.00000000000001
08/10/2016,0.57,28.999999999999996,6.1842526796364785,-22.815747320363517,0.0,-28.999999999999996
15/10/2016,0.6,48.0,7.262548630738259,-40.73745136926174,4.0,-44.0
22/10/2016,0.95,143.0,9.570675381610393,-133.42932461838961,7.000000000000001,-136.0
29/10/2016,1.0,45.0,19.29426563565731,-25.70573436434269,23.0,-22.0
05/11/2016,0.96,53.0,46.04649706537247,-6.953502934627529,56.00000000000001,3.000000000000007
12/11/2016,0.77,10.0,41.33220160972595,31.33220160972595,28.999999999999996,18.999999999999996
19/11/2016,0.6,27.0,39.744190180034636,12.744190180034636,48.0,21.0
26/11/2016,0.5,2.0,105.69337324371338,103.69337324371338,143.0,141.0
03/12/2016,0.38,1.0,82.9020877110672,81.9020877110672,45.0,44.0
10/12/2016,0.42,303.0,42.765888391456606,-260.2341116085434,53.0,-250.0
17/12/2016,0.17,22.0,9.841342364993096,-12.158657635006904,10.0,-12.0
24/12/2016,0.32,2.0,14.433312330760955,12.433312330760955,27.0,25.0
31/12/2016,0.29,2.0,7.172696038444042,5.172696038444042,2.0,0.0
07/01/2017,0.02,0.0,6.8938984341001515,6.8938984341001515,1.0,1.0
14/01/2017,0.14,2.0,185.8260515329361,183.8260515329361,303.0,301.0
21/01/2017,0.28,3.0,137.79982073574067,134.79982073574067,22.0,19.0
28/01/2017,0.19,1.0,16.229204621019363,15.229204621019363,2.0,1.0
04/02/2017,0.33,0.0,14.047874514975549,14.047874514975549,2.0,2.0
11/02/2017,0.13,0.0,5.609047482745647,5.609047482745647,0.0,0.0
18/02/2017,0.48,0.0,6.380352607617378,6.380352607617378,2.0,2.0
25/02/2017,0.18,0.0,7.220083720266819,7.220083720266819,3.0,3.0
04/03/2017,0.2,0.0,6.993050357367992,6.993050357367992,1.0,1.0
11/03/2017,0.31,0.0,6.320233462741375,6.320233462741375,0.0,0.0
18/03/2017,0.14,0.0,6.133931779799461,6.133931779799461,0.0,0.0
25/03/2017,0.12,0.0,6.239498639421463,6.239498639421463,0.0,0.0
01/04/2017,0.34,0.0,6.194313350422382,6.194313350422382,0.0,0.0
08/04/2017,0.22,0.0,6.188063955891132,6.188063955891132,0.0,0.0
15/04/2017,0.05,0.0,6.1791742837142944,6.1791742837142944,0.0,0.0
22/04/2017,0.2,0.0,6.185052162725926,6.185052162725926,0.0,0.0
29/04/2017,0.15,0.0,6.175575084080696,6.175575084080696,0.0,0.0
06/05/2017,0.3,0.0,6.2106546932268145,6.2106546932268145,0.0,0.0
13/05/2017,0.3,0.0,6.204186356284619,6.204186356284619,0.0,0.0
20/05/2017,0.2,0.0,6.178496859111786,6.178496859111786,0.0,0.0
27/05/2017,0.12,0.0,6.176673610463142,6.176673610463142,0.0,0.0
03/06/2017,0.16,0.0,6.1844861164927485,6.1844861164927485,0.0,0.0
10/06/2017,0.07,0.0,6.219590900201798,6.219590900201798,0.0,0.0
