Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
28/02/2016,0.27,312.0,114.57511165261269,-197.4248883473873,178.99999999999997,-133.00000000000003
06/03/2016,0.23,360.99999999999994,218.07462098875047,-142.92537901124948,226.0,-134.99999999999994
13/03/2016,0.53,181.99999999999997,289.76057972888947,107.7605797288895,270.99999999999994,88.99999999999997
20/03/2016,0.21,443.0,224.73865963683127,-218.26134036316873,273.99999999999994,-169.00000000000006
27/03/2016,0.36,468.99999999999994,194.36759406499863,-274.6324059350013,263.0,-205.99999999999994
03/04/2016,0.37,541.0,211.79354279260636,-329.20645720739367,312.0,-229.0
10/04/2016,0.54,468.99999999999994,273.11849795517924,-195.8815020448207,360.99999999999994,-108.0
17/04/2016,0.36,549.0,159.3789980283022,-389.6210019716978,181.99999999999997,-367.0
24/04/2016,0.83,488.0,274.9440220558167,-213.05597794418333,443.0,-45.0
01/05/2016,0.3,541.0,391.06900019073487,-149.93099980926513,468.99999999999994,-72.00000000000006
08/05/2016,0.56,549.0,506.3052458987236,-42.694754101276374,541.0,-8.0
15/05/2016,0.39,553.9999999999999,405.043174600029,-148.9568253999709,468.99999999999994,-84.99999999999994
22/05/2016,0.27,405.99999999999994,425.85764420785904,19.857644207859096,549.0,143.00000000000006
29/05/2016,0.23,464.0,393.9530660569191,-70.04693394308089,488.0,24.0
05/06/2016,0.5,483.0,427.74113424663545,-55.258865753364546,541.0,58.0
12/06/2016,0.41,278.0,430.60460048475267,152.60460048475267,549.0,271.0
19/06/2016,0.16,281.0,453.9626917239189,172.9626917239189,553.9999999999999,272.9999999999999
26/06/2016,0.42,246.0,333.7873313764572,87.78733137645719,405.99999999999994,159.99999999999994
03/07/2016,0.04,166.99999999999997,313.4520389947891,146.45203899478915,464.0,297.0
10/07/2016,0.15,204.0,351.1821841006279,147.18218410062792,483.0,279.0
17/07/2016,0.69,162.0,240.80896413874626,78.80896413874626,278.0,116.0
24/07/2016,1.0,138.0,137.003408801651,-0.9965911983489946,281.0,143.0
31/07/2016,0.16,90.0,105.5886025329113,15.588602532911295,246.0,156.0
07/08/2016,0.55,61.0,96.48656448767186,35.486564487671856,166.99999999999997,105.99999999999997
14/08/2016,0.39,77.0,92.28451554787159,15.284515547871592,204.0,127.0
21/08/2016,0.71,61.99999999999999,91.24841125888824,29.248411258888247,162.0,100.0
28/08/2016,1.0,77.0,85.89579053578377,8.895790535783775,138.0,61.0
04/09/2016,0.0,74.0,38.913535261291265,-35.086464738708735,90.0,16.0
11/09/2016,0.48,46.99999999999999,20.446038724187016,-26.553961275812977,61.0,14.000000000000007
18/09/2016,0.56,45.0,29.37620476528406,-15.623795234715939,77.0,32.0
25/09/2016,0.46,46.0,42.99907001185417,-3.0009299881458276,61.99999999999999,15.999999999999993
02/10/2016,0.23,27.999999999999996,58.44238807657957,30.442388076579572,77.0,49.0
09/10/2016,0.52,17.0,55.80443665984869,38.80443665984869,74.0,57.0
16/10/2016,0.57,-87.0,40.14203378645778,127.14203378645777,46.99999999999999,134.0
23/10/2016,0.33,36.0,24.56890661509633,-11.431093384903669,45.0,9.0
30/10/2016,0.18,29.0,26.111252169263363,-2.888747830736637,46.0,17.0
06/11/2016,0.72,30.0,22.85139296887517,-7.148607031124829,27.999999999999996,-2.0000000000000036
13/11/2016,0.5,5.0,10.578297221052647,5.578297221052647,17.0,12.0
20/11/2016,0.0,15.0,3.8294810542777182,-11.170518945722282,-87.0,-102.0
27/11/2016,0.74,10.0,13.957888074055314,3.9578880740553135,36.0,26.0
04/12/2016,0.0,12.0,28.86483570623398,16.86483570623398,29.0,17.0
11/12/2016,0.51,32.0,35.33419017856121,3.334190178561208,30.0,-2.0
18/12/2016,0.48,13.999999999999998,7.001970583346486,-6.998029416653512,5.0,-8.999999999999998
25/12/2016,0.08,20.0,5.538276590970159,-14.46172340902984,15.0,-5.0
01/01/2017,0.0,2.0,5.67180500664562,3.67180500664562,10.0,8.0
08/01/2017,0.0,5.0,11.109235189661383,6.1092351896613835,12.0,7.0
15/01/2017,0.0,6.0,22.98873774574995,16.98873774574995,32.0,26.0
22/01/2017,0.09,13.0,19.893549033537507,6.893549033537507,13.999999999999998,0.9999999999999982
29/01/2017,0.14,6.0,15.991937954062223,9.991937954062223,20.0,14.0
05/02/2017,0.0,5.0,3.5918783249497412,-1.4081216750502588,2.0,-3.0
12/02/2017,0.4,9.0,3.1923216465421023,-5.807678353457898,5.0,-4.0
19/02/2017,0.34,8.0,2.8968058049343526,-5.103194195065647,6.0,-2.0
26/02/2017,0.09,10.0,10.812734698608518,0.8127346986085175,13.0,3.0
05/03/2017,0.38,5.0,8.427871973252296,3.427871973252296,6.0,1.0
12/03/2017,0.29,4.0,5.404130849847197,1.4041308498471974,5.0,1.0
19/03/2017,0.0,5.0,5.802547779630125,0.8025477796301246,9.0,4.0
26/03/2017,0.0,5.0,8.181498922790587,3.1814989227905865,8.0,3.0
02/04/2017,0.48,0.0,9.087523219045996,9.087523219045996,10.0,10.0
09/04/2017,0.0,8.0,6.08242900968045,-1.9175709903195504,5.0,-3.0
16/04/2017,0.18,5.0,4.277405949314684,-0.7225940506853163,4.0,-1.0
23/04/2017,0.1,3.0,3.7938475552380084,0.7938475552380084,5.0,2.0
30/04/2017,0.26,4.0,5.0336849053777755,1.0336849053777755,5.0,1.0
07/05/2017,0.44,2.0,3.2143002752356233,1.2143002752356233,0.0,-2.0
14/05/2017,0.0,5.0,5.3958427182421085,0.3958427182421085,8.0,3.0
