,Observed Cases,Predicted Cases,error
0,53.0,49.59186859277268,-3.408131407227323
1,53.0,49.631473739133696,-3.368526260866304
2,53.0,49.668987591409746,-3.3310124085902544
3,53.0,49.70459675015149,-3.295403249848512
4,53.0,49.73846259323098,-3.2615374067690226
5,-61.0,49.77073287035708,110.77073287035708
6,-120.0,-57.04686772803005,62.95313227196995
7,10.0,-112.45582044741995,-122.45582044741995
8,11.0,9.287091024123107,-1.7129089758768927
9,9.0,10.22091653048025,1.2209165304802507
10,9.0,8.366425121132481,-0.6335748788675186
11,9.0,8.370194292962355,-0.6298057070376455
12,1.0,8.373799155168069,7.373799155168069
13,5.0,0.930763412489876,-4.069236587510124
14,6.0,4.655643297002453,-1.3443567029975467
15,16.0,5.588890202792065,-10.411109797207935
16,16.0,14.909447702871143,-1.0905522971288573
17,12.0,14.914756420964544,2.914756420964544
18,12.0,11.189491143416994,-0.8105088565830059
19,14.0,11.193137266703046,-2.8068627332969545
20,17.0,13.062927334837497,-3.9370726651625034
21,19.0,15.867315339849048,-3.132684660150952
22,10.0,17.739663926499524,7.739663926499524
23,19.0,9.338423712981276,-9.661576287018724
24,16.0,17.748583673235252,1.7485836732352524
25,3.0,14.949752713973007,11.949752713973007
26,6.0,2.803440715325009,-3.196559284674991
27,6.0,5.608262680573914,-0.3917373194260856
28,6.0,5.609582842588034,-0.39041715741196636
29,6.0,5.610862166562015,-0.38913783343798514
30,30.0,5.6121021859711,-24.3878978140289
31,30.0,28.067588964433664,-1.9324110355663358
32,30.0,28.074338200895046,-1.9256617991049545
33,34.0,28.08091559858182,-5.9190844014181785
34,34.0,31.834435049561293,-2.165564950438707
35,34.99999999999999,31.84182633500762,-3.158173664992372
36,25.0,32.78641134973778,7.786411349737783
37,25.0,23.419279371000844,-1.5807206289991562
38,25.0,23.42389341697402,-1.5761065830259788
39,25.0,23.428400833512917,-1.5715991664870828
40,27.0,23.43280103718669,-3.567198962813311
41,3.0,25.312787038603155,22.312787038603155
42,3.0,2.811893842865124,-0.1881061571348761
43,3.0,2.812323801967974,-0.18767619803202606
44,3.0,2.812743643197114,-0.187256356802886
45,5.0,2.813152857482691,-2.186847142517309
46,5.0,4.689269014553247,-0.31073098544675304
47,5.0,4.689921746784323,-0.3100782532156767
48,5.0,4.6905589240339465,-0.3094410759660535
49,5.0,4.6911814769992155,-0.3088185230007845
50,6.0,4.691789735320558,-1.3082102646794418
51,-10.0,5.630877747546181,15.630877747546181
52,-10.0,-9.385295207095625,0.6147047929043747
53,-10.0,-9.386457721136717,0.6135422788632834
54,-10.0,-9.387596589530945,0.6124034104690548
55,-10.0,-9.388710961743882,0.6112890382561176
56,-10.0,-9.38980252355502,0.6101974764449807
57,4.0,-9.390871763072813,-13.390871763072813
58,8.0,3.7564169387146045,-4.2435830612853955
59,-3.0,7.513696362596722,10.513696362596722
60,-2.0,-2.8177694391572214,-0.8177694391572214
61,-5.0,-1.8787006435265627,3.121299356473437
62,-5.0,-4.697233348933612,0.30276665106638756
63,-5.0,-4.697695227491123,0.3023047725088768
64,1.0,-4.698147851175183,-5.698147851175183
65,0.0,0.9396998767818024,0.9396998767818024
66,0.0,0.0,0.0
67,16.0,0.0,-16.0
68,17.0,15.039052725682298,-1.9609472743177019
69,3.0,15.980678152976473,12.980678152976473
70,3.0,2.8199613587332353,-0.18003864126676472
71,17.0,2.820198033256285,-14.179801966743716
72,11.0,15.982682470559688,4.982682470559688
73,9.0,10.342028348364956,1.3420283483649555
74,4.0,8.462252532454382,4.462252532454382
75,-4.0,3.7611988815054334,7.761198881505433
76,1.0,-3.7614045643871314,-4.761404564387131
77,15.0,0.9404098618587723,-14.059590138141228
