Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,100,0.9999999999999999,0.03264315341200563,-0.9673568465879943,0.0,-0.9999999999999999
06/02/2016,61,0.0,0.2854973889007233,0.2854973889007233,0.9999999999999999,0.9999999999999999
13/02/2016,50,0.0,0.35781673672422765,0.35781673672422765,0.0,0.0
20/02/2016,100,0.0,0.22438400381826795,0.22438400381826795,0.0,0.0
27/02/2016,100,0.0,0.052578711403417404,0.052578711403417404,0.0,0.0
05/03/2016,41,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
12/03/2016,85,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
19/03/2016,19,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
26/03/2016,10,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
02/04/2016,45,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
09/04/2016,39,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
16/04/2016,26,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
23/04/2016,14,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
30/04/2016,40,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
07/05/2016,18,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
14/05/2016,15,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
21/05/2016,9,0.0,0.03264315341200563,0.03264315341200563,0.0,0.0
28/05/2016,30,0.9999999999999999,0.03264315341200563,-0.9673568465879943,0.0,-0.9999999999999999
04/06/2016,29,3.0,0.2854973889007233,-2.7145026110992765,0.9999999999999999,-2.0
11/06/2016,16,0.0,1.497515798456967,1.497515798456967,3.0,3.0
18/06/2016,18,0.0,1.630291629627347,1.630291629627347,0.0,0.0
25/06/2016,18,0.9999999999999999,0.7586093353955076,-0.24139066460449232,0.0,-0.9999999999999999
02/07/2016,10,0.0,0.15299609199119732,0.15299609199119732,0.9999999999999999,0.9999999999999999
09/07/2016,9,1.9999999999999998,0.35781673672422765,-1.642183263275772,0.0,-1.9999999999999998
16/07/2016,7,0.9999999999999999,0.9627650900240987,-0.037234909975901176,1.9999999999999998,0.9999999999999999
23/07/2016,14,5.0,1.1211229205057025,-3.8788770794942975,0.9999999999999999,-4.0
30/07/2016,24,10.999999999999998,2.6625957635454833,-8.337404236454514,5.0,-5.999999999999998
06/08/2016,30,7.0,5.98991881724447,-1.0100811827555303,10.999999999999998,3.9999999999999982
13/08/2016,34,7.999999999999999,8.36205483277887,0.3620548327788713,7.0,-0.9999999999999991
20/08/2016,44,7.999999999999999,8.18405225560069,0.18405225560069116,7.999999999999999,0.0
27/08/2016,50,12.0,7.812083801172673,-4.187916198827327,7.999999999999999,-4.000000000000001
03/09/2016,50,19.0,9.159133574448527,-9.840866425551473,12.0,-7.0
10/09/2016,66,30.0,12.982186127379537,-17.017813872620465,19.0,-11.0
