Date,Observed,Predicted,error
31/12/2016,2.0000000178480146,-77.37114774271011,-79.37114776055812
07/01/2017,0.0,55.30494454879761,55.30494454879761
14/01/2017,2.0000000178480146,-4.8703159537100795,-6.870315971558094
21/01/2017,3.0000000267720224,0.2065930958507955,-2.793406930921227
28/01/2017,1.0000000089240073,2.048160482466221,1.0481604735422136
04/02/2017,0.0,3.4971739958286285,3.4971739958286285
11/02/2017,0.0,0.37715147489517925,0.37715147489517925
18/02/2017,0.0,-1.2560651736575366,-1.2560651736575366
25/02/2017,0.0,-0.9858164313089848,-0.9858164313089848
04/03/2017,0.0,0.005215896476488561,0.005215896476488561
11/03/2017,0.0,-0.27318887383177876,-0.27318887383177876
18/03/2017,0.0,-0.02794999293545261,-0.02794999293545261
25/03/2017,0.0,-0.10296524972364307,-0.10296524972364307
01/04/2017,0.0,-0.18253946847751737,-0.18253946847751737
08/04/2017,0.0,-0.23083088373415173,-0.23083088373415173
15/04/2017,0.0,-0.14247667856484653,-0.14247667856484653
22/04/2017,0.0,-0.12871034072294832,-0.12871034072294832
29/04/2017,0.0,-0.14332786963440478,-0.14332786963440478
06/05/2017,0.0,-0.07472813326930627,-0.07472813326930627
13/05/2017,0.0,-0.3243149067311734,-0.3243149067311734
20/05/2017,0.0,-0.21839577010497452,-0.21839577010497452
27/05/2017,0.0,-0.18427341417849064,-0.18427341417849064
03/06/2017,0.0,-0.09622072565531359,-0.09622072565531359
10/06/2017,0.0,-0.11797145862944425,-0.11797145862944425
17/06/2017,0.0,-0.07207294398630038,-0.07207294398630038
24/06/2017,1.0000000089240073,-0.21473287119850518,-1.2147328801225126
01/07/2017,1.0000000089240073,0.4412119646009803,-0.5587880443230271
08/07/2017,0.0,1.1360171235004068,1.1360171235004068
15/07/2017,0.0,0.9790574425947666,0.9790574425947666
22/07/2017,0.0,-0.23865523801922797,-0.23865523801922797
29/07/2017,2.0000000178480146,-0.7328931283158064,-2.7328931461638213
05/08/2017,3.0000000267720224,0.9097003774213791,-2.0902996493506434
12/08/2017,2.0000000178480146,2.840461764971614,0.8404617471235993
19/08/2017,8.000000071392058,3.9868283992242812,-4.013171672167777
26/08/2017,2.0000000178480146,4.940670465581417,2.9406704477334022
02/09/2017,7.000000062468052,6.517941511287689,-0.482058551180363
09/09/2017,7.000000062468052,5.744431323562861,-1.2555687389051915
16/09/2017,10.000000089240075,5.213216386797428,-4.786783702442647
23/09/2017,1.0000000089240073,10.61954379437685,9.619543785452844
30/09/2017,7.000000062468052,7.249734778206348,0.2497347157382963
07/10/2017,1.0000000089240073,3.5941631952810287,2.5941631863570214
14/10/2017,4.000000035696029,2.489414690746665,-1.510585344949364
21/10/2017,5.000000044620037,4.117443948962689,-0.8825560956573488
28/10/2017,12.999999353146553,2.87430095474422,-10.125698398402333
04/11/2017,5.000000044620037,10.444598127913475,5.444598083293437
11/11/2017,1.0000000089240073,12.467799175531864,11.467799166607858
18/11/2017,6.000000053544045,6.066730191218853,0.06673013767480818
25/11/2017,2.0000000178480146,0.35636605886787176,-1.6436339589801428
02/12/2017,2.0000000178480146,4.0224660445153715,2.022466026667357
09/12/2017,6.000000053544045,3.8014562679469583,-2.1985437855970864
16/12/2017,0.0,2.5174351235872505,2.5174351235872505
23/12/2017,0.0,4.627551159008742,4.627551159008742
