Date,Searches,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
22/02/2016,0.37,4012.0,4145.887481932354,-470.5916199896264,6137.570229296436,10408.357780970193,4298,4297,4297,3521,133.8874819323537,-4482.591619989626,2125.570229296436,6396.357780970193
29/02/2016,0.47,4012.0,4023.1235110471343,-1313.86712154346,7039.425833655396,10527.495931550102,4012,4298,4297,4297,11.123511047134343,-5325.86712154346,3027.4258336553958,6515.495931550102
07/03/2016,0.47,4012.0,3903.0185897346496,-2215.7907826054575,7177.413863229733,11084.724863410034,4012,4012,4298,4297,-108.9814102653504,-6227.790782605458,3165.4138632297327,7072.724863410034
14/03/2016,0.41,3539.0000000000005,3648.9909785876084,-2259.8751839643287,7870.187234226952,12461.931917661552,4012,4012,4012,4298,109.99097858760797,-5798.875183964329,4331.187234226951,8922.931917661552
21/03/2016,0.49,3540.0000000000005,3939.8595215878486,-1799.5477082042455,7660.328315837173,13244.570670798226,3539,4012,4012,4012,399.8595215878481,-5339.547708204246,4120.328315837172,9704.570670798226
28/03/2016,0.37,3260.0,3739.7672238994787,-1906.5897205713272,7350.0955442890545,13025.062107525215,3540,3539,4012,4012,479.7672238994787,-5166.589720571327,4090.0955442890545,9765.062107525215
04/04/2016,0.34,3260.0,3462.703762705736,-1569.5235779527902,6982.855553880672,12287.528713807525,3260,3540,3539,4012,202.70376270573615,-4829.52357795279,3722.8555538806722,9027.528713807525
11/04/2016,0.28,3262.0,3366.0841022119903,-1127.7863335760164,6505.1112604133605,11823.617240897713,3260,3260,3540,3539,104.08410221199028,-4389.786333576017,3243.1112604133605,8561.617240897713
18/04/2016,0.27,1879.0,3093.178013203211,-684.5228665642047,6015.552409310246,11213.635655505524,3262,3260,3260,3540,1214.1780132032109,-2563.522866564205,4136.552409310246,9334.635655505524
25/04/2016,0.2,1879.0,3367.533398194542,-278.30014717588665,5479.749404793549,10043.237547208098,1879,3262,3260,3260,1488.5333981945419,-2157.3001471758867,3600.749404793549,8164.2375472080985
02/05/2016,0.22,1879.0,3049.229295192261,-539.9592477990032,5296.897708483371,9321.02110474102,1879,1879,3262,3260,1170.229295192261,-2418.959247799003,3417.8977084833714,7442.021104741019
09/05/2016,0.15,1881.0,1496.3776742221355,-79.37911959248096,4924.5972237644,8731.823369866563,1879,1879,1879,3262,-384.6223257778645,-1960.379119592481,3043.5972237644,6850.823369866563
16/05/2016,0.33,979.0,893.8936151907205,1213.2246970672845,3473.7156167951202,7743.641761984291,1881,1879,1879,1879,-85.10638480927946,234.22469706728452,2494.7156167951202,6764.641761984291
23/05/2016,0.16,979.0,1144.603542700553,2980.9508971751115,2213.5366327857114,6516.807552056523,979,1881,1879,1879,165.6035427005529,2001.9508971751115,1234.5366327857114,5537.807552056523
30/05/2016,0.18,979.0,897.4014382897353,2357.5121470238687,1809.6410655889606,4155.130721859055,979,979,1881,1879,-81.59856171026468,1378.5121470238687,830.6410655889606,3176.1307218590546
06/06/2016,0.14,979.0,-57.50345893359214,2854.292964724903,1417.8820620716142,2671.177427736597,979,979,979,1881,-1036.5034589335921,1875.292964724903,438.8820620716142,1692.177427736597
13/06/2016,0.12,979.0,1119.2312942119504,3106.372627458601,738.0035547957086,1813.3898825266172,979,979,979,979,140.2312942119504,2127.372627458601,-240.99644520429138,834.3898825266172
20/06/2016,0.17,979.0,1047.7975595111275,3734.5587895835497,240.2567458425057,994.6246316468382,979,979,979,979,68.79755951112747,2755.5587895835497,-738.7432541574943,15.624631646838225
27/06/2016,0.2,-464.0,1046.9097044500065,3557.162595999384,1804.657766717205,-91.07196405074357,979,979,979,979,1510.9097044500065,4021.162595999384,2268.657766717205,372.9280359492564
04/07/2016,0.17,-464.0,2334.182782286339,3584.1403590953637,1598.1249180986595,606.7431399700498,-464,979,979,979,2798.182782286339,4048.1403590953637,2062.1249180986597,1070.74313997005
11/07/2016,0.19,-464.0,1619.2448590645695,2488.3754031433295,1575.3654879311227,710.2967356123638,-464,-464,979,979,2083.2448590645695,2952.3754031433295,2039.3654879311227,1174.2967356123638
18/07/2016,0.23,-464.0,-380.489060777657,525.0111789308953,-225.98798070894958,702.1010635941195,-464,-464,-464,979,83.51093922234298,989.0111789308953,238.01201929105042,1166.1010635941195
25/07/2016,0.21,-464.0,-1794.7289065768005,-45.628800670619306,-1155.5040117277765,-1453.4250784128428,-464,-464,-464,-464,-1330.7289065768005,418.3711993293807,-691.5040117277765,-989.4250784128428
01/08/2016,0.31,-464.0,-1803.59702827775,428.7513695983958,-175.29214749985277,-998.7554477407265,-464,-464,-464,-464,-1339.59702827775,892.7513695983957,288.7078525001472,-534.7554477407265
08/08/2016,0.2,1303.0,-1831.457915795145,439.6742554069519,-276.2267292958045,-540.5027337924599,-464,-464,-464,-464,-3134.457915795145,-863.3257445930481,-1579.2267292958045,-1843.5027337924598
15/08/2016,0.22,2606.0,-2042.2412441892243,436.9467728302932,-283.2482887934661,489.0342876684809,1303,-464,-464,-464,-4648.241244189225,-2169.0532271697066,-2889.248288793466,-2116.965712331519
22/08/2016,0.2,76.00000000000001,-392.20707035764934,1509.5827173877858,-300.79697308248996,490.8737001549411,2606,1303,-464,-464,-468.20707035764934,1433.5827173877858,-376.79697308248996,414.8737001549411
29/08/2016,0.19,76.00000000000001,17.876259249750003,1647.710730891595,900.3220707352853,499.427449344542,76,2606,1303,-464,-58.12374075025001,1571.710730891595,824.3220707352853,423.427449344542
05/09/2016,0.19,66.0,1556.6733327650643,1166.7314324673844,1462.0073189552163,1009.5391559788513,76,76,2606,1303,1490.6733327650643,1100.7314324673844,1396.0073189552163,943.5391559788513
12/09/2016,0.34,66.0,1245.8580474459172,961.1153603208876,-256.39685528053525,-1020.8624796870374,66,76,76,2606,1179.8580474459172,895.1153603208876,-322.39685528053525,-1086.8624796870374
19/09/2016,0.21,66.0,149.50125083661675,-881.2459811512971,-919.7074258900309,-1661.6061249106551,66,66,76,76,83.50125083661675,-947.2459811512971,-985.7074258900309,-1727.6061249106551
