Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,0.68,1.0,1.497936061403714,0.49793606140371405,0.0,-1.0
06/02/2016,0.36,0.0,1.497936061403714,1.497936061403714,1.0,1.0
13/02/2016,0.59,0.0,1.497936061403714,1.497936061403714,0.0,0.0
20/02/2016,0.27,0.0,1.497936061403714,1.497936061403714,0.0,0.0
27/02/2016,0.3,0.0,1.497936061403714,1.497936061403714,0.0,0.0
05/03/2016,0.37,0.0,1.497936061403714,1.497936061403714,0.0,0.0
12/03/2016,0.67,0.0,1.497936061403714,1.497936061403714,0.0,0.0
19/03/2016,0.2,1.0,1.497936061403714,0.49793606140371405,0.0,-1.0
26/03/2016,0.38,0.0,1.497936061403714,1.497936061403714,1.0,1.0
02/04/2016,0.21,2.0,1.497936061403714,-0.502063938596286,0.0,-2.0
09/04/2016,0.42,0.0,1.497936061403714,1.497936061403714,2.0,2.0
16/04/2016,0.19,1.0,1.497936061403714,0.49793606140371405,0.0,-1.0
23/04/2016,0.16,0.0,1.497936061403714,1.497936061403714,1.0,1.0
30/04/2016,0.17,0.0,1.497936061403714,1.497936061403714,0.0,0.0
07/05/2016,0.15,2.0,1.497936061403714,-0.502063938596286,0.0,-2.0
14/05/2016,0.12,1.0,1.497936061403714,0.49793606140371405,2.0,1.0
21/05/2016,0.11,0.0,1.497936061403714,1.497936061403714,1.0,1.0
28/05/2016,0.17,0.0,1.497936061403714,1.497936061403714,0.0,0.0
04/06/2016,0.16,0.0,1.497936061403714,1.497936061403714,0.0,0.0
11/06/2016,0.08,3.0,1.497936061403714,-1.502063938596286,0.0,-3.0
18/06/2016,0.08,1.0,1.497936061403714,0.49793606140371405,3.0,2.0
25/06/2016,0.09,1.0,1.497936061403714,0.49793606140371405,1.0,0.0
02/07/2016,0.09,9.0,1.497936061403714,-7.502063938596286,1.0,-8.0
09/07/2016,0.1,15.000000000000002,1.497936061403714,-13.502063938596288,9.0,-6.000000000000002
16/07/2016,0.15,18.0,1.497936061403714,-16.502063938596287,15.000000000000002,-2.9999999999999982
