Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
15/02/2016,0.63,3955.0,673.8505845713806,-3281.1494154286192,1424.0,-2531.0
22/02/2016,0.71,5152.0,2214.8678219225885,-2937.1321780774115,3955.0,-1197.0
29/02/2016,0.79,5152.0,4120.781609507103,-1031.218390492897,3955.0,-1197.0
07/03/2016,0.84,5153.0,3091.3487642870523,-2061.6512357129477,3955.0,-1198.0
14/03/2016,0.71,2997.0,4255.577305962925,1258.5773059629246,5152.0,2155.0
21/03/2016,0.88,2997.0,4242.379550282498,1245.3795502824978,5152.0,2155.0
28/03/2016,0.65,1881.0,4196.857331838055,2315.857331838055,5153.0,3272.0
04/04/2016,0.74,1881.0,3110.784533108311,1229.7845331083108,2997.0,1116.0
11/04/2016,0.54,1881.0,2529.3331645770263,648.3331645770263,2997.0,1116.0
18/04/2016,0.61,731.0,1257.9313192496681,526.9313192496681,1881.0,1150.0
25/04/2016,0.42,731.0,1000.7848562090539,269.78485620905394,1881.0,1150.0
02/05/2016,0.35,731.0,914.6022882464838,183.6022882464838,1881.0,1150.0
09/05/2016,0.35,733.0,996.1255895440102,263.12558954401015,731.0,-2.0
16/05/2016,0.74,206.0,957.1176667028618,751.1176667028618,731.0,525.0
23/05/2016,0.38,206.0,868.7402043258381,662.7402043258381,731.0,525.0
30/05/2016,0.46,206.0,-5.843319662381858,-211.84331966238184,733.0,527.0
06/06/2016,0.29,206.0,-19.864041850188823,-225.8640418501888,206.0,0.0
13/06/2016,0.27,206.0,10.942598251369596,-195.0574017486304,206.0,0.0
20/06/2016,0.22,211.0,81.60430744722306,-129.39569255277695,206.0,-5.0
27/06/2016,0.32,145.0,16.382832977433203,-128.6171670225668,206.0,61.0
04/07/2016,0.43,145.0,7.2331440110749,-137.7668559889251,206.0,61.0
11/07/2016,0.44,145.0,5.48385201497674,-139.51614798502325,211.0,66.0
18/07/2016,0.5,145.0,32.252234490819724,-112.74776550918028,145.0,0.0
25/07/2016,0.42,145.0,43.25553705144465,-101.74446294855535,145.0,0.0
01/08/2016,0.54,147.0,16.37106435790941,-130.6289356420906,145.0,-2.0
