State,Model,Error
Guerrero,LSTM,0.8704877952467651
Guerrero,LSTM,1.226718681422286
Guerrero,LSTM,1.6195998356308416
Guerrero,LSTM,0.9978854731784016
Guerrero,LSTM,1.0848235570395737
Guerrero,LSTM,2.923152627176792
Guerrero,LSTM,0.6307652137123051
Guerrero,LSTM,2.5621249727907034
Guerrero,LSTM,2.5879400965621318
Guerrero,LSTM,0.43341893284991373
Guerrero,LSTM,0.3399533586861194
Guerrero,LSTM,1.0324123851547762
Guerrero,LSTM,1.1286598295304178
Guerrero,LSTM,1.1562755676618215
Guerrero,LSTM,-4.929854539962896
Guerrero,LSTM,0.09740599756252033
Guerrero,LSTM,1.3638933794313297
Guerrero,LSTM,-9.28259638269104
Guerrero,LSTM,3.2453807275734103
Guerrero,LSTM,-1.7791567756041138
Guerrero,LSTM,-56.469750070988006
Guerrero,LSTM,-30.71723792546824
Guerrero,LSTM,-25.51718211533189
Guerrero,LSTM,-43.977352205434435
Guerrero,LSTM,-56.9572113901791
Guerrero,LSTM,-36.93753867982
Guerrero,LSTM,-57.01536912802458
Guerrero,LSTM,-14.834558313942553
Guerrero,LSTM,-87.09919146180151
Guerrero,LSTM,-36.22960555788339
Guerrero,LSTM,-16.100960930047634
Guerrero,LSTM,-1.832062984814048
Guerrero,LSTM,11.520812418434767
Guerrero,LSTM,-12.747252452152368
Guerrero,LSTM,-2.680226584217399
Guerrero,LSTM,-38.4049883131431
Guerrero,LSTM,-9.117741450860796
Guerrero,LSTM,6.450681069407575
Guerrero,LSTM,4.774127064477131
Guerrero,LSTM,5.350695233816617
Guerrero,LSTM,-5.790313518694341
Guerrero,LSTM,-2.5475355212637782
Guerrero,LSTM,1.0406608573840557
Guerrero,LSTM,-1.6015785552875696
Guerrero,LSTM,0.6806143272259835
Guerrero,LSTM,1.122187357999906
Guerrero,LSTM,-0.08489027989827093
Guerrero,LSTM,2.9775261791414773
Guerrero,LSTM,-0.32013765030413843
Guerrero,LSTM,2.5418030390557647
Guerrero,LSTM,1.3288637959461285
Guerrero,LSTM,1.0190359790914132
Guerrero,LSTM,1.05201065092545
Guerrero,LSTM,1.0104788489181178
Guerrero,LSTM,2.2765712275928998
Guerrero,LSTM,1.339081492695846
Guerrero,LSTM,1.190336136313826
Guerrero,LSTM,1.7444648073114082
Guerrero,LSTM,1.7330882941270993
Guerrero,LSTM,0.8861607743622362
Guerrero,LSTM,0.9188331061973796
Guerrero,LSTM,-0.12349305622193962
Guerrero,LSTM,1.8988685416701063
Guerrero,LSTM,2.0778806722817937
Guerrero,LSTM,2.082624659325816
Guerrero,LSTM,1.987833896172531
Guerrero,LSTM,1.824041958609186
Guerrero,LSTM,1.74382564186316
Guerrero,LSTM,1.623297281390056
Guerrero,LSTM,0.7504682926037536
Guerrero,LSTM,1.88102218943242
Guerrero,LSTM,-0.12414841140456499
Guerrero,LSTM,1.9897469173061475
Guerrero,LSTM,1.9954888764318448
Guerrero,LSTM,2.0779243714022257
Guerrero,LSTM,1.1855631920213254
Guerrero,LSTM,2.0100059348375723
Guerrero,LSTM,1.8447733741623908
Guerrero,LSTM,1.7753621914386375
Guerrero,LSTM,0.6835991614248975
Guerrero,LSTM,1.6689419340484215
Guerrero,LSTM,1.6403071640182658
Guerrero,LSTM,-0.26578002482611685
Guerrero,LSTM,1.822580933799557
Guerrero,LSTM,1.8296417639696223
Guerrero,LSTM,0.8764903696087747
Guerrero,LSTM,0.8326531757509337
Guerrero,LSTM,1.6545804550413414
Guerrero,LSTM,1.6352711036361751
Guerrero,LSTM,0.6485553625631706
Guerrero,LSTM,0.6075142542937026
Guerrero,LSTM,1.5927290885284917
Guerrero,LSTM,1.6108671192326767
Guerrero,LSTM,1.612597314829305
Guerrero,LSTM,1.5594511553285644
Guerrero,LSTM,1.5227936479834094
Guerrero,LSTM,-1.4495944622870158
Guerrero,LSTM,1.620217414766587
Guerrero,LSTM,1.665496811222546
Guerrero,LSTM,1.7183435264492408
Guerrero,LSTM,1.813663022634983
Guerrero,LSTM,1.7132207259455696
Guerrero,LSTM,1.8764178553003816
Guerrero,LSTM,1.9747506164380908
Guerrero,LSTM,1.9144110815435649
Guerrero,LSTM,0.9083836198359728
Guerrero,LSTM,1.7619314247224482
Guerrero,LSTM,1.8004719429618865
Guerrero,LSTM,1.9093379032338784
Guerrero,LSTM,1.903169087940827
Guerrero,LSTM,1.894499287746176
Guerrero,LSTM,1.998428826895617
Guerrero,LSTM,2.0543737044618653
Guerrero,LSTM,2.0233899750846254
Guerrero,LSTM,1.9329097616151718
Guerrero,LSTM,1.8547515154928715
Guerrero,LSTM,1.6727216447180882
Guerrero,LSTM,1.562042434195876
Guerrero,LSTM,0.6400600956025346
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,2.0
Guerrero,Naive,-2.0
Guerrero,Naive,2.0
Guerrero,Naive,0.0
Guerrero,Naive,-2.0
Guerrero,Naive,0.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-6.0
Guerrero,Naive,5.0
Guerrero,Naive,1.0
Guerrero,Naive,-11.0
Guerrero,Naive,12.0
Guerrero,Naive,-5.0
Guerrero,Naive,-55.0
Guerrero,Naive,24.0
Guerrero,Naive,3.0
Guerrero,Naive,-22.0
Guerrero,Naive,-16.0
Guerrero,Naive,20.0
Guerrero,Naive,-22.0
Guerrero,Naive,40.0
Guerrero,Naive,-72.0
Guerrero,Naive,51.0
Guerrero,Naive,19.0
Guerrero,Naive,16.0
Guerrero,Naive,14.0
Guerrero,Naive,-18.0
Guerrero,Naive,13.0
Guerrero,Naive,-34.0
Guerrero,Naive,29.0
Guerrero,Naive,14.0
Guerrero,Naive,-1.0
Guerrero,Naive,1.0
Guerrero,Naive,-8.0
Guerrero,Naive,4.0
Guerrero,Naive,3.0
Guerrero,Naive,-3.0
Guerrero,Naive,2.0
Guerrero,Naive,1.0
Guerrero,Naive,-1.0
Guerrero,Naive,3.0
Guerrero,Naive,-3.0
Guerrero,Naive,3.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,1.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,2.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,1.0
Guerrero,Naive,-2.0
Guerrero,Naive,2.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,-2.0
Guerrero,Naive,2.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,0.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-3.0
Guerrero,Naive,3.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
Guerrero,Naive,1.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,0.0
Guerrero,Naive,-1.0
QuintanaRoo,LSTM,0.8776076442154497
QuintanaRoo,LSTM,1.0952568782028556
QuintanaRoo,LSTM,1.2337608090640604
QuintanaRoo,LSTM,1.2206940226499736
QuintanaRoo,LSTM,1.1319984467825293
QuintanaRoo,LSTM,1.032106747831106
QuintanaRoo,LSTM,0.9500741165214776
QuintanaRoo,LSTM,0.8762130093806237
QuintanaRoo,LSTM,0.9037366861025988
QuintanaRoo,LSTM,0.9187547977845372
QuintanaRoo,LSTM,0.8970381652671099
QuintanaRoo,LSTM,0.8098747187164426
QuintanaRoo,LSTM,0.7690305788205564
QuintanaRoo,LSTM,0.8416513268715888
QuintanaRoo,LSTM,0.9640194579939544
QuintanaRoo,LSTM,1.0399962908430398
QuintanaRoo,LSTM,1.0544682283501328
QuintanaRoo,LSTM,0.9930818087252976
QuintanaRoo,LSTM,0.8919251941024512
QuintanaRoo,LSTM,-1.0848509288585184
QuintanaRoo,LSTM,-0.0406948985297978
QuintanaRoo,LSTM,1.0787887535180152
QuintanaRoo,LSTM,1.1639374416264892
QuintanaRoo,LSTM,1.178208227727115
QuintanaRoo,LSTM,0.951239407427907
QuintanaRoo,LSTM,-0.18911627616785465
QuintanaRoo,LSTM,0.7912262045230717
QuintanaRoo,LSTM,-5.103277244305684
QuintanaRoo,LSTM,-1.830187371123433
QuintanaRoo,LSTM,-4.481297237681897
QuintanaRoo,LSTM,-14.19154296273619
QuintanaRoo,LSTM,-14.482092856242359
