State,Model,Error
Hidalgo,LSTM,1.810404326145798
Hidalgo,LSTM,1.9531705092377958
Hidalgo,LSTM,2.6153893036813294
Hidalgo,LSTM,3.324362502522096
Hidalgo,LSTM,3.877757370549292
Hidalgo,LSTM,2.6205871243532
Hidalgo,LSTM,2.2055988463924825
Hidalgo,LSTM,1.8890788908004759
Hidalgo,LSTM,2.0802629427576065
Hidalgo,LSTM,1.9987059057468919
Hidalgo,LSTM,2.0184634595229483
Hidalgo,LSTM,2.0331513971604407
Hidalgo,LSTM,2.3542155858616534
Hidalgo,LSTM,2.2755576324255764
Hidalgo,LSTM,2.0240605883342773
Hidalgo,LSTM,1.963523983642012
Hidalgo,LSTM,1.831638574662656
Hidalgo,LSTM,1.7957204348307847
Hidalgo,LSTM,1.797595585853681
Hidalgo,LSTM,1.8712420624163
Hidalgo,LSTM,1.9020141319111732
Hidalgo,LSTM,1.9102119812553373
Hidalgo,LSTM,2.116293953690231
Hidalgo,LSTM,1.8518663537037368
Hidalgo,LSTM,1.871423720999211
Hidalgo,LSTM,1.8364879856725784
Hidalgo,LSTM,1.7942939996744691
Hidalgo,LSTM,1.7955585819315911
Hidalgo,LSTM,1.8012129981506615
Hidalgo,LSTM,-0.17793681808680284
Hidalgo,LSTM,-8.053914412768481
Hidalgo,LSTM,-6.803774119470268
Hidalgo,LSTM,-14.412171815989316
Hidalgo,LSTM,0.8165069872790579
Hidalgo,LSTM,-5.840877573800683
Hidalgo,LSTM,-9.64495481942147
Hidalgo,LSTM,-18.387854875766337
Hidalgo,LSTM,-12.094945154666304
Hidalgo,LSTM,-3.5476025859862546
Hidalgo,LSTM,3.2674462916275857
Hidalgo,LSTM,5.625304845507145
Hidalgo,LSTM,5.889441536203773
Hidalgo,LSTM,0.4844555422946808
Hidalgo,LSTM,1.7390425310339035
Hidalgo,LSTM,4.881002566201836
Hidalgo,LSTM,4.507550001461059
Hidalgo,LSTM,3.5405526144403225
Hidalgo,LSTM,2.9912536895844335
Hidalgo,LSTM,0.9449404572544248
Hidalgo,LSTM,1.9163255485937
Hidalgo,LSTM,2.0373391279627384
Hidalgo,LSTM,1.9190817330954968
Hidalgo,LSTM,0.9652110421280564
Hidalgo,LSTM,0.9270363321384788
Hidalgo,LSTM,2.351270927918032
Hidalgo,LSTM,1.1194379012333602
Hidalgo,LSTM,2.137539489317164
Hidalgo,LSTM,1.8110142560185487
Hidalgo,LSTM,1.80925879095532
Hidalgo,LSTM,1.9572811469486355
Hidalgo,LSTM,2.096725086320341
Hidalgo,LSTM,2.0533046386821567
Hidalgo,LSTM,2.028335421552062
Hidalgo,LSTM,2.2208815934345125
Hidalgo,LSTM,2.8770698766326905
Hidalgo,LSTM,2.3562249044194075
Hidalgo,LSTM,1.897418574395776
Hidalgo,LSTM,1.7938303763040155
Hidalgo,LSTM,1.7938303763040155
Hidalgo,LSTM,0.7938303312803061
Hidalgo,LSTM,1.7946038627906888
Hidalgo,LSTM,0.7964593760704994
Hidalgo,LSTM,1.8027608229813723
Hidalgo,LSTM,1.9035383177000285
Hidalgo,LSTM,-3.951840636975393
Hidalgo,LSTM,2.2320345359750093
Hidalgo,LSTM,-8.602904113401173
Hidalgo,LSTM,-1.0049103638351706
Hidalgo,LSTM,0.1608434482172134
Hidalgo,LSTM,2.5647044294057784
Hidalgo,LSTM,5.220759061045199
Hidalgo,LSTM,0.17397653320074058
Hidalgo,LSTM,2.3728829751759024
Hidalgo,LSTM,-0.05162276923350961
Hidalgo,LSTM,-7.162009530186057
Hidalgo,LSTM,-6.632517140904667
Hidalgo,LSTM,1.878438127500192
Hidalgo,LSTM,-2.8362032973723106
Hidalgo,LSTM,2.6191323649395257
Hidalgo,LSTM,2.4926449631126224
