Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
30/01/2016,68,1.0,0.4713800217847107,-0.5286199782152893,0.0,-1.0
06/02/2016,36,0.0,0.5044920249969699,0.5044920249969699,1.0,1.0
13/02/2016,59,0.0,0.5606796435757074,0.5606796435757074,0.0,0.0
20/02/2016,27,0.0,0.6286769305444555,0.6286769305444555,0.0,0.0
27/02/2016,30,0.0,0.698160658851359,0.698160658851359,0.0,0.0
05/03/2016,37,0.0,0.4713800217847107,0.4713800217847107,0.0,0.0
12/03/2016,67,0.0,0.4713800217847107,0.4713800217847107,0.0,0.0
19/03/2016,20,1.0,0.4713800217847107,-0.5286199782152893,0.0,-1.0
26/03/2016,38,0.0,0.5044920249969699,0.5044920249969699,1.0,1.0
02/04/2016,21,2.0,0.5606796435757074,-1.4393203564242927,0.0,-2.0
09/04/2016,42,0.0,0.6968946828900836,0.6968946828900836,2.0,2.0
16/04/2016,19,1.0,0.8832320496505126,-0.11676795034948739,0.0,-1.0
23/04/2016,16,0.0,0.8241234537120908,0.8241234537120908,1.0,1.0
30/04/2016,17,0.0,1.0252422760117799,1.0252422760117799,0.0,0.0
07/05/2016,15,2.0,0.6286769305444555,-1.3713230694555445,0.0,-2.0
14/05/2016,12,1.0,0.7666782456206158,-0.23332175437938418,2.0,1.0
21/05/2016,11,0.0,0.6857886073109694,0.6857886073109694,1.0,1.0
28/05/2016,17,0.0,0.8828107628302648,0.8828107628302648,0.0,0.0
04/06/2016,16,0.0,1.096846378057357,1.096846378057357,0.0,0.0
11/06/2016,8,3.0,0.698160658851359,-2.301839341148641,0.0,-3.0
18/06/2016,8,1.0,0.5718273491831496,-0.4281726508168504,3.0,2.0
25/06/2016,9,1.0,0.7786647471890319,-0.2213352528109681,1.0,0.0
02/07/2016,9,9.0,1.0852838832384442,-7.914716116761555,1.0,-8.0
09/07/2016,10,15.000000000000002,1.790913996700663,-13.209086003299339,9.0,-6.000000000000002
16/07/2016,15,18.0,2.4107668345346114,-15.589233165465389,15.000000000000002,-2.9999999999999982
23/07/2016,25,43.0,5.115775918148458,-37.88422408185154,18.0,-25.0
30/07/2016,61,74.0,12.037514748246968,-61.96248525175303,43.0,-31.0
06/08/2016,69,42.0,22.29441390749067,-19.70558609250933,74.0,32.0
13/08/2016,96,91.0,33.37872279941589,-57.62127720058411,42.0,-49.0
20/08/2016,100,85.00000000000001,42.69727537807524,-42.302724621924774,91.0,5.999999999999986
27/08/2016,100,114.0,45.88741633245945,-68.11258366754055,85.00000000000001,-28.999999999999986
03/09/2016,98,173.0,44.997542517781255,-128.00245748221874,114.0,-59.0
10/09/2016,88,36.0,49.06018842304647,13.060188423046469,173.0,137.0
17/09/2016,83,97.0,49.551240824270245,-47.448759175729755,36.0,-61.0
24/09/2016,54,195.0,51.31260898500383,-143.68739101499617,97.0,-98.0
01/10/2016,34,102.0,51.803622702789305,-50.196377297210695,195.0,93.0
08/10/2016,54,103.00000000000001,45.80457091390789,-57.195429086092126,102.0,-1.0000000000000142
15/10/2016,28,182.0,50.96379558641315,-131.03620441358686,103.00000000000001,-78.99999999999999
