File,Correlation
Alagoas_2016-2017.csv,0.5952748057382723
Bahia_2016-2017.csv,0.5459030632412246
Ceara_2016-2017.csv,0.3501179878023131
Goias_2016-2017.csv,0.44549098660105096
Maranhao_2016-2017.csv,0.6831357344065847
MatoGrosso_2016-2017.csv,0.508963869535124
MinasGerais_2016-2017.csv,0.7689018463975335
Para_2016-2017.csv,0.5118540083504354
RioDeJaneiro_2016-2017.csv,0.7618950714328908
SaoPaulo_2016-2017.csv,0.5574650561317113
