File,Correlation
casanare_2016-2017.csv,0.5639641130125367
cordoba_2016-2017.csv,0.2977625309787145
cundinamarca_2016-2017.csv,0.35683527782943836
huila_2016-2017.csv,0.24644726632144315
meta_2016-2017.csv,0.40882001898113096
santander_2016-2017.csv,0.29890220891533603
santander_norte_2016-2017.csv,0.33543454100758024
tolima_2016-2017.csv,0.40662987808133616
valle_cauca_2016-2017.csv,0.525436636281923
