,State,RMSE,OBS
0,Chiapas_2016-2017.csv,0.7071067811865476,52
1,Guerrero_2016-2017.csv,1.1766968108291043,52
2,NuevoLeon_2016-2017.csv,3.186510027262766,52
3,Veracruz_2016-2017.csv,14.236329475081593,52
4,Yucatan_2016-2017.csv,2.312175133106021,52
