,State,RMSE,OBS
0,Bahia_2016-2017.csv,32.44788721342862,52
1,MatoGrosso_2016-2017.csv,36.97322315905432,52
2,MinasGerais_2016-2017.csv,11.781667636955827,52
3,RioDeJaneiro_2016-2017.csv,63.87879147260067,52
4,SaoPaulo_2016-2017.csv,7.4961528594544875,52
