Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,98,11.0,4.408608976842165,-6.591391023157835,11.0,0.0
06/02/2016,89,10.0,9.584754034519195,-0.41524596548080517,11.0,1.0
13/02/2016,70,9.0,11.03827896704197,2.03827896704197,10.0,1.0
20/02/2016,38,3.0,10.201718537234068,7.201718537234068,9.0,6.0
27/02/2016,58,15.0,7.108405408267975,-7.891594591732025,3.0,-12.0
05/03/2016,67,3.0,8.534084698938727,5.534084698938727,15.0,12.0
12/03/2016,81,7.0,8.104948625783921,1.104948625783921,3.0,-4.0
19/03/2016,100,6.0,7.455813865575195,1.4558138655751947,7.0,1.0
26/03/2016,65,14.0,4.722040977062583,-9.277959022937416,6.0,-8.0
02/04/2016,45,10.0,9.104677379129528,-0.8953226208704717,14.0,4.0
09/04/2016,67,11.0,11.33153564783156,0.33153564783155964,10.0,-1.0
16/04/2016,100,1.0,11.548077441475987,10.548077441475987,11.0,10.0
23/04/2016,99,5.0,7.008833504577876,2.0088335045778756,1.0,-4.0
30/04/2016,73,3.0,4.568861567072272,1.5688615670722719,5.0,2.0
07/05/2016,100,0.0,2.4067267463323474,2.4067267463323474,3.0,3.0
14/05/2016,100,1.0,2.5739456065809727,1.5739456065809727,0.0,-1.0
21/05/2016,100,0.0,0.6290368534972146,0.6290368534972146,1.0,1.0
28/05/2016,100,10.0,0.19527677963432855,-9.804723220365672,0.0,-10.0
04/06/2016,100,7.0,3.8042964240956305,-3.1957035759043695,10.0,3.0
11/06/2016,100,0.0,7.119040448316336,7.119040448316336,7.0,7.0
18/06/2016,100,58.99999999999999,6.123816697313189,-52.876183302686805,0.0,-58.99999999999999
25/06/2016,100,43.0,19.53619846509099,-23.46380153490901,58.99999999999999,15.999999999999993
02/07/2016,59,45.0,35.64169691366911,-9.358303086330892,43.0,-2.0
09/07/2016,44,55.00000000000001,43.54538374339819,-11.454616256601817,45.0,-10.000000000000007
16/07/2016,100,45.0,46.54332984486818,1.5433298448681825,55.00000000000001,10.000000000000007
23/07/2016,75,46.0,48.42888092540026,2.4288809254002572,45.0,-1.0
30/07/2016,64,21.0,46.41737327609539,25.41737327609539,46.0,25.0
06/08/2016,34,20.0,37.534049816861156,17.534049816861156,21.0,1.0
13/08/2016,14,16.0,26.224260874330998,10.224260874330998,20.0,4.0
20/08/2016,21,15.0,17.171638276324273,2.1716382763242734,16.0,1.0
