,State,LSTM-RMSE,OBS
0,Chiapas_2016-2017.csv,1.0274177925097057,52
1,Guerrero_2016-2017.csv,0.9528004710413849,52
2,NuevoLeon_2016-2017.csv,3.4343692770175993,52
3,Veracruz_2016-2017.csv,10.526301650477732,52
4,Yucatan_2016-2017.csv,1.0712371805935361,52
