,State,LSTM-RMSE,OBS
0,huila_2016-2017.csv,2.129079049839995,52
1,santander_2016-2017.csv,10.18129055262785,52
2,santander_norte_2016-2017.csv,4.530887605375768,52
3,tolima_2016-2017.csv,3.3553801961664598,52
4,valle_cauca_2016-2017.csv,21.59064967641046,52
