,State,LSTM-RMSE,OBS
0,Bahia_2016-2017.csv,29.829583459225642,52
1,MatoGrosso_2016-2017.csv,47.64379807902118,52
2,MinasGerais_2016-2017.csv,17.356481973219914,52
3,RioDeJaneiro_2016-2017.csv,77.77393620596223,52
4,SaoPaulo_2016-2017.csv,8.141159537567663,52
