Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
21/02/2016,0.58,980.0,983.3839208887291,3.383920888729108,412.99999999999994,-567.0
28/02/2016,0.3,1243.0,1248.5847276854324,5.584727685432426,636.0,-607.0
06/03/2016,0.26,1257.0,1279.3608714463426,22.36087144634257,854.9999999999999,-402.0000000000001
13/03/2016,0.77,1044.0,1080.2578160327148,36.2578160327148,881.0,-163.0
20/03/2016,0.3,952.0,1005.5051431495666,53.50514314956661,980.0,28.0
27/03/2016,0.46,1212.0,1234.8782935278894,22.878293527889355,1243.0,31.0
03/04/2016,0.56,1525.0,1199.7980512070656,-325.20194879293445,1257.0,-268.0
10/04/2016,0.7,1531.0,1112.3051973103904,-418.69480268960956,1044.0,-487.0
17/04/2016,0.5,1472.0,909.1278815312004,-562.8721184687996,952.0,-520.0
24/04/2016,0.57,1247.0,1036.498982045555,-210.50101795444493,1212.0,-35.0
01/05/2016,0.28,1077.0,1143.5988289813233,66.59882898132332,1525.0,448.0
08/05/2016,0.47,1164.0,1257.4588402046966,93.45884020469657,1531.0,367.0
15/05/2016,0.43,1260.0,1190.4153380892753,-69.58466191072466,1472.0,212.0
22/05/2016,0.23,786.0,892.9403915819549,106.94039158195494,1247.0,461.0
29/05/2016,0.22,949.0,935.0970456905746,-13.902954309425354,1077.0,128.0
05/06/2016,0.36,858.9999999999999,899.303090661335,40.30309066133509,1164.0,305.0000000000001
12/06/2016,0.27,809.0,943.8516634671402,134.85166346714016,1260.0,451.0
19/06/2016,0.16,730.0,782.1172010949707,52.11720109497071,786.0,56.0
26/06/2016,0.31,519.0,556.2006429331875,37.20064293318751,949.0,430.0
03/07/2016,0.04,506.99999999999994,520.6473492598248,13.647349259824807,858.9999999999999,351.99999999999994
10/07/2016,0.31,301.0,315.1942657851887,14.19426578518869,809.0,508.0
17/07/2016,0.57,268.0,273.8343019566822,5.834301956682225,730.0,462.0
24/07/2016,0.47,319.0,275.0336270445299,-43.96637295547009,519.0,200.0
31/07/2016,0.16,198.0,199.69461158555507,1.6946115855550659,506.99999999999994,308.99999999999994
07/08/2016,0.39,216.0,215.50036510806083,-0.49963489193916644,301.0,85.0
14/08/2016,0.22,144.0,144.02366743391752,0.023667433917523795,268.0,124.0
21/08/2016,0.33,110.0,111.15869749513388,1.1586974951338789,319.0,209.0
28/08/2016,0.28,80.0,74.80440737525821,-5.195592624741792,198.0,118.0
04/09/2016,0.31,188.0,187.68563192559242,-0.3143680744075823,216.0,28.0
11/09/2016,0.43,25.0,53.725222387412785,28.725222387412785,144.0,119.0
18/09/2016,0.33,106.0,111.52215333807708,5.522153338077075,110.0,4.0
25/09/2016,0.3,108.0,108.59637999880552,0.5963799988055172,80.0,-28.0
02/10/2016,0.15,72.0,73.29083113256216,1.290831132562161,188.0,116.0
09/10/2016,0.34,34.0,35.125413071429136,1.1254130714291364,25.0,-9.0
16/10/2016,0.51,72.0,74.30044841714263,2.3004484171426327,106.0,34.0
23/10/2016,0.15,91.0,93.64375338424682,2.6437533842468213,108.0,17.0
30/10/2016,0.08,46.0,47.55376549243093,1.5537654924309265,72.0,26.0
06/11/2016,0.54,41.0,42.60453941078186,1.604539410781861,34.0,-7.0
13/11/2016,0.22,37.0,43.65750433720469,6.657504337204692,72.0,35.0
20/11/2016,0.1,-29.0,20.608802303563653,49.60880230356365,91.0,120.0
27/11/2016,0.43,96.0,36.834295683669446,-59.165704316330554,46.0,-50.0
04/12/2016,0.13,30.0,31.670511973878146,1.6705119738781455,41.0,11.0
11/12/2016,0.11,85.0,37.17301719279051,-47.82698280720949,37.0,-48.0
18/12/2016,0.21,26.0,27.44335245346904,1.4433524534690392,-29.0,-55.0
25/12/2016,0.04,20.0,22.684261766961516,2.684261766961516,96.0,76.0
01/01/2017,0.05,12.0,13.843369424118102,1.8433694241181016,30.0,18.0
08/01/2017,0.0,15.0,16.964630618874132,1.964630618874132,85.0,70.0
15/01/2017,0.04,34.0,34.81371646867871,0.8137164686787131,26.0,-8.0
22/01/2017,0.02,44.0,46.41350582876325,2.413505828763249,20.0,-24.0
29/01/2017,0.04,57.0,59.62050167797446,2.6205016779744597,12.0,-45.0
05/02/2017,0.02,52.0,22.202864810959397,-29.797135189040603,15.0,-37.0
12/02/2017,0.18,45.0,27.168753226771354,-17.831246773228646,34.0,-11.0
19/02/2017,0.15,35.0,38.67800860055685,3.6780086005568506,44.0,9.0
26/02/2017,0.09,91.0,50.98362428001881,-40.01637571998119,57.0,-34.0
05/03/2017,0.0,17.0,26.925996533221007,9.925996533221007,52.0,35.0
12/03/2017,0.39,29.0,29.89583795852184,0.8958379585218417,45.0,16.0
19/03/2017,0.38,26.0,25.01520531291425,-0.9847946870857491,35.0,9.0
26/03/2017,0.0,29.0,31.56565159744978,2.5656515974497793,91.0,62.0
02/04/2017,0.23,0.0,15.861318467869163,15.861318467869163,17.0,17.0
09/04/2017,0.0,55.0,56.696367211738824,1.6963672117388242,29.0,-26.0
16/04/2017,0.33,-13.0,5.182330679200813,18.182330679200813,26.0,39.0
23/04/2017,0.14,28.0,29.800684330108165,1.8006843301081652,29.0,1.0
30/04/2017,0.12,22.0,21.382831589232385,-0.617168410767615,0.0,-22.0
07/05/2017,0.42,20.0,21.993003818967043,1.9930038189670434,55.0,35.0
14/05/2017,0.06,25.0,24.933374402384757,-0.06662559761524278,-13.0,-38.0
21/05/2017,0.33,11.0,12.718492068777383,1.7184920687773833,28.0,17.0
28/05/2017,0.38,31.0,33.73381737885535,2.733817378855349,22.0,-9.0
04/06/2017,0.06,16.0,17.171542464337946,1.1715424643379464,20.0,4.0
11/06/2017,0.0,18.0,20.19991173046559,2.1999117304655904,25.0,7.0
18/06/2017,0.06,9.0,10.034837472478449,1.0348374724784488,11.0,2.0
25/06/2017,0.0,8.0,8.650457220921814,0.6504572209218136,31.0,23.0
02/07/2017,0.47,17.0,18.68021721175462,1.68021721175462,16.0,-1.0
09/07/2017,0.0,18.0,20.924772075270116,2.9247720752701163,18.0,0.0
16/07/2017,0.0,15.0,17.740968350706698,2.740968350706698,9.0,-6.0
