Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.44,8,175.0,254.1476121905327,-1.3640193091318011,-33.771806943206784,576.0250956744003,242,357,389,721,79.1476121905327,-176.3640193091318,-208.7718069432068,401.0250956744003
28/02/2016,0.0,9,104.0,203.0696487189293,-309.283880650444,-342.8172246355247,219.22337015008927,175,242,357,389,99.0696487189293,-413.283880650444,-446.8172246355247,115.22337015008927
06/03/2016,0.04,10,84.0,176.08122110316276,-154.17696527375222,-218.98267353783606,-57.762177523024086,104,175,242,357,92.08122110316276,-238.17696527375222,-302.98267353783604,-141.7621775230241
13/03/2016,0.0,11,26.999999999999996,142.82268179189683,-142.4300314828205,-163.00728480813981,343.2543034664726,84,104,175,242,115.82268179189683,-169.4300314828205,-190.00728480813981,316.2543034664726
20/03/2016,0.07,12,33.0,116.07976863359929,-86.05922890846729,-86.88388749058247,157.34109123324393,27,84,104,175,83.07976863359929,-119.05922890846729,-119.88388749058247,124.34109123324393
27/03/2016,0.13,13,30.999999999999996,88.2801495766592,-74.49615582988262,-72.32670703088283,138.59605384586334,33,27,84,104,57.2801495766592,-105.49615582988262,-103.32670703088283,107.59605384586334
03/04/2016,0.29,14,24.0,47.928719028933045,-30.562441335618495,-8.054267385604382,103.47993765509129,31,33,27,84,23.928719028933045,-54.562441335618495,-32.05426738560438,79.47993765509129
10/04/2016,0.37,15,15.999999999999998,29.93645569048166,-22.39493216938138,-22.38263484364867,62.85845913859844,24,31,33,27,13.936455690481663,-38.39493216938138,-38.38263484364867,46.85845913859844
17/04/2016,0.1,16,12.0,32.79675373854518,6.551990796220005,6.233101513977051,51.87524756262779,16,24,31,33,20.796753738545178,-5.448009203779995,-5.766898486022949,39.87524756262779
24/04/2016,0.13,17,9.0,25.414420872119663,9.366614591494798,20.21129885147214,46.85878647400856,12,16,24,31,16.414420872119663,0.36661459149479825,11.21129885147214,37.85878647400856
01/05/2016,0.0,18,15.0,17.26810492601752,10.758017053241133,19.77277303655505,12.34998270215094,9,12,16,24,2.2681049260175214,-4.241982946758867,4.772773036555051,-2.6500172978490593
08/05/2016,0.0,19,12.0,8.65032491864562,11.033198758090139,19.53525978903413,16.373993151385783,15,9,12,16,-3.3496750813543805,-0.9668012419098613,7.535259789034129,4.373993151385783
15/05/2016,0.0,20,17.0,8.385974194507003,11.363085628000498,16.336973798838258,15.80793200362742,12,15,9,12,-8.614025805492997,-5.636914371999502,-0.6630262011617418,-1.1920679963725807
22/05/2016,0.0,21,10.999999999999998,7.1308623376184705,13.401019888243676,13.078810185392499,11.849809256128669,17,12,15,9,-3.8691376623815277,2.4010198882436775,2.0788101853925003,0.8498092561286708
29/05/2016,0.0,22,7.0,12.772412348914742,16.258848892534374,13.477587758276462,13.841751844212412,11,17,12,15,5.772412348914742,9.258848892534374,6.477587758276462,6.841751844212412
05/06/2016,0.25,23,3.0,15.21567942702353,17.73413362637758,14.734840540037752,12.41980171667099,7,11,17,12,12.21567942702353,14.73413362637758,11.734840540037752,9.41980171667099
12/06/2016,0.13,24,-0.9999999999999999,18.37296074473977,17.550927113825082,15.139221609292626,15.088913441292643,3,7,11,17,19.37296074473977,18.550927113825082,16.139221609292626,16.088913441292643
19/06/2016,0.0,25,4.999999999999999,15.25247867496729,13.210710926208495,11.18924884615004,14.23610388795674,-1,3,7,11,10.25247867496729,8.210710926208495,6.189248846150041,9.236103887956741
26/06/2016,0.0,26,3.9999999999999996,6.61949361738652,6.123444075676501,6.328561695833206,12.554321294670702,5,-1,3,7,2.6194936173865204,2.123444075676501,2.3285616958332063,8.554321294670702
03/07/2016,0.0,27,3.9999999999999996,0.9357972683539242,3.2388305829134585,4.172628440407813,10.892390913841128,4,5,-1,3,-3.064202731646075,-0.7611694170865411,0.17262844040781333,6.892390913841128
10/07/2016,0.0,28,7.0,0.5018528900041431,3.596763212005943,7.93966931225121,5.6467652676022055,4,4,5,-1,-6.498147109995857,-3.403236787994057,0.9396693122512101,-1.3532347323977945
17/07/2016,0.52,29,1.9999999999999998,3.503199139600992,6.689867988429963,6.5688772010409835,3.9740793122690916,7,4,4,5,1.5031991396009923,4.689867988429963,4.5688772010409835,1.9740793122690918
24/07/2016,0.84,30,0.9999999999999999,7.803600850002765,6.776892865147293,5.801916085695327,3.5464649792832135,2,7,4,4,6.803600850002765,5.776892865147293,4.801916085695327,2.5464649792832135
31/07/2016,0.14,31,3.9999999999999996,9.112322443947791,8.370718703659772,10.741020086616874,8.148822692978381,1,2,7,4,5.112322443947791,4.370718703659772,6.741020086616874,4.148822692978381
07/08/2016,0.0,32,0.9999999999999999,5.930180515036583,7.6027360380119084,8.933502738428713,6.937760288921595,4,1,2,7,4.930180515036583,6.6027360380119084,7.933502738428713,5.937760288921595
14/08/2016,0.0,33,1.9999999999999998,3.091348779857159,2.8075086082571743,4.628149693444967,5.290663531782031,1,4,1,2,1.091348779857159,0.8075086082571745,2.628149693444967,3.290663531782031
