Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
30/01/2016,1.0,0.9999999999999999,0.18409639400988817,-0.8159036059901117,0.0,-0.9999999999999999
06/02/2016,0.61,0.0,0.25422196777397765,0.25422196777397765,0.9999999999999999,0.9999999999999999
13/02/2016,0.5,0.0,0.20535658811079338,0.20535658811079338,0.0,0.0
20/02/2016,1.0,0.0,0.11623610876139719,0.11623610876139719,0.0,0.0
27/02/2016,1.0,0.0,0.08721090762561653,0.08721090762561653,0.0,0.0
05/03/2016,0.41,0.0,-0.020899574911571107,-0.020899574911571107,0.0,0.0
12/03/2016,0.85,0.0,-0.06881170193280559,-0.06881170193280559,0.0,0.0
19/03/2016,0.19,0.0,-0.2578571248287335,-0.2578571248287335,0.0,0.0
26/03/2016,0.1,0.0,-0.20575963940611108,-0.20575963940611108,0.0,0.0
02/04/2016,0.45,0.0,-0.052858538691070864,-0.052858538691070864,0.0,0.0
09/04/2016,0.39,0.0,-0.12315425103984308,-0.12315425103984308,0.0,0.0
16/04/2016,0.26,0.0,0.1446371526613366,0.1446371526613366,0.0,0.0
23/04/2016,0.14,0.0,0.12505688909383025,0.12505688909383025,0.0,0.0
30/04/2016,0.4,0.0,-0.007084657776518725,-0.007084657776518725,0.0,0.0
07/05/2016,0.18,0.0,0.04169767410086934,0.04169767410086934,0.0,0.0
14/05/2016,0.15,0.0,0.10165287265321239,0.10165287265321239,0.0,0.0
21/05/2016,0.09,0.0,0.10810574615711811,0.10810574615711811,0.0,0.0
28/05/2016,0.3,0.9999999999999999,0.03688107830786612,-0.9631189216921338,0.0,-0.9999999999999999
04/06/2016,0.29,3.0,0.19404671798017809,-2.805953282019822,0.9999999999999999,-2.0
11/06/2016,0.16,0.0,0.5032385659599676,0.5032385659599676,3.0,3.0
18/06/2016,0.18,0.0,0.8384058355344459,0.8384058355344459,0.0,0.0
25/06/2016,0.18,0.9999999999999999,1.045571076293476,0.04557107629347612,0.0,-0.9999999999999999
02/07/2016,0.1,0.0,0.9932136270822958,0.9932136270822958,0.9999999999999999,0.9999999999999999
