Date,Predicted,Observed,error
2016-01-05,37.161303779677546,84,-46.838696220322454
2016-01-17,86.85637038003054,123,-36.14362961996946
2016-01-24,115.03016769780061,0,115.03016769780061
2016-01-31,97.51378180037335,721,-623.4862181996266
2016-02-10,45.58635064557244,389,-343.41364935442755
2016-02-14,94.56135137251512,357,-262.4386486274849
2016-02-21,109.12530686194546,242,-132.87469313805454
2016-02-28,65.36136888491053,175,-109.63863111508947
2016-03-01,86.59587028991066,104,-17.404129710089336
2016-03-04,56.229026206321535,84,-27.770973793678465
2016-03-07,71.14226828243778,27,44.14226828243778
2016-03-13,63.38107008351902,33,30.38107008351902
2016-03-20,69.19584159218557,31,38.19584159218557
2016-03-27,74.03848154302258,24,50.038481543022584
2016-04-09,117.05524764274395,16,101.05524764274395
2016-04-12,63.156605835007404,12,51.156605835007404
2016-04-17,68.15163863905367,9,59.15163863905367
2016-04-24,70.07788421234844,15,55.07788421234844
2016-05-06,43.42915616911253,12,31.42915616911253
2016-05-15,54.46972666140506,17,37.46972666140506
2016-05-22,53.47957756143815,11,42.47957756143815
2016-05-29,52.48942858726275,7,45.48942858726275
2016-06-03,19.053797271619747,3,16.053797271619747
2016-06-11,67.31438032126891,-1,68.31438032126891
2016-06-19,49.518982038193535,5,44.518982038193535
2016-06-26,48.52883339078638,4,44.52883339078638
2016-07-02,86.70296020795001,4,82.70296020795001
2016-07-08,10.214528237511551,7,3.2145282375115514
2016-07-17,96.1092304712169,2,94.1092304712169
2016-07-24,126.22729261440955,1,125.22729261440955
2016-07-31,57.187935864914294,4,53.187935864914294
2016-08-05,6.253937515688122,1,5.253937515688122
2016-08-14,41.597798925413386,2,39.597798925413386
2016-08-21,40.6076513600985,1,39.6076513600985
2016-08-28,39.61750393486658,1,38.61750393486658
2016-09-10,54.442458545467176,6,48.442458545467176
2016-09-18,36.64706165911337,7,29.64706165911337
2016-09-25,132.87007010681586,2,130.87007010681586
2016-10-01,84.52448941169342,0,84.52448941169342
2016-10-04,34.514374726640156,1,33.514374726640156
2016-10-07,-2.656571841813303,0,-2.656571841813303
2016-10-16,32.689742461618394,1,31.689742461618394
2016-10-23,31.701502702459152,1,30.701502702459152
2016-10-30,30.71326294341185,1,29.71326294341185
2016-11-09,6.980375379174177,1,5.980375379174177
2016-11-12,45.54176076105472,7,38.54176076105472
2016-11-13,28.736783854371737,1,27.736783854371737
2016-11-20,27.748544699869218,135,-107.25145530013079
2016-11-27,26.760305545478644,0,26.760305545478644
2016-12-06,2.289061924156602,7,-4.710938075843398
2016-12-18,23.795588086587628,5,18.795588086587628
2016-12-25,22.80734893476898,0,22.80734893476898
2017-01-01,21.81910978289385,0,21.81910978289385
2017-01-10,-15.289843876220004,0,-15.289843876220004
2017-01-15,19.842631805828017,0,19.842631805828017
2017-01-22,18.8543928172961,0,18.8543928172961
2017-01-29,17.86615382870723,1,16.86615382870723
2017-02-04,33.68289176451154,1,32.68289176451154
2017-02-07,-19.2427996848117,0,-19.2427996848117
2017-02-19,14.90143720248767,1,13.90143720248767
2017-02-26,13.913198233018838,0,13.913198233018838
2017-03-09,12.68877690087134,0,12.68877690087134
2017-03-12,11.936720293913782,0,11.936720293913782
2017-03-19,10.948481469637732,0,10.948481469637732
2017-03-26,9.960242645361681,1,8.960242645361681
2017-04-06,8.735821541451376,0,8.735821541451376
2017-04-16,6.995526172478051,0,6.995526172478051
2017-04-23,6.007287396205536,1,5.007287396205536
2017-04-30,5.01904861987653,0,5.01904861987653
2017-05-02,-31.10166599009532,0,-31.10166599009532
2017-05-03,-17.725599063559777,1,-18.725599063559777
2017-05-11,3.7946276549419053,0,3.7946276549419053
2017-05-14,3.042571151948727,0,3.042571151948727
2017-05-21,2.0543324957616638,7,-4.945667504238337
2017-05-28,1.0660938395745863,0,1.0660938395745863
2017-06-08,-0.1583270001837649,1,-1.1583270001837649
2017-06-18,-1.8986220718161002,0,-1.8986220718161002
2017-06-25,-2.886860687849828,-9,6.113139312150172
2017-07-05,-26.619746925734038,0,-26.619746925734038
2017-07-16,-5.851576536174409,0,-5.851576536174409
2017-07-23,-6.839815180527321,0,-6.839815180527321
2017-07-30,-7.828053824935675,0,-7.828053824935675
2017-08-01,-43.94876839708168,0,-43.94876839708168
2017-08-10,-9.05247465284249,1,-10.05247465284249
2017-08-13,-9.804531122576616,0,-9.804531122576616
2017-08-20,-10.79276977214069,0,-10.79276977214069
2017-08-27,-11.781008421761706,1,-12.781008421761706
2017-09-04,-5.997925304289945,2,-7.997925304289945
2017-09-07,-13.005429251056807,3,-16.005429251056807
2017-09-17,-14.745724370456408,2,-16.745724370456408
2017-09-24,-15.733963020021484,1,-16.733963020021484
2017-10-09,-10.939118552284851,0,-10.939118552284851
2017-10-12,-9.19743847898736,0,-9.19743847898736
2017-10-15,-18.698678968716173,0,-18.698678968716173
2017-10-22,77.52623815891752,-1,78.52623815891752
2017-10-29,-20.675156267957732,0,-20.675156267957732
2017-11-06,-14.892073150544956,0,-14.892073150544956
2017-11-19,-23.639872216652936,20,-43.63987221665293
2017-11-26,-24.628110866273474,-18,-6.628110866273474
2017-12-02,-8.811372736918724,0,-8.811372736918724
2017-12-03,-25.616349515782066,1,-26.616349515782066
2017-12-11,-19.833266398328025,0,-19.833266398328025
2017-12-17,-27.59282681496766,0,-27.59282681496766
2017-12-24,-28.581065464532728,-1,-27.581065464532728
